name,categorie,confezionamento,"etichette, certificazioni, premi",luoghi di produzione o lavorazione,marche,negozi,nome generico,nutriscore,nutrition score france,paesi di vendita,quantità,acidi grassi saturi | g,additives,barcode,carboidrati | g,fibra alimentare | g,grassi | g,ingredients,proteine | g,sale | g,sodio | g,zuccheri | g
tuc — mondelez — 250 g," Salty snacks, Appetizers, Crackers",,,, Mondelez,,,E,21.0," Francia, Italia", 250 g,8.4723271339036,,8000090007448.0,66.34954984382337,3.572668068513565,18.37372149521262,,8.574403364432557,2.2456770716370986,0.8839801563807851,9.28893697813527
"misura, multigrain crackers con cereali soffiati — 350 g"," Salty snacks, Appetizers, Crackers", Carta,,, Misura,, Crackers ai cereali con farro soffiato,C,9.0, Italia, 350 g,1.3648580547623046,E500ii - Carbonato acido di sodio; E503ii - Carbonato acido di ammonio; E450i - Difosfato disodico,,68.24290273811522,3.779606920880228,12.598689736267426,"Farina di frumento di tipo ""2"" 80%, Selezione Misura Cereali Antichi 10% (farina di grano duro cappelli, farina di grano saraceno, farro dicocco soffiato, farina di fiocchi di farro dicocco, farina di quinoa), Olio di girasole, Latte scremato in polvere, Estratto di malto d'orzo e di mais, Semi di papavero 2%, Sale, Lievito di birra, Agenti lievitanti: carbonato acido di sodio, carbonato acido di ammonio, difosfato disodico",12.598689736267426,1.994792541575676,0.7853183268940029,3.779606920880228
fusilli pois chiches et riz brun — rummo — 300 g e," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereals and their products, Pastas, Dry pasta, Products without gluten, Gluten-free pasta"," Sachet, Plastique"," Senza glutine, High fibres",, Rummo,,,A,-6.0," Francia, Italia", 300 g e,0.9955311711871156,E471 - Mono- e digliceridi degli acidi grassi; E471 - Mono- et diglycérides d'acides gras alimentaires,8008343810487.0,68.13857793902925,10.176540861023843,5.309499579664616,"Farine de riz complet 49,75 %, farine de pois chiches (49,75 %), émulsifiant: mono-et diglycérides d'acides gras alimentaires d'origine végétale.",16.370957037299235,0.0033184372372903853,0.0011061457457634616,1.4379894694925002
olio extra vergine di oliva bio — mantova — 1 l," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva, Olive oils from Italy, Olio extra vergine di oliva",,,, Mantova,,,D,11.0," Francia, Italia", 1 L,14.192139737991265,,8006830260135.0,0.0,,100.0,,0.0,0.0,0.0,0.0
extra frutta — kellogg's," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Mixed cereal flakes, Mueslis, Mueslis with fruits",,,, Kellogg's,,,D,18.0," Italia, Spagna",,11.609743741292693,Niacina,5053827169738.0,65.43673745092245,5.066069996200447,22.16405623337696,"Fiocchi d'avena (40%), frutta disidratata in proporzione variabile (27%) {uvetta, cocco, banana [banana, olio di cocco non idrogenato, zuccherol, mirtilli rossi Imirtilli rossi, zucchero, olio di girasole non idroqenatol mela [conservante (anidride solforosa)l}, zucchero, olio di palma non idrogenato, farina di frumento, melassa, sale, estratto di malto d'orzo, cannella, vitamine (niacina, B6, B2, BI, acido folico B12) e ferra",6.332587495250559,0.7176932494617301,0.28285557478785833,30.60750622704437
gran cereale frutta — mulino bianco - barilla — 250 gr.," Sugary snacks, Biscuits and cakes, Biscotti", Plastica,,, MULINO BIANCO - BARILLA,,,C,9.0," Francia, Italia", 250 gr.,2.1250974002975136,E503ii - Carbonato acido di ammonio; E500ii - Carbonato acido di sodio,8076809514064.0,61.12184903712848,9.613535858488751,19.935437517076675,"Fiocchi di avena 30,4 %, farina di grano tenero integrale 30,4%, grasso vegetale non idrogenato di palma, zucchero, frutta 9,2 %, (uvetta 5,5%, mele 1,9%, nocciole 1,8%), fibra di mela 2,7%, sciroppo di glucosio, agenti lievitanti (carbonato acido d'ammonio, carbonato acido di sodio) , sale, aroma",8.095609143990528,0.8854572501239641,0.3481111931915927,19.429461945577266
grissinetti a basso contenuto di sodio esselunga — confezione da 250 g contenente 5 porzioni," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", Plastica,,, Esselunga,, grissini,A,-4.0, Italia, confezione da 250 g contenente 5 porzioni,1.020220775775878,,,76.51655818319084,3.876838947948336,7.039523352853558,"Farina di grano tenero tipo ""0"", Olio extra vergine d'oliva (6,0%), Farina di grano maltato, Glutine di frumento, Lievito",12.5487155420433,0.013262870085086413,0.0051011038788793895,2.142463629129344
party chips paprika — crusti croc — 425gr," Salty snacks, Appetizers, Chips and fries, Crisps, fr",,,, Crusti Croc,,,D,15.0," Francia, Italia", 425gr,2.9081978867095355,,20212735.0,54.394071584752425,,36.62175116597193,,6.462661970465635,1.8095453517303772,0.7119699270796307,2.2619316896629718
san carlo patatine classiche — 180 g, Chips de pommes de terre," Sachet, Plastique", Fabriqué en Italie, Italie, San Carlo,,,D,17.0," Francia, Italia", 180 g,11.051797481024272,,8003130120671.0,58.69964133789307,4.691800817415965,28.15080490449579,,6.568521144382352,1.355409125031279,0.5338226707815498,0.9383601634831932
amica chips — 130 g," Salty snacks, Appetizers, Chips and fries, Crisps, de", Kunststoff, Senza glutine, Italien," Amica, Amica chips",, Patate fritte,D,11.0," Francia, Germania, Italia", 130 g,5.312111614481016,,8008714000899.0,50.81586016116746,7.517139077095777,34.077697149500864,"Patate, olii vegetali (90% olio di girasole, 10% olio di oliva) e sale. Senza glutine",5.913482740648679,1.2027422523353244,0.4730786192518943,0.8018281682235497
gran cereale — mulino bianco — 230 g.," Sugary snacks, Biscuits and cakes, Biscotti, Biscuits et gâteaux, Snacks sucrés, Biscuits-et-gateaux, Snacks-sucres", Paquet," Senza olio di palma, Huile de palme durable", Itaia," MULINO BIANCO, BARILLA", Esselunga, Biscotto croccante con riso,C,6.0," Francia, Italia", 230 g.,2.0788724195996093,E503ii - Carbonato acido di ammonio; E450i - Difosfato disodico,8076809517300.0,69.43433881462694,6.7563353636987316,16.630979356796875,"Il claim nutrizionale comparativo è valido solo per il mercato Italiano. BISCOTTI INGREDIENTI: cereali croccanti 38,1%, (farina di mais 43,0%, farina di risa 22,0%, farina di frumento 20,6%, zucchero, estratto di malto d'orzo, salel fiocchi di avena 14,5%, olio di semi di girasole, zucchero, farina di frumento, fibra di frumento, amido di frumento, estratto di malto d'orzo e mais, agenti lievitanti Icarbonato acido di sodio, carbonato acido d'ammonio, difosfato disodicol, emulsionante: lecitina di soln. Sciroppo di fruttosio-glucosio, aromi erzol, sae, Può contenere tracce dis rutta a guscio, Latte e uva. Gi ingredienti evidenziats on provocare reazioni in relnCiaege d o6c8 a asciutto. SA (1A (21F 13/VN 4ecc Piche o intolleranti. pers Ca+",6.236617258798827,0.675633536369873,0.26609566970875,16.111261251896973
crema bicolore — jolies — 750 g, Pâtes à tartiner aux noisettes, iN's mercato s.p.a,,, Jolies, iN's mercato,,E,25.0, Italia, 750 g,9.520047802793226,,5410291000255.0,59.652214423885184,1.4178794599904798,36.561034646897376,"crema spalmabile al gusto gianduia 50% (zucchero, oli vegetali non idrogenati di colza e palma in proporzione variabile, nocciole 13%, cacao magro in polvere, latte, scremato in polvere 3%, emulsionanti: lecitina di girasole, sale, aromi, aroma:  nocciola), crema spalmabile al gusto latte 50% (zucchero, oli vegetali non idrogenati di colza e palma in proporzione variabile, emulsionanti: lecitina di girasole, sale, aromi)",2.2280962942707543,0.10127710428503428,0.039498070671163364,59.145828902460025
vanini milk chocolate 49% cocoa," Sugary snacks, Cioccolato, Cioccolato al latte",,,, Vanini,,,E,24.0," Francia, Italia",,30.513918629550318,,8006070072505.0,38.97216274089935,,50.32119914346895,,10.70663811563169,0.0,0.0,37.473233404710925
olivastra seggianese — franci — 0.5 l, Huiles d'olive vierges extra,,, Italie, Franci,,,,," Francia, Italia", 0.5 l,,,73460022.0,0.0,0.0,100.0,huile d'olive,0.0,0.0,0.0,0.0
tarralini all olio — miliarium — 400 g," Salty snacks, Appetizers, Crackers", Plastique,,, Miliarium,,,E,19.0, Italia, 400 g,3.37606269246115,,8033254397826.0,61.07604325452445,,24.082580539556204,"farina di grano tenero tipo ""00"", vino bianco, olio di sansa di oliva, olio extra vergine di oliva 10%, sale",9.565510961973258,3.785282412759471,1.4905828311866351,3.5602115665953953
pangrì mulino bianco — mulino bianco-barilla — 250 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", sacchetto di plastica,,, Mulino Bianco-Barilla,, grissini,C,10.0, Italia, 250 g,1.946462049112311,,,67.61394486390132,4.610041695266,12.805671375738886,"Farina di grano tenero tipo ""0"", Olio di semi di girasole 11%, Lievito, Sale, Estratto di malto d'orzo e mais,",12.29344452070933,1.920850706360833,0.7560468380236239,2.048907420118222
tartine croustillante sans gluten — schär — 150 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Crispbreads, fr"," Carton, Carton"," FACE, Senza glutine, fr", Espagne, Schär," Leclerc, Magasins U", Tranches de pain croustillantes sans gluten,C,9.0," Danimarca, Finlandia, Francia, Germania, Ungheria, Italia, Paesi Bassi, Norvegia, Portogallo, Russia, Slovenia, Spagna, Svezia, Regno Unito", 150 g,0.31265958666402643,,8008698007303.0,87.54468426592742,2.397056831090869,1.7717376577628163,"Farine de riz, farine de maïs, sucre, sel.; Rice flour, corn flour, sugar, salt.",6.253191733280528,1.4590780710987898,0.5742514408395952,6.253191733280528
barrette di cereali mirtilli rossi — selex — 126 g," Sugary snacks, Bars, Cereal bars",,,, Selex,, Barrette di cereali,D,18.0, Italia, 126 g,3.2725368705820745,,8003100844392.0,85.30412775983942,1.5271838729383016,5.454228117636792,,5.890566367047735,1.3090147482328298,0.5148791343049129,42.97931756697791
extra chocolate — kellogg's — 375 gr," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Chocolate cereals",,,, Kellogg's, Conad,,D,18.0," Francia, Italia, Spagna", 375 gr,12.399768537653966,,5053827139229.0,58.89890055385632,5.993221459866081,25.832851120112423,,8.266512358435978,0.7233198313631479,0.2851946763660412,21.699594940894443
grangrissì coop — 300 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", sacchetto di plastica,, Sant'Ilario d'Enza (RE)-Italia, Coop,, grissini,D,12.0, Italia, 300 g,1.3289172391233235,Iodato di potassio,,71.55708210664052,3.8845273143604837,8.177952240758914,"Farina di grano tenero tipo ""0"", Olio d'oliva 6,5%, Crema di lievito, Sale iodato (sale, iodato di potassio 0,007%), Aromi naturali,",12.675825973176314,2.657834478246647,1.0467778868171411,1.7378148511612692
pringles original — 190 g," Salty snacks, Appetizers, Chips and fries, Crisps, fr"," Boîte, Karton", nl, Belgique, Pringles,, chips,D,13.0," Danimarca, Finlandia, Francia, Italia, Svizzera", 190 g,3.681606046496519,,5053990101832.0,55.22409069744778,2.815345800262044,35.733235157172096,"gedehydrateerde aardappelen, plantaardige olie ( zonnebloemolie, maïsolie) rijstbloem, tarwezetmeel,emulgator,maltrodextrine,zout,",4.1147361696137565,1.5159554309103311,0.5966367445939946,1.5159554309103311
buon pertutti con farine di legumi — galbusera — 260," Sugary snacks, Biscuits and cakes, Biscotti",, Biologico,, Galbusera,, biscotti con farine di legumi,C,8.0," Francia, Italia", 260,2.1830202605070843,,8002190006185.0,55.615039970061424,8.83603438776677,20.270902418994357,,14.553468403380561,0.5197667286921629,0.20478809110471224,19.751135690302192
corn flakes — coop — 500g," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Corn flakes", Box,," Francia (T), Germania (H), Polonia (W)", Coop, Coop, Fiocchi di Mais,C,9.0, Italia, 500g,0.3086133999938277,E471 - Mono- e digliceridi degli acidi grassi,8001120851574.0,86.41175199827175,2.9832628666070016,0.6172267999876554,"mais 91%, zucchero, sale, estratto di malto d'orzo, emulsionanti: mono e digliceridi degli acidi grassi",7.406721599851866,1.8516803999629663,0.7293563353187461,8.435432933164622
mleczna truskawkowa — e. wedel — 100 g," Sugary snacks, Cioccolato, Filled chocolates, Filled milk chocolates", Plastique,, Pologne, E. Wedel,, Chocolat au lait fourré à la fraise,E,25.0," Francia, Italia", 100 g,13.917288483979062,E322i - E322(i) food additive; E476 - Poliricinoleato di poliglicerolo; E14XX - E14XX food additive; E330 - Acido citrico; E440 - Pectina; E120 - Cocciniglia; E420 - Sorbitolo; Huile de palme,5901588016443.0,65.3041998094402,1.7128970441820384,27.834576967958125,"Chocolat au lait 50 % (sucre, beurre de cacao, lait entier, cacao, lactosérum séché (lait), graisse de lait, émulsifiant: lécithine de soja et E476, arôme), sucre, graisse végétale (palme), pulpe de pomme concentrée, préparation fraise (Sirop de glucose-fructose, Sucre, Amidon modifié, Jus de fraise concentré, Acide: acide citrique, Stabilisateur: pectines, Aromatisant, Couleur: carmins), lait entier sec, Lactoside séché (du lait), Humectant (sorbitols), Alcool (0,3 %), aromatisant, émulsifiant (lécithine de soja), concentré de jus de sureau, régulateur d'acidité (acide citrique).",4.92457900202336,0.16058409789206607,0.06316307850421267,63.163078504212656
tuc crispy — lu — 100 g," Salty snacks, Appetizers, Crackers"," Green dot, Plastc film",,," LU, Mondelez", Magasins U, Crackers,D,14.0," Belgio, Danimarca, Finlandia, Francia, Italia, Paesi Bassi, Portogallo, Spagna, Svezia", 100 g,1.7100379226056954,E503ii - Carbonato acido di ammonio; E500ii - Carbonato acido di sodio; E221 - Solfito di sodio; E322i - E322(i) food additive; Huile de palme,7622300818821.0,69.40742156458411,2.212990252783841,17.100379226056955,"farina di frumento, grasso di palma, riso soffiato 8.9% (farina di riso, zucchero, sale, burro di cacao), estratto di malto d'orzo, sciroppo di glucosio, agenti lievitanti (carbonati di ammonio, carbonati di sodio), uova, sale, aroma, agenti di trattamento della farina (solfito di sodio), emulsionante (lecitine di girasole)",8.349008680957219,2.102340740144649,0.8278595354732278,7.14192308852967
gran cereale classico — mulino bianco — 250 g e," Sugary snacks, Biscuits and cakes, Biscotti, Biscuits et gâteaux, Snacks sucrés", plastique, Point vert,," Mulino Bianco, Barilla",,,C,7.0," Francia, Italia, Svizzera", 250 g e,1.852309212151148,,8076809540124.0,63.1843253478225,8.232485387338437,19.037622458220135,,8.54120358936363,0.7203424713921133,0.2840207458631761,15.950440437968224
crackers multicereali — de cecco — 250 g," Salty snacks, Appetizers, Crackers", Papier, Fatto in Italia, Italie, De Cecco,, Crackers Multicéréales,D,13.0," Belgio, Francia, Italia", 250 g,2.532774096812757,E500ii - Carbonato acido di sodio,8001250003720.0,69.90456507203209,3.5458837355378594,12.157315664701233,"Farine de blé (77,4 %), huile d'olive vierge extra, farine de sarrasin complète (2,1 %), farine complète d'épeautre (2,1 %), sel, correcteur d'acidité : carbonate acide de sodium, graines de sésame (0,9%), farine de flocons d'avoine (0,8% ), fibre de blé, farine d'orge maltée (0,6 %), levain, extrait de malt (orge et blé), levure, arôme naturel.",11.14420602597613,2.3301521690677363,0.9178773326849432,1.0131096387251026
muesli croustillant aux éclats de chocolat — crownfield — 600 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Mixed cereal flakes, Mueslis, Chocolate cereals, Mueslis with chocolate"," Sachet, Plastique, Etui, Carton",, Belgique, Crownfield, Lidl," Céréales croustillantes aux éclats de chocolat, amandes et noisettes.",D,11.0," Belgio, Francia, Germania, Italia, Paesi Bassi, Portogallo, Spagna", 600 g,6.399429296797138,E322i - E322(i) food additive; Huile de palme,20201807.0,64.30901899896139,7.868150774750579,17.6246577354413,"Flocons d'avoine (41%), sucre, pépites de chocolat (11%) (pâte de cacao, sucre, matière grasse lactique (lait), émulsifiant : lécithine de tournesol), billes extrudées de maïs et de riz (semoule de maïs, farine de blé, semoule de riz, sucre, sel), huile de palme, pétales de maïs (farine de maïs, sucre, sel, malt d'orge, émulsifiant : lécithine de tournesol), sirop de glucose, farine de riz, farine de blé (2,2%), amandes (2%), malt d'orge, noisettes (1%), miel, sel, arôme naturel de vanille, arôme naturel, cannelle.",9.861415637687395,0.24128995709235115,0.0954668960669737,20.142465983361486
biscotti al cacao con gocce dark con olio di semi di mais — carrefour — 400 g e," Sugary snacks, Biscuits and cakes, Biscotti"," Sacchetto, Carta, C/PAP 81", Con OLIO di SEMI di MAIS," Cosio Valtellino (SO), Italia", Carrefour, Carrefour, Biscotti al cacao con gocce di cioccolato extra fondente,D,16.0, Italia, 400 g e,7.731670345992247,E503i - Carbonato d'ammonio; E500i - Carbonato di sodio,8012666046065.0,66.12612795914423,4.069300182101183,21.36382595603121,"Farina di FRUMENTO, gocce di cioccolato extra fondente 13% (massa di cacao 75%, zucchero, emulsionante: lecitina di SOIA, aroma naturale di vaniglia), zucchero, olio di semi di mais 10,5%, zucchero di canna, cacao magro in polvere 4%, BURRO anidro, amido di FRUMENTO, cacao in polvere 1%, agenti lievitanti (carbonato di ammonio, carbonato di sodio), sale, emulsionante: lecitina di girasole, aroma.",7.731670345992247,0.5086625227626479,0.2004130339684833,23.398476047081804
pangrì mulino bianco — 250 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", Carta,,," Mulino Bianco, Barilla",," Grissini Tipo ""0"" con olio di semi di girasole",C,9.0, Italia, 250 g,1.946462049112311,,,67.61394486390132,4.610041695266,12.805671375738886,"Farina di grano tenero tipo ""0"", Olio di semi di girasole 11%, Lievito, Sale, Estratto di malto d'orzo e mais",12.29344452070933,1.920850706360833,0.7560468380236239,2.048907420118222
equobonita classic — liberomondo — 400 g," Spreads, Breakfasts, Sweet spreads, fr"," Verre, Bocal, Plastique, 04, PE-LD"," Fair trade, No GMOs, Senza olio di palma", Italie, Liberomondo,,,E,21.0," Francia, Italia", 400 g,6.2072582112394175,E322i - E322(i) food additive,8025128009157.0,62.07258211239419,,32.10650798916941,"Sucre de canne, huiles et herbes végétales (huile de colza, beurre de cacao, huile de tournesol), noisettes (13 %), cacao maigre en poudre (9 %), lactose, poudre de lactosérum, lait écrémé en poudre, émulsifiants : lécithine de tournesol, arôme naturel de vanille.",5.672149744753263,0.10702169329723137,0.04173846038592023,59.932148246449565
pan di stelle — mulino bianco — 350 g," Sugary snacks, Biscuits and cakes, Biscotti", Carta,,, Mulino Bianco, Pam, Biscotti frollini,D,16.0," Francia, Italia", 350 g,7.985012745308807,E500ii - Carbonato acido di sodio; E503ii - Carbonato acido di ammonio; E336i - Tartrato monopotassico,8076809500302.0,66.54177287757338,4.0948783309275925,20.986251446003912,"farina di frumento, zucchero, grasso vegetale di palma, burro (latte), cacao 3,6%, cioccolato 3,5% (pasta di cacao, zucchero, burro di cacao, emulsionante : lecitina di soia, aroma naturale vaniglia), latte scremato in polvere, uova fresche, miele, nocciole 0,8%, agenti lievitanti (carbonato acido di sodio, carbonato acido d'ammonio, tartrato monopotassico), amido di frumento, sale, aromi (latte), albume d'uovo in polvere, amido di mais.",7.677896870489236,0.5016225955386301,0.1975778794672564,24.05741019419961
tuc original — lu — 100 g," Salty snacks, Appetizers, Crackers"," Papier-glace, Papier-glace, Stuck",, Belgium, Lu," Carrefour, Irma.dk, Magasins U", Crackers,D,12.0," Belgio, Danimarca, Finlandia, Francia, Germania, Italia, Marocco, Spagna, Svezia, Svizzera", 100 g,1.9170811934334924,E503ii - Carbonato acido di ammonio; E500ii - Carbonato acido di sodio; E221 - Solfito di sodio; Huile végétale,5410041001204.0,67.6023368210758,2.320677234156333,19.170811934334928,"farina di frumento, grasso di palma, estratto di malto d'orzo, sciroppo di glucosio, agenti lievitanti (carbonati di ammonio, carbonati di sodio), uova, sale, aroma, agente di trattamento della farina (solfito di sodio), emulsionante (leciine di girasole)",8.37461784499894,1.8161821832527827,0.7153739821812348,7.163829722830418
"nutella b-ready — ferrero — 152,8 g"," Sugary snacks, Biscuits and cakes, Biscotti, Chocolate biscuits"," Carton, Plastique, Boîte", fr,," Ferrero, Nutella, Nutella B-ready, B-ready"," Cora, Edeka, Carrefour", Spécialité croustillante fourrée à la pâte à tartiner aux noisettes et au cacao Nutella et aux éclats croustillants,E,25.0," Belgio, Francia, Germania, Italia"," 152,8 g",8.922217383453535,E322 - Lecitine; Huile de palme,8000500142035.0,64.68607603003812,,25.59826654062264,lievito di birra,8.816000509840993,0.6457985915642558,0.2538583279339756,47.37272563119376
espresso — loacker — 150g," Sugary snacks, Biscuits and cakes, Biscotti, Wafers",, Senza coloranti né consevanti, Austria, Loacker,, Wafer,E,23.0," Francia, Italia", 150g,22.398805397045493,,8000380150328.0,62.929977067889716,,26.665244520292248,"Farina di frumento, Olio di cocco, siero di latte in polvere, sciroppo di glucosio, zucchero, farina di soia, latte scremato in polvere, cacao magro, caffè in polvere 2,5%, estratto di malto d'orzo, agenti lievitanti, sale, emulsionante lecitina di soia, nocciole, spezie, bacche di vaniglia Bourbon",9.706149005386381,0.5013065969814944,0.19732280945016267,28.798464081915636
mentos menthe — 4x38g," Sugary snacks, Dolce, Chocolate candies, Cioccolatino, Confiseries"," emballage papier, Aluminium",,, Mentos, Magasins U, Bonbons aromatisés menthe,D,15.0," Francia, Italia", 4x38g,1.9991792842938159,,87108651.0,97.85456496806574,,1.9991792842938159,"sucre, sirop de glucose, huile de noix de coco totalement hydrogénée, fécule, arômes naturels de menthe, maltodextrine, agents épaississants (gomme gellane, gomme de cellulose, gomme arabique), émulsifiant (sucroesters d'acides gras), agents d'enrobage (cire de carnauba, cire d'abeille).",0.0,0.10521996233125347,0.04103578530918886,72.60177400856492
gusto cheese — lu — 100 g," Salty snacks, Appetizers, Crackers", Plastique,,, LU," Géant casino, Magasins U", Crackers al gusto formaggio,D,16.0," Belgio, Danimarca, Finlandia, Francia, Italia, Paesi Bassi, Portogallo, Spagna, Svezia, Svizzera", 100 g,2.1894250768786763,E503ii - Carbonato acido di ammonio; E500ii - Carbonato acido di sodio; E621 - Glutammato di monosodio; ; ; ; Alto rischio di sovraesposizione; ; ; E627 - Guanilato bisodico; E631 - Inosinato disodico; E223 - Metabisolfito di sodio; E330 - Acido citrico,7622300571351.0,63.692365872834216,2.1894250768786763,22.889443985549796,"farina di frumento, grasso di palma, estratto di malto d'orzo, sciroppo di glucosio, sale, uova, agenti lievitanti (carbonati di ammonio, carbonati di sodio), siero di latte polvere, aromi, esaltatori di sapidità (E621, E631, E627), formaggio in polvere 0.1%, olio di girasole, agente di trattamento della farina (metabisolfito di sodio), correttori di acidità (acido citrico, lattato di calcio)",8.260103699133186,2.129713483872894,0.8389478817312379,6.369236587283421
nocciolata senza latte — rigoni di asiago — 350 g," Spreads, Breakfasts, Sweet spreads, fr",, Biologico,, Rigoni Di Asiago," Conad, Simply Market",,D,16.0," Francia, Italia", 350 g,5.452674897119341,,8001505000092.0,56.58436213991771,5.452674897119341,31.893004115226336,,6.0699588477366255,0.0,0.0,51.440329218107
virtual coni di mais — san carlo — 105 g," Salty snacks, Appetizers, Chips and fries, Crisps, fr",,,, San Carlo, Conad,,E,26.0, Italia, 105 g,17.314430049702597,,8003130332821.0,53.980281919661046,0.8147967082212989,36.66585186995845,,4.990629837855455,2.5462397131915586,1.0021999511121975,2.953638067302208
huile d’olive extra — le pleiadi — 500 ml," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva, Olio extra vergine di oliva",,,, Le Pleiadi,,,D,11.0," Francia, Italia", 500 ml,15.217391304347828,,8003540367260.0,0.0,0.0,100.0,Huile d’olive,0.0,0.0,0.0,0.0
— mulino bianco — 230 g.," Sugary snacks, Biscuits and cakes, Biscotti, Biscuits au chocolat, Biscuits et gâteaux, Snacks sucrés", Paquet,, Italie," MULINO BIANCO, BARILLA", www.amazon.it,,D,11.0," Francia, Italia", 230 g.,4.663792388690822,,,61.56205953071885,9.43122460824144,19.173368709062267,,9.327584777381643,0.3627394080092861,0.14302296658651853,30.573750103639828
kinder bueno — ferrero — 100 g, Dolci, carta plastificata,, Italy, Ferrero, Conad, barrette di cioccolato con latte e nocciole,E,27.0, Italia, 100 g,18.062414516752106,E322 - Lecitine,,51.68147506238321,,38.94381858236148,"cioccolato al latte 31.5%, zucchero, olio di palma, farina di frumento, nocciole 10.8%, latte scremato in polvere, latte intero in polvere, cioccolato extra, cacao magro, emulsionanti, lecitine, agenti lievitanti",8.979003748212028,0.2839870952922875,0.11171551175101012,43.01569237515532
il grano d'oro di puglia tarallini classici all'olio extra vergine di oliva — 250 g e," Sugary snacks, Biscuits and cakes, Biscotti, Dry biscuits"," Astuccio, Cartone, Plastica", Fatto in Italia, Italie," Il grano d'oro di Puglia, Il Grano D'Oro Di Puglia srl Via Federico II 70010  Turi Italy",, Tarallini Classici all'olio Extra Vergine di Oliva Alta qualità,E,20.0, Italia, 250 g e,5.6305121134942855,,8019027982277.0,63.872108442610866,,22.522048453977142,"Semola rimacinata di grano duro, olio extra vergine di oliva, vino bianco, sale. Contiene glutine e solfiti, (derivati dal vino).",10.103348839167316,2.5132080237428696,0.9892862405017996,2.6310804268664887
nutri-grain crunchy duo choco — kellogg's — 200g," Sugary snacks, Bars, Cereal bars"," Carton, pochette aluminium, Sachet, Carton",,, Kellogg's, Casino," Barre aux céréales, pépites de chocolat et fourrage goût chocolat et noisette",D,14.0," Francia, Italia, Spagna", 200g,8.346113319353593,E322i - E322(i) food additive; E471 - Mono- e digliceridi degli acidi grassi; E14XX - E14XX food additive; E503 - Carbonato d'ammonio; E500 - Carbonato di sodio; E307c - E307c food additive; E304i - Palmitato di ascorbile; Niacina; Vitamina B6; Riboflavina; Tiamina; Acido folico(acido pteroil-monoglutammico; Vitamina B12; Carbonato di calcio; Ferro; Huile de palme; E304 - Palmitate d'ascorbyle; Monostéarate de glycérol,5053827115520.0,62.595849895151936,8.241786902861675,21.908547463303183,"Avoine complète 40%, sucre, huiles végétales (palme, tournesol), pépites de chocolat 5% (sucre, pâte de cacao, beurre de cacao, lécithine de soja), riz croustillant (farine de riz, sucre, farine d'orge maltée, extrait de malt d'orge, sel, huile de colza, émulsifiants (monostéarate de glycérol, lécithine de soja), carbonate de calcium), amidon modifié, inuline, maltodextrine, cacao maigre en poudre, pâte à la noisette (noisettes 1%, sucre, lécithine de soja), poudre de lait écrémé, sirop de glucose, mélasse, arômes, sel, poudres à lever (E503, E500), lécithine de soja, antioxydants (tocophérols, palmitate d'ascorbyle), vitamines (B3/PP, B6, B2, B1, B9, B12), fer",6.4682378224990345,0.5633626490563676,0.2222152671277894,25.038339958060774
waffers alla nocciola — crich — 175 g," Sugary snacks, Biscuits and cakes, Biscotti, Wafers, Stuffed wafers", Plastique,,, Crich, Primeur, Gaufrettes fourrées à la crème de noisettes,E,21.0," Francia, Italia", 175 g,24.82929857231533,E322i - E322(i) food additive; E500ii - Carbonato acido di sodio,8008620051015.0,64.14235464514795,1.86219739292365,27.93296089385475,"Farine de blé, huile de coco, amidon de blé, sucre, dextrose, noisettes (7 % dans la crème), lait écrémé en poudre, lactosérum en poudre, farine de soja, cacao maigre, lécithine de soja, sel, bicarbonate de sodium, arôme naturel.",5.586592178770951,0.34140285536933584,0.13449203393337472,24.82929857231533
