name,acqua | g,calcio | g,carboidrati | g,colesterolo | g,ferro | g,fibre alimentari | g,fosforo | g,grassi | g,grassi monoinsaturi | g,grassi polinsaturi | g,grassi saturi | g,magnesio | g,manganese | g,potassio | g,proteine | g,rame | g,selenio | g,sodio | g,valore calorico | kcal,vitamina a | g,vitamina b1 | g,vitamina b11 | g,vitamina b12 | g,vitamina b2 | g,vitamina b3 | g,vitamina b5 | g,vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e | g,vitamina k | g,zinco | g,zuccheri | g,category
cardo crudo,92.9651033563014,0.06923760835741274,4.0008890864636575,0.0,0.0006668148477439429,1.5559013114025335,0.022727272727272717,0.11113580795732383,0.02778395198933096,0.02778395198933096,0.02778395198933096,0.04156479217603912,0.00027783951989330955,0.3956434763280728,0.666814847743943,0.00022227161591464767,5.556790397866192e-05,0.16670371193598574,16.670371193598573,0.0,5.556790397866192e-05,5.556790397866192e-05,0.0,5.556790397866192e-05,0.00027783951989330955,0.00033340742387197146,0.00011113580795732383,0.0020004445432318294,0.0,0.0,0.0,0.00016670371193598573,0.0,Verdure
sfoglie alla frutta da tostare,10.351805120432507,0.010937756353664537,72.46263584302757,0.0,0.00390634155488019,0.976585388720048,0.07578302616467571,10.937756353664534,6.445463565552317,1.3672195442080668,2.5391220106721244,0.011914341742384585,0.0003906341554880192,0.08066595310827596,4.68760986585623,0.0001953170777440096,0.0001953170777440096,0.3906341554880192,408.21269248498004,0.0003906341554880192,0.0003906341554880192,0.0001953170777440096,0.0,0.0003906341554880192,0.00527356109908826,0.0003906341554880192,0.0003906341554880192,0.0,0.0,0.0009765853887200476,0.0001953170777440096,0.0003906341554880192,28.906927506113416,Pasticceria e prodotti da forno
patatine tortilla formaggio nacho,1.611998426689536,0.1431454602900308,59.64394178751283,0.0,0.0009671990560137217,4.5135955947307,0.2476029583395127,25.147175456356763,6.770393392096051,13.218387098854196,3.8687962240548863,0.07350712825704285,0.00032239968533790715,0.2301933753312657,7.737592448109773,0.00032239968533790715,0.00032239968533790715,0.6447993706758144,496.49551542037705,0.0,0.00032239968533790715,0.0,0.0,0.00032239968533790715,0.0012895987413516286,0.0006447993706758143,0.00032239968533790715,0.0,0.0,0.0,0.00032239968533790715,0.0012895987413516286,3.54639653871698,Patatine
lavarello cotto,66.35603389588063,0.033641582054997364,0.0,0.0785411738528088,0.0004635651070570503,0.0,0.3528392700571377,7.6819360598025455,2.5827198821749944,2.7813906423423016,1.1920245610038436,0.042846660609415936,6.622358672243577e-05,0.4140298641886685,24.96629219435828,6.622358672243577e-05,6.622358672243577e-05,0.06622358672243576,175.49250481445478,6.622358672243577e-05,0.00019867076016730727,6.622358672243577e-05,6.622358672243577e-05,0.0001324471734448715,0.0039071916166237095,0.0008609066273916648,0.0003311179336121788,0.0,0.0,0.0,0.0,0.0013244717344487152,0.0,Pesce e prodotti ittici
pancake allo sciroppo mcdonalds,40.450721145715946,0.056820410973915374,45.907284421782414,0.008974017288737427,0.0012626757994203418,0.9019112853002441,0.17641384740472776,8.027010439172171,0.8568157210352318,2.0743959561905614,0.8117201567702197,0.0129424269440585,0.0001803822570600488,0.12459904406422873,4.058600783851098,4.5095564265012205e-05,0.0,0.2705733855900732,271.0243412327233,0.0,0.0001803822570600488,4.5095564265012205e-05,0.0,0.0001803822570600488,0.0014430580564803903,0.0004960512069151343,4.5095564265012205e-05,0.0,0.0,0.0,0.0,0.0002705733855900732,20.51848174058055,Fast Food
patata rossa cruda,80.0213142618962,0.009886624093842163,15.735049614143165,0.0,0.0007426572089271108,1.6709787200859996,0.060294482149769825,0.13924822667383327,0.023208037778972214,0.04641607555794443,0.023208037778972214,0.02176913943667593,0.0001392482266738333,0.4498646043075975,1.8566430223177768,0.0001392482266738333,4.641607555794443e-05,0.023208037778972214,69.15995258133721,0.0,9.283215111588888e-05,4.641607555794443e-05,0.0,4.641607555794443e-05,0.0011139858133906663,0.0002784964533476666,0.0001856643022317777,0.008494141827103832,0.0,4.641607555794443e-05,4.641607555794443e-05,0.000324912528905611,1.2532340400644997,Prodotti a base di patate
olio di burro di noce moscata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99926471128887,5.147020977786928,0.0,89.70522275571503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.3464533349021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352887111124184,0.0,0.0,0.0,Oli e grassi
carne di manzo gelatina,75.52433401269097,0.01011809259500166,0.0,0.034329242733041346,0.00361360449821488,0.0,0.1405692149805588,3.252244048393391,1.4454417992859518,0.180680224910744,1.4454417992859518,0.0180680224910744,0.00036136044982148797,0.4068918664989954,19.15210384053886,0.00036136044982148797,0.00036136044982148797,1.4454417992859518,112.02173944466124,0.0,0.00036136044982148797,0.00036136044982148797,0.00036136044982148797,0.00036136044982148797,0.0050590462975008315,0.0007227208996429758,0.00036136044982148797,0.0,0.0,0.0,0.0,0.00361360449821488,0.0,Salumi e affettati
olio di semi di albicocca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99555575307764,59.99733345184658,28.88760499533354,6.666370383538507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.8493844718013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444246922359007,0.0,0.0,0.0,Oli vegetali
tortino di pandispagna,19.45834608804189,0.023966987254783304,63.83286704491792,0.04081506740418544,0.001423781421076236,0.9491876140508242,0.1843796940293726,11.390251368609887,4.983234973766827,1.8983752281016484,4.034047359716002,0.008068094719432005,0.00023729690351270604,0.0707144772467864,3.5594535526905906,0.00023729690351270604,0.00023729690351270604,0.4745938070254121,372.5561385149485,0.00023729690351270604,0.00023729690351270604,0.00023729690351270604,0.00023729690351270604,0.00023729690351270604,0.001661078324588942,0.00023729690351270604,0.0,0.00023729690351270604,0.00023729690351270604,0.000711890710538118,0.00023729690351270604,0.000711890710538118,37.25561385149484,Torte e crostate
doppio hamburger,54.89129771203093,0.03474502355176425,13.643194885872287,0.04565427082431971,0.002787033974740448,1.3802453970143171,0.11018074313473904,15.554303897122876,6.0783883830053576,2.9993794204349578,5.733327033751777,0.017863560619050676,0.0001858022649826965,0.1906065806915348,13.828997150854983,0.00010617272284725514,2.6543180711813785e-05,0.2919749878299517,250.03676230528592,0.0,0.0001858022649826965,5.308636142362757e-05,2.6543180711813785e-05,0.0001858022649826965,0.003211724866129468,0.0001858022649826965,0.00010617272284725514,0.0001858022649826965,2.6543180711813785e-05,0.0006635795177953448,2.6543180711813785e-05,0.002972836239723144,3.50369985395942,Hamburger e sandwich
nachos al formaggio,41.09866883012906,0.24445701719739105,32.55868569659575,0.01601246837537496,0.001067497891691664,0.0,0.247659510872466,17.079966267066624,6.938736295995816,2.134995783383328,6.938736295995816,0.04963865196366238,0.000533748945845832,0.15425344534944546,8.00623418768748,0.000533748945845832,0.000533748945845832,0.533748945845832,309.5743885905825,0.0,0.000533748945845832,0.000533748945845832,0.000533748945845832,0.000533748945845832,0.0016012468375374961,0.001067497891691664,0.000533748945845832,0.001067497891691664,0.0,0.0,0.0,0.0016012468375374961,0.0,Pietanze e piatti unici
panino con uovo prosciutto e formaggio,51.64088743204914,0.1494830612944131,21.82904817579095,0.1737846553800833,0.0021899692344644647,0.0,0.24449946840262946,11.514999523151861,4.026717624660467,1.200950870512771,5.227668495173239,0.018155551395398945,0.0001412883377073848,0.14849404293046142,13.563680419908938,7.06441688536924e-05,7.06441688536924e-05,0.7064416885369241,245.1352659223126,0.0001412883377073848,0.0002825766754147696,7.06441688536924e-05,7.06441688536924e-05,0.0004238650131221544,0.002967055091855081,0.0006357975196832318,0.0001412883377073848,0.001907392559049695,0.0,0.0,0.0,0.001412883377073848,0.0,Pietanze e piatti unici
spaghetti essiccati,9.625537425839608,0.0204178066608719,72.62905512224431,0.0,0.003208512475279869,3.111284824513813,0.18376025994784706,1.4584147614908498,0.19445530153211327,0.5833659045963399,0.29168295229816993,0.05153065490601002,0.0008750488568945099,0.21681766120830634,12.639594599587364,0.00029168295229817,9.722765076605664e-05,0.04861382538302833,360.71458434207017,0.0,0.0008750488568945099,0.0001944553015321133,0.0,0.0003889106030642266,0.007000390855156079,0.0003889106030642266,9.722765076605664e-05,0.0,0.0,9.722765076605664e-05,9.722765076605664e-05,0.0013611871107247929,2.6251465706835297,Pasta e tagliolini
minestra di pinne di pescecane,90.38699281500007,0.010027524626625586,3.806745460107861,0.001996220180300464,0.000928474502465332,0.0,0.021076371205963042,1.996220180300464,0.6035084266024658,0.3249660758628662,0.5106609763559327,0.007009982493613257,4.64237251232666e-05,0.05315516526614026,3.2032370335053955,9.28474502465332e-05,0.0,0.5106609763559327,45.95948787203393,0.0,4.64237251232666e-05,4.64237251232666e-05,4.64237251232666e-05,4.64237251232666e-05,0.0005106609763559325,0.0001392711753697998,4.64237251232666e-05,9.28474502465332e-05,0.0,0.0,0.0,0.0008356270522187989,0.0,Minestre
zucca hubbard cruda,85.0127727319658,0.013488804292437278,8.409686626766451,0.0,0.00041632112013695305,3.7468900812325767,0.02031647066268331,0.4995853441643436,0.041632112013695315,0.16652844805478126,0.08326422402739063,0.01831812928602593,0.00016652844805478125,0.30907679958967393,1.915077152629984,8.326422402739061e-05,8.326422402739061e-05,0.041632112013695315,38.301543052599676,0.0,8.326422402739061e-05,8.326422402739061e-05,0.0,8.326422402739061e-05,0.0004995853441643436,0.00041632112013695305,0.00016652844805478125,0.010657820675506,0.0,0.00016652844805478125,8.326422402739061e-05,0.00016652844805478125,3.830154305259968,Verdure
halibut crudo,79.50598599064749,0.006936763878378639,0.0,0.04848458389118497,0.00016978093408619047,0.0,0.2335458020451326,1.3097386343791837,0.4608339639482313,0.2910530298620408,0.2910530298620408,0.022750645167549526,2.425441915517007e-05,0.4304674311659584,18.360595300463746,2.425441915517007e-05,4.850883831034014e-05,0.0727632574655102,89.98389506568097,2.425441915517007e-05,4.850883831034014e-05,2.425441915517007e-05,2.425441915517007e-05,2.425441915517007e-05,0.006451675495275239,0.00033956186817238093,0.0005335972214137415,0.0,2.425441915517007e-05,0.0006063604788792518,0.0,0.00036381628732755095,0.0,Pesce e prodotti ittici
minestra di piselli spezzati al prosciutto,65.47156141365396,0.015952461664240563,20.752970961349988,0.00598217312409021,0.0016986417512848742,1.6986417512848744,0.15852758778839054,3.2865025187903005,1.3293718053533798,0.4800509297109428,1.2924448107602304,0.035893038744541264,0.0005169779243040922,0.2961175696424654,7.643887880781937,0.0002584889621520461,3.6926994593149435e-05,0.6277589080835405,140.69184939989938,0.0,0.00011078098377944832,3.6926994593149435e-05,3.6926994593149435e-05,7.385398918629887e-05,0.0011078098377944833,0.00018463497296574723,3.6926994593149435e-05,0.0011078098377944833,0.0,0.0,0.0,0.0009970288540150352,0.0,Minestre
sarago americano cotto,70.47114701064278,0.052544276279865236,0.0,0.06902875511276414,0.0006181679562337086,0.0,0.2441763427123149,3.709007737402252,0.0,0.0,0.0,0.02987811788462925,0.00020605598541123624,0.37914301315667465,24.932774234759577,0.00020605598541123624,0.00020605598541123624,0.10302799270561812,140.11807007964063,0.00020605598541123624,0.00020605598541123624,0.00020605598541123624,0.00020605598541123624,0.00020605598541123624,0.005151399635280904,0.000824223941644945,0.0004121119708224725,0.0,0.0,0.0,0.0,0.0006181679562337086,0.0,Pesce e prodotti ittici
formaggio colby,38.69710531831824,0.6942444966036381,2.610519009569088,0.09628208347057754,0.0007677997086967905,0.0,0.4631367842859041,32.55470764874392,9.367156446100845,0.9981396213058278,20.500252222204303,0.02633553000829992,7.677997086967906e-05,0.1286832311775821,24.10891085307922,7.677997086967906e-05,7.677997086967906e-05,0.6142397669574324,399.2558485223312,0.00023033991260903715,7.677997086967906e-05,7.677997086967906e-05,7.677997086967906e-05,0.0003838998543483952,7.677997086967906e-05,0.00023033991260903715,7.677997086967906e-05,0.0,7.677997086967906e-05,0.00030711988347871625,7.677997086967906e-05,0.003147978805656841,0.5374597960877533,Formaggio
insalata di frutta e noci mcdonalds,76.18432426784204,0.06520314236589374,16.642760114371473,0.00201384996817737,0.00034197452289804413,0.0,0.049168336958896566,5.053623505048874,0.7979405534287696,3.2297593829259714,0.6839490457960882,0.013033029039336569,0.0,0.0,1.8238641221229015,0.00011399150763268137,0.0,0.01899858460544689,118.55116793798858,0.0,3.7997169210893793e-05,3.7997169210893793e-05,3.7997169210893793e-05,3.7997169210893793e-05,0.00011399150763268137,0.00015198867684357517,0.00011399150763268137,0.14575714109298854,0.0,0.0,0.0,0.0002659801844762565,12.501068670384054,Frutta e derivati
bastoncini di pesce,44.003478370194976,0.09289623211485608,8.730848882975195,0.0,0.0020954037319140468,5.936977240423134,0.44003478370194987,17.46169776595039,4.190807463828094,9.080082838294203,2.7938716425520624,0.0223509731404165,0.0,0.5867130449359331,22.3509731404165,0.0010477018659570234,0.0003492339553190079,0.3492339553190078,282.8795038083963,0.0,0.0010477018659570234,0.0003492339553190079,0.0003492339553190079,0.0010477018659570234,0.011873954480846265,0.0,0.0013969358212760313,0.0,0.0,0.003841573508509085,0.0,0.0013969358212760313,0.6984679106380156,Pesce e prodotti ittici
fragole scatola,74.17555268343821,0.01278888839369624,23.175015937667734,0.0,0.0004650504870434996,1.6664309119058738,0.011820033212355616,0.2712794507753748,0.019377103626812487,0.11626262176087493,0.019377103626812487,0.00786710407248587,0.0001937710362681249,0.08463918864191694,0.5425589015507496,7.750841450724995e-05,3.8754207253624976e-05,0.019377103626812487,90.68484497348244,0.0,3.8754207253624976e-05,3.8754207253624976e-05,0.0,3.8754207253624976e-05,3.8754207253624976e-05,0.0001937710362681249,3.8754207253624976e-05,0.031197136839168107,0.0,0.0001937710362681249,3.8754207253624976e-05,7.750841450724995e-05,21.469830818508235,Conserve di frutta
pompelmo bianco,89.63097646546646,0.011880827325399069,8.31238095557956,0.0,4.198172199787657e-05,1.0915247719447907,0.00793454545759867,0.08396344399575313,0.020990860998938283,0.020990860998938283,0.020990860998938283,0.008900125063549832,4.198172199787657e-05,0.14664215493858285,0.671707551966025,4.198172199787657e-05,4.198172199787657e-05,0.0,32.74574315834372,0.0,4.198172199787657e-05,4.198172199787657e-05,0.0,4.198172199787657e-05,0.0002518903319872593,0.00029387205398513595,4.198172199787657e-05,0.032997633490330976,0.0,0.00012594516599362968,0.0,8.396344399575314e-05,7.262837905632645,Frutta e derivati
condimento al bacon e pomodoro,59.15926615619392,0.0040335863288314035,2.0167931644157013,0.0040335863288314035,0.0006722643881385673,0.3361321940692836,0.02554604674926555,35.63001257134405,8.739437045801374,19.49566725601845,5.378115105108538,0.0060503794932471044,0.0,0.10890683087844788,2.0167931644157013,0.0006722643881385673,0.0006722643881385673,0.6722643881385671,329.4095501878979,0.0006722643881385673,0.0006722643881385673,0.0,0.0006722643881385673,0.0006722643881385673,0.0006722643881385673,0.0,0.0006722643881385673,0.008739437045801374,0.0,0.0040335863288314035,0.0006722643881385673,0.0006722643881385673,2.0167931644157013,Salse e condimenti
arachidi spagnole tostate,1.6514259109995766,0.09336908035266836,16.323709966418892,0.0,0.0021595569605379074,8.320645936190175,0.36134469260294577,45.795310839642106,20.579307506302413,15.879095298072851,7.050318312344348,0.15688546154495978,0.0022230733417301987,0.7245313602604679,26.16874905122406,0.000635163811922914,6.351638119229139e-05,0.3810982871537485,540.5244039463998,0.0,0.000317581905961457,0.00012703276238458278,0.0,6.351638119229139e-05,0.013973603862304108,0.001270327623845828,0.00025406552476916556,0.0,0.0,0.0,0.0,0.0018419750545764504,0.0,Frutta secca e semi
formaggio camembert,52.708897261857814,0.3958268155664677,0.34005740168940524,0.07345239876491154,0.00034005740168940515,0.0,0.3539997551586708,24.82419032332658,7.141205435477509,0.6801148033788105,15.642640477712636,0.020403444101364316,0.00034005740168940515,0.19077220234775635,20.063386699674908,0.00034005740168940515,0.00034005740168940515,1.0201722050682156,306.05166152046473,0.00034005740168940515,0.00034005740168940515,0.00034005740168940515,0.00034005740168940515,0.00034005740168940515,0.0006801148033788103,0.0013602296067576206,0.00034005740168940515,0.0,0.00034005740168940515,0.00034005740168940515,0.00034005740168940515,0.0023804018118258365,0.34005740168940524,Formaggi a pasta morbida
petto di quaglia crudo,73.05653227422617,0.010202408497148792,0.0,0.0592104064566671,0.002368416258266684,0.0,0.23265135090819655,3.0971597223487404,0.9109293301025708,0.7287434640820567,0.9109293301025708,0.028603180965220718,0.0001821858660205141,0.2652626209258686,23.137604984605296,0.0003643717320410282,0.0001821858660205141,0.09109293301025707,125.70824755415475,0.0001821858660205141,0.0001821858660205141,0.0001821858660205141,0.0001821858660205141,0.0001821858660205141,0.00838054983694365,0.0007287434640820565,0.0005465575980615424,0.00528339011459491,0.0,0.0,0.0,0.002732787990307712,0.0,Pollame e volatili
dorso di pollo crudo,57.28917000853491,0.012860834083548654,0.0,0.0778330997783594,0.0010021429156011935,0.0,0.1114048874509994,28.39404927536716,12.025714987214325,6.012857493607163,8.184167144076417,0.01486511991475104,0.00016702381926686564,0.1419702463768358,13.862976999149847,0.00016702381926686564,0.00016702381926686564,0.08351190963343283,314.0047802217074,0.00016702381926686564,0.00016702381926686564,0.00016702381926686564,0.00016702381926686564,0.00016702381926686564,0.004843690758739103,0.0008351190963343283,0.00016702381926686564,0.001503214373401791,0.0,0.0003340476385337313,0.00016702381926686564,0.0011691667348680591,0.0,Pollame e volatili
wurstel di vitello,53.60054818199835,0.01098274038473017,0.0,0.07926673495066124,0.0007162656772650111,0.0,0.15041579222565235,31.754445025415496,13.012159803647704,1.671286580285026,14.92220160968773,0.01599660012558525,0.00011937761287750187,0.23159256898235364,14.08655831954522,0.00011937761287750187,0.00011937761287750187,0.059688806438750935,341.4199728296553,0.0,0.00011937761287750187,0.00011937761287750187,0.00011937761287750187,0.00023875522575500372,0.005491370192365085,0.000955020903020015,0.00035813283863250555,0.0,0.0,0.0,0.0,0.0020294194189175315,0.0,Salsicce e wurstel
barbabietole cotte,85.97738498301207,0.015811932870439,9.882458044024377,0.0,0.00079059664352195,1.976491608804875,0.037553340567292634,0.09882458044024377,0.09882458044024377,0.09882458044024377,0.09882458044024377,0.02272965350125606,0.000395298321760975,0.3014149703427434,1.5811932870438998,0.0001976491608804875,0.0001976491608804875,0.09882458044024377,43.48281539370725,0.0,0.0001976491608804875,0.0001976491608804875,0.0,0.0001976491608804875,0.000395298321760975,0.0001976491608804875,0.0001976491608804875,0.003557684895848775,0.0,0.0001976491608804875,0.0001976491608804875,0.000395298321760975,7.9059664352195,Verdure
pane di germe di grano tostato,28.792528141738128,0.09860454843061003,53.64087434625186,0.00118325458116732,0.003944181937224401,2.3665091623346406,0.17275516885042874,3.155345549779521,1.5776727748897603,0.7888363874448803,0.7888363874448803,0.03746972840363181,0.00118325458116732,0.2812201721240998,10.649291230505883,0.0003944181937224401,0.0003944181937224401,0.7888363874448803,287.92528141738126,0.0,0.0003944181937224401,0.0003944181937224401,0.0003944181937224401,0.0003944181937224401,0.004338600130946841,0.0003944181937224401,0.0003944181937224401,0.0003944181937224401,0.0,0.0003944181937224401,0.0003944181937224401,0.0015776727748897604,3.944181937224401,Pane
luccio del nord cotto,73.43295152743461,0.07346541525490033,0.0,0.050318777571849535,0.0007142020042456063,0.0,0.28379790550523143,0.8765206415741532,0.19478236479425626,0.25970981972567503,0.1623186373285469,0.040255022057479634,0.0003246372746570938,0.3331103075256439,24.83475151126768,6.492745493141876e-05,3.246372746570938e-05,0.06492745493141876,113.62304612998281,3.246372746570938e-05,6.492745493141876e-05,3.246372746570938e-05,3.246372746570938e-05,6.492745493141876e-05,0.002824344289516716,0.0008765206415741532,0.00012985490986283752,0.003830719840953708,0.0,0.0,0.0,0.0008765206415741532,0.0,Pesce e prodotti ittici
corn dog,46.72803653594828,0.0580525790501683,31.91461981280188,0.04506939142022918,0.0035460688680890983,0.0,0.09511471818761563,10.809790581755475,5.204713983808191,2.001813070695458,2.9741222764618236,0.010009065353477294,0.00011438931832545476,0.15013598030215938,9.608702739338199,0.00011438931832545476,5.7194659162727393e-05,0.5719465916272738,263.09543214854597,5.7194659162727393e-05,0.00017158397748818214,5.7194659162727393e-05,5.7194659162727393e-05,0.0004003626141390917,0.0024021756848345505,0.0007435305691154561,5.7194659162727393e-05,0.0,0.0,0.0,0.0,0.0007435305691154561,0.0,Fast Food
latte parzialmente scremato,87.98967544134051,0.14346943822543373,5.527504041219622,0.008025116978363304,4.094447437940461e-05,0.0,0.11235163769708624,2.006279244590826,0.08188894875880921,0.020472237189702303,1.2283342313821382,0.015067566571620897,4.094447437940461e-05,0.1825714112577651,3.971614014802247,4.094447437940461e-05,4.094447437940461e-05,0.040944474379404606,56.093929899784314,4.094447437940461e-05,4.094447437940461e-05,4.094447437940461e-05,4.094447437940461e-05,0.00020472237189702303,8.18889487588092e-05,0.0003275557950352368,4.094447437940461e-05,0.0011055008082439244,0.0,0.0,0.0,0.00040944474379404607,0.0,Bevande a base di latte
sciroppo di acero canadese,32.19690909672671,0.10898953700444758,67.39353022109877,0.0,9.999040092151156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.020997984193517418,0.002299779221194765,0.22497840207340092,0.0,0.0,0.0,0.04999520046075576,269.9740824880812,0.0,9.999040092151156e-05,0.0,0.0,0.00129987521197965,9.999040092151156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999328064505808,59.894250151985396,Salse e condimenti
pane azzimo e uova,6.254712752316849,0.03891821268108262,76.4464891949837,0.08061629769652827,0.0027798723343630447,2.7798723343630445,0.14385839330328756,2.0849042507722837,0.6949680835907611,0.34748404179538056,0.6949680835907611,0.023281430800290496,0.0006949680835907612,0.14594329755405985,11.814457421042937,0.00034748404179538053,0.00034748404179538053,0.17374202089769028,378.75760555696473,0.00034748404179538053,0.0006949680835907612,0.00034748404179538053,0.00034748404179538053,0.0006949680835907612,0.004864776585135328,0.00034748404179538053,0.00034748404179538053,0.00034748404179538053,0.0,0.0,0.0,0.0006949680835907612,0.0,Cracker e grissini
zucchero di canna,1.0632642211589585,0.0127591706539075,97.82030834662416,0.0,0.002126528442317917,0.0,0.002126528442317917,0.0,0.0,0.0,0.0,0.002126528442317917,0.002126528442317917,0.027644869750132927,0.0,0.002126528442317917,0.0,1.0632642211589585,382.77511961722513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002126528442317917,97.82030834662416,Ingredienti per prodotti da forno
fontina,38.67340196254006,0.5604169625709399,1.5438483817381263,0.11818159362205355,0.0002315772572607189,0.0,0.3525377779699011,31.72608424471849,8.877128194994226,1.698233219911939,19.529682028987292,0.014280597531077669,7.719241908690632e-05,0.06522759412843585,26.091037651374325,7.719241908690632e-05,7.719241908690632e-05,0.8491166099559695,395.9971099158294,0.0002315772572607189,7.719241908690632e-05,7.719241908690632e-05,7.719241908690632e-05,0.0002315772572607189,0.00015438483817381264,0.0004631545145214378,7.719241908690632e-05,0.0,7.719241908690632e-05,0.0003087696763476253,7.719241908690632e-05,0.00355085127799769,1.5438483817381263,Formaggio
salsa ranch cremosa mcdonalds,41.87498798875646,0.029332721054926025,3.540155989387624,0.02124093593632574,0.00030344194194751066,0.0,0.030344194194751064,52.59660327090185,11.227351852057893,28.523542543065997,7.990637804617781,0.0030344194194751057,0.00010114731398250352,0.07889490490635276,1.112620453807539,0.00010114731398250352,0.0,0.7080311978775247,473.3694294381165,0.0,0.00010114731398250352,0.0,0.00010114731398250352,0.00010114731398250352,0.00010114731398250352,0.00020229462796500703,0.00010114731398250352,0.0,0.0,0.0034390086754051198,0.0,0.00010114731398250352,3.540155989387624,Salse e condimenti
bacche di logan,80.57000036917124,0.02474094866641753,12.370474333208765,0.0,0.0005829019319313031,5.051816743404626,0.02474094866641753,0.3238344066285017,0.03238344066285017,0.194300643977101,0.03238344066285017,0.020012966329641405,0.0011658038638626062,0.13808299098639312,1.4248713891654077,0.0001295337626514007,6.476688132570035e-05,0.03238344066285017,52.46117387381728,0.0,6.476688132570035e-05,6.476688132570035e-05,0.0,6.476688132570035e-05,0.000777202575908404,0.0002590675253028014,6.476688132570035e-05,0.014572548298282575,0.0,0.0008419694572341046,6.476688132570035e-05,0.0003238344066285017,7.318657589804139,Frutta tropicale ed esotica
bacon arrosto,13.153221881699922,0.01183789969352993,1.3153221881699924,0.11574835255895932,0.0013153221881699922,0.0,0.5603272521604167,43.40563220960975,19.729832822549888,5.2612887526799685,14.468544069869914,0.0341983768924198,0.0013153221881699922,0.5945256290528365,39.459665645099776,0.0013153221881699922,0.0013153221881699922,1.3153221881699924,565.5885409130966,0.0013153221881699922,0.0013153221881699922,0.0013153221881699922,0.0013153221881699922,0.0013153221881699922,0.01183789969352993,0.0013153221881699922,0.0013153221881699922,0.0,0.0013153221881699922,0.0013153221881699922,0.0013153221881699922,0.003945966564509976,0.0,Carne di maiale
castagne crude,45.165729397700574,0.0251134268424094,42.28281049997501,0.0,0.0009609729659085227,7.495589134086478,0.08642350206737318,2.11414052499875,0.7047135083329168,0.8328432371207198,0.3843891863634091,0.029726097078770306,0.0008969081015146213,0.4811911964625944,2.242270253786553,0.00038438918636340914,0.0,0.03203243219695076,197.96043097715568,0.0,0.00019219459318170452,6.406486439390152e-05,0.0,0.00012812972878780305,0.001089102694696326,0.00044845405075731067,0.0003203243219695076,0.03997647538179455,0.0,0.0,0.0,0.0005125189151512122,0.0,Frutta secca e semi
pasta sfoglia,7.322474494729032,0.00991163674700891,45.31033941489787,0.0,0.0025891622522798787,1.4968594270993048,0.05946982048205345,38.14968756093633,8.73842260144459,22.048334804570842,5.46151412590287,0.015858618795214257,0.0004854679223024771,0.06145214783145524,7.322474494729032,0.00012136698057561928,4.0455660191873105e-05,0.2427339611512386,553.0288748229052,0.0,0.00032364528153498484,4.0455660191873105e-05,0.0,0.00024273396115123856,0.0037623763978441994,0.0,4.0455660191873105e-05,0.0,0.0,0.0005259235824943504,4.0455660191873105e-05,0.0005259235824943504,0.7282018834537158,Pasticceria e prodotti da forno
petto di pollo cotto,61.987044365257816,0.0138700292640494,0.0,0.0833914105134822,0.0010274095751147702,0.0,0.21250254711957164,7.705571813360777,3.082228725344311,1.7123492918579504,2.226054079415336,0.026883883882169817,0.00017123492918579505,0.24332483437301475,29.623642749142547,0.00017123492918579505,0.00017123492918579505,0.08561746459289753,195.20781927180641,0.00017123492918579505,0.00017123492918579505,0.00017123492918579505,0.00017123492918579505,0.00017123492918579505,0.012671384759748834,0.0008561746459289751,0.0005137047875573851,0.0,0.00017123492918579505,0.00034246985837159015,0.00017123492918579505,0.0010274095751147702,0.0,Pollame e volatili
costolette di maiale alla campagnola crude,68.16749683173403,0.02201974124461512,0.0,0.07394572680372524,0.0008589260769176113,0.0,0.192867946362409,11.790712510414476,2.7329466083742164,0.9370102657283028,2.3425256643207573,0.021004646790076124,7.80841888106919e-05,0.3178026484595161,19.364878825051594,7.80841888106919e-05,7.80841888106919e-05,0.039042094405345965,188.96373692187439,7.80841888106919e-05,0.00039042094405345964,0.0,7.80841888106919e-05,0.00023425256643207567,0.0030452833636169844,0.0016397679650245302,0.0005465893216748433,0.0,7.80841888106919e-05,0.00023425256643207567,0.0,0.002811030797184909,0.0,Carne di maiale
