name,acqua | g,alcol | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,grassi | g,isoleucina | g,leucina | g,lipidi totali | g,lisina | g,metionina | g,monoinsaturi totali | g,niacina | g,parte edibile | %,polinsaturi totali | g,potassio | g,proteine | %,proteine | g,riboflavina | g,saturi totali | g,sodio | g,tiamina | g,treonina | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zinco | g,zuccheri solubili | g
cervo,77.82299084435402,0.0,0.0,0.0,0.0,0.12207527975584945,0.02034587995930824,0.08138351983723296,0.08138351983723296,0.11190233977619532,0.02034587995930824,0.0,0.0,0.061037639877924724,0.01017293997965412,0.0,0.0,0.0,0.0,,0.0,0.0,carni fresche,,4.903357070193287,,0.0,0.0,0.0,,0.8138351983723298,5.188199389623602,9.460834181078331,0.8138351983723298,8.982706002034588,1.871820956256358,0.10172939979654122,,100.0,0.2339776195320448,,21.0,21.363173957273656,,0.20345879959308244,,,5.0864699898270604,7.365208545269582,,0.0,,0.0
fagioli borlotti,60.68345257465416,0.0,,,,,,,,,,,,,,,,,0.0,0.043915656468499716,19.462620480357828,22.656486405339628,legumi,0.0,5.878709468169621,0.002994249304670436,3.9224665891182715,0.9082556224166988,4.790798887472698,0.17965495828022612,0.7984664812454495,5.439552903484625,8.663361321513129,0.7984664812454495,6.986581710897683,1.1777380598370382,,0.002694824374203392,52.0,,0.6487540160119277,10.2,10.180447635879482,9.98083101556812e-05,,0.0019961662031136237,0.00023953994437363486,4.19194902653861,6.028421933403143,1.7965495828022613e-05,0.00998083101556812,,1.1976997218681742
ciccioli,2.5272564609311425,0.0,0.05054512921862285,0.7581769382793427,0.0,11.291781867440346,1.4354816698088888,5.913780118578871,22.3409471146313,5.4487649297675445,0.24261662024938965,0.08087220674979656,0.3942520079052583,0.18196246518704226,0.0,0.0,0.0,0.0,0.05054512921862285,0.012130831012469484,0.0,0.0,salumi italiani - aggiornamento 2011,0.09098123259352113,,0.0011625379720283256,0.0,0.0,0.0,0.16578802383708294,51.15167076924633,,,,,,24.33242520584504,0.0,100.0,5.923889144422598,0.4296335983582942,,45.69279681363506,0.0,18.297336777141474,0.0016174441349959313,0.0,,,0.0,0.0,0.0014556997214963381,0.0
sarda,72.44449704554471,0.0,0.0,0.14885855557303707,0.0,0.6450537408164939,0.3175649185558124,0.21832588150712098,0.6847493556359704,0.059543422229214826,0.0,0.0,0.1885541703925136,0.03969561481947655,0.5061190889483259,0.0,0.0,1.1511728297648198,0.0,0.032748882226068164,0.0,1.4885855557303704,prodotti della pesca,0.06252059334067556,4.564995704239803,0.001786302666876445,0.0,0.0,0.0,0.21336392965468645,4.465756667191111,4.961951852434568,8.534557186187456,4.465756667191111,9.030752371430914,3.1756491855581244,1.1908684445842963,0.009626186593723064,70.0,1.7565309557618374,0.6252059334067557,20.8,20.641719706127805,0.0002480975926217284,1.0122381778966518,0.06549776445213631,1.9847807409738282e-05,4.564995704239803,5.855103185872792,2.778693037363358e-05,,0.000793912296389531,1.4885855557303704
anacardi,2.9588012957024823,0.0,,,,,,,,7.8901367885399525,0.0,,,,,,,,0.0,0.04438201943553723,,32.54681425272731,frutta,0.0,5.197627609450693,0.005917602591404965,,,2.9588012957024823,0.4832708782980722,45.368286534104726,4.803120770023696,8.412858350780724,45.368286534104726,3.4223468320292048,1.7752807774214896,26.629211661322344,0.0009862670985674939,,7.8901367885399525,0.5572409106906343,15.0,14.794006478512411,0.00019725341971349884,8.87640388710745,0.015780273577079906,0.00019725341971349884,3.876029697370252,5.98664128830469,0.0,0.0,0.005917602591404965,
ricotta pecora,74.23522688930157,0.0,0.6612044500261678,1.4626643894518256,0.040072996971282894,2.8552010342039065,0.16029198788513158,0.7814234409400165,2.1939965841777385,0.32058397577026315,0.3506387234987253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166302937430824,0.0,4.207664681984704,formaggi e latticini,0.04207664681984704,3.937171952428544,0.0003005474772846217,0.0,0.0,0.0,0.15327921341515705,11.520986629243831,5.099288864595748,10.769617936032276,11.520986629243831,8.585639601097359,2.133887088720814,2.5045623107051806,,100.0,0.6812409485118093,0.09817884257964307,9.5,9.517336780679686,,7.373431442716052,0.08515511856397616,3.005474772846217e-05,4.748650141097023,6.061040791906537,0.0002604744803133388,0.0,0.00020036498485641451,4.207664681984704
bovino adulto noce,75.69857790081417,0.0,0.0,0.05019799595544706,0.04015839676435765,0.4015839676435765,0.060237595146536475,0.2811087773505036,0.5822967530831858,0.22087118220396704,0.04015839676435765,0.0,0.0,0.060237595146536475,0.05019799595544706,0.0,0.060237595146536475,0.030118797573268238,0.0,0.004015839676435765,0.0,0.0,carni fresche,,4.0058000772446745,0.0013051478948416238,0.0,0.0,0.0,0.20079198382178826,2.3091078139505647,4.306988052977358,8.36298612617748,2.3091078139505647,8.995480875216115,2.881364967842661,0.7529699393317059,0.0050197995955447074,100.0,0.46182156279011294,0.3383344927397132,21.3,21.384346277020448,0.00017067318624852004,0.7730491377138848,0.04015839676435765,0.00010039599191089414,4.0961564699644795,4.688492822238755,,0.0,,0.0
latte condensato,26.043709265366026,0.0,0.26535100006221984,0.8353642594551366,0.1081059629883118,1.936079518972493,0.19655629634238508,0.8353642594551366,2.063841111595043,0.1081059629883118,0.11793377780543104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879549741415941,0.0,55.52715371672379,latte e yogurt,0.033414570378205465,,0.00019655629634238509,0.0,0.0,0.0,0.2309536482023025,8.84503333540733,,,8.84503333540733,,,2.5060927783654097,0.00019655629634238509,100.0,0.2260397407937429,0.3832847778676509,8.7,8.55019889089375,0.0004225960371361279,4.707523297400122,0.1277615926225503,8.845033335407328e-05,,,9.72953666894806e-05,0.002948344445135776,,55.52715371672379
margarina vegetale,13.150776945372936,0.0,0.7688146521910333,0.8193945635193909,0.0,19.54407773727732,0.5968429536746179,5.594138192916335,32.421723161477125,16.812762525546017,1.0318301910984922,0.0,1.2139178718805792,0.0,0.0,0.0,2.963982803841747,0.0,0.0,0.02023196453134298,0.0,0.4046392906268597,olii e grassi,0.0,,,0.0,0.0,0.0,0.016185571625074384,84.97425103164052,,,84.97425103164052,,,37.20658277313974,0.0,100.0,17.84459271664451,0.005057991132835745,0.6,0.6069589359402895,0.0,26.73654112816975,0.8092785812537193,0.0,,,7.586986699253618e-05,0.0,,0.4046392906268597
fegato bovino,69.19792546201134,0.0,0.0,0.019770835846288956,0.0,0.5338125678498017,0.05931250753886685,0.7512917621589802,0.6722084187738244,0.4843854782340794,0.04942708961572238,0.0,0.0,0.2965625376943343,0.009885417923144476,0.0,0.0,0.07908334338515581,0.0,0.006919792546201135,0.0,5.832396574655242,frattaglie,0.1888114823320595,5.140417320035128,0.008699167772367141,0.0,0.0,0.0,0.3459896273100567,4.34958388618357,5.288698588882293,9.321949101525242,4.34958388618357,7.562344711205525,2.3230732119389517,0.7611771800821246,0.013345314196245043,100.0,1.1170522253153257,0.31633337354062324,20.0,19.770835846288954,0.003262187914637677,1.3246460017013602,0.08007188517747026,0.0002570208660017564,4.626375588031613,6.385979978351332,0.01631093957318839,0.03064479556174788,0.0059312507538866865,5.832396574655242
oca,49.078130784922216,0.0,0.0,0.18991537370947498,0.0,7.406699574669523,1.429363075813417,1.7892027312629486,17.092383633852748,3.9282495719907202,0.18991537370947498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012994209780121977,0.0,0.0,carni fresche,,,0.0017991982772476579,0.0,0.0,0.0,0.19691225589877145,34.38467818739968,,,34.38467818739968,,,18.591715531559128,0.006397149430213895,70.0,4.118164945700195,0.405819166979194,15.8,15.792962655840553,0.00019991091969418423,9.38581767964195,0.11994655181651052,6.996882189296449e-05,,,8.995991386238289e-05,0.0,,0.0
agnello costoletta,76.31092594500456,0.0,0.0099752844372555,0.0897775599352995,0.0,0.578566497360819,0.039901137749022,0.339159670866687,0.8678497460412284,0.2294315420568765,0.0099752844372555,0.0,0.0,0.079802275498044,0.0,0.0,0.0,0.0,0.0,0.012967869768432151,0.0,0.0,carni fresche,0.07481463327941625,,0.0016957983543334349,0.0,0.0,0.0,0.20848344473863994,2.693326798058985,,,2.693326798058985,,,0.9376767371020168,0.0057457638358591676,100.0,0.3291843864294315,0.3241967442108038,20.4,20.349580252001214,0.00018953040430785449,1.0873060036608495,0.0698269910607885,0.00017955511987059899,,,,0.0,0.002743203220245262,0.0
storione,72.54563120202606,0.0,0.0,0.2501573489725037,0.010006293958900148,1.3608559784104202,0.4903084039861072,0.1400881154246021,1.9612336159444288,0.2101321731369031,0.060037763753400884,0.0,0.45028322815050653,0.050031469794500745,0.3902454643971058,0.0,0.2401510550136036,0.6303965194107093,0.0,0.01801132912602027,0.0,0.0,prodotti della pesca,0.06604154012874099,4.112586817107961,0.0005003146979450074,0.0,0.0,0.0,0.23915042561771355,7.604783408764112,4.79301480631317,7.604783408764112,7.604783408764112,9.115733796558033,2.9218378359988435,3.161988891012447,0.005603524616984083,,1.5409692696706228,0.3302077006437049,19.2,19.212084401088287,,1.7811203246842262,0.04402769341916065,,4.322718990244864,5.003146979450074,,0.0,,0.0
aringa fresca,64.07200832334834,0.0,0.0,1.0980726884034742,0.0,2.2494498762440096,1.6524394825489177,0.202557097860835,2.505311473541907,0.2345397975230721,0.202557097860835,0.0,2.174823577032124,0.1066089988741237,1.1620380877279484,0.0,2.867782069713927,1.0767508886286494,0.0,0.06716366929069792,0.0,0.0,prodotti della pesca,0.09061764904300516,,0.0009594809898671133,0.0,0.0,0.0,0.12046816872775977,17.803702811978656,,,17.803702811978656,,,9.200356602836877,0.0037313149605943297,70.0,2.782494870614628,0.3411487963971958,16.5,17.590484814230408,0.00019189619797342264,3.5500796625083195,,0.00012793079864894844,,,1.2793079864894845e-05,,,0.0
semola,13.100317364545527,0.0,0.0,0.0,0.0,0.08421632591493551,0.0,0.009357369546103946,0.04678684773051973,0.17779002137597494,0.009357369546103946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01590752822837671,63.8172603044289,71.95817180953935,cereali e derivati,0.0,4.57575370804483,0.0012164580409935132,,,3.3686530365974208,0.15439659751071513,0.4678684773051973,3.4528693625123563,6.61566026909549,0.4678684773051973,1.9556902351357248,1.4597496491922155,0.04678684773051973,0.0018714739092207892,100.0,0.18714739092207894,0.1590752822837671,11.5,10.760974978019538,0.00014036054319155921,0.09357369546103947,0.011228843455324737,0.00017779002137597498,2.591991364270793,4.051741013463009,0.0,0.0,,1.7779002137597495
speck_dell_alto_adige_igp,45.617029809749575,0.0,0.06277572909598568,0.3871169960919116,0.01046262151599761,4.258286957011029,0.5649815618638709,2.092524303199522,7.951592352158183,2.8667582953833453,0.24064029486794505,0.02092524303199522,0.14647670122396655,0.27202815941593783,0.02092524303199522,0.0,0.0,0.01046262151599761,0.03138786454799283,0.008370097212798088,0.0,1.255514581919713,salumi italiani - aggiornamento 2011,0.09479135093493836,,0.0014856922552716606,0.0,0.0,0.0,0.28458330523513503,19.983607095555435,,,,,,8.746751587374003,0.004289674821559021,100.0,3.4108146142152207,0.6884404957526428,,32.12024805411266,0.00016740194425596177,6.926255443590418,0.004289674821559021,0.0004289674821559021,,,0.0,0.0,0.002573804892935412,0.0
cefalo muggine,75.68627264564984,0.0,0.0,0.2887214760324518,0.0,0.8249185029498621,0.6599348023598897,0.7218036900811292,0.8455414655236085,0.4021477701880578,0.0,0.0,0.11342629415560605,0.4021477701880578,0.783672577802369,0.0,0.0,0.5361970269174103,0.0,0.02680985134587052,0.0,0.7218036900811292,prodotti della pesca,0.054650850820428365,4.330822140486776,0.0018560666316371893,0.0,0.0,0.0,0.2268525883112121,7.011807275073828,4.949511017699172,8.558529468104817,7.011807275073828,8.867873906711019,3.0934443860619827,1.6189025620391044,0.00752738133941749,55.0,2.124165145095895,,15.8,16.292140433259778,0.00010311481286873276,1.8354436690634433,,6.186888772123965e-05,4.84639620483044,6.186888772123965,1.752951818768457e-05,,0.0020622962573746554,0.7218036900811292
pollo cotto,65.8928910551359,0.0,0.0,0.1210895394581364,0.07063556468391292,0.978807110619936,0.16145271927751526,0.6054476972906822,1.1402598298974511,0.7366280317036632,0.030272384864534107,0.0,0.010090794954844702,0.4036317981937881,0.020181589909689403,0.0,0.0,0.10090794954844702,0.0,0.010090794954844702,0.0,0.0,carni fresche,0.10998966500780724,4.308769445718688,0.0011099874450329174,0.0,0.0,0.0,,5.449029275616139,5.045397477422352,8.516630941888929,5.449029275616139,9.344076128186195,3.1886912057309265,1.3925297037685689,,63.0,1.5237100381815498,0.3693230953473161,27.9,28.15331792401672,,1.7356167322332892,0.09081715459360233,,4.924307937964215,5.539846430209741,,0.0,0.002068612965743164,0.0
fagioli secchi bolliti,69.3257016862124,0.0,,,,,,,,,,,,,,,,,0.0,0.045427097971022366,13.82563851291985,16.195747972277534,legumi,0.0,5.638885422055168,0.0022713548985511182,6.2017864186526195,0.6024028209200792,6.8140646956533555,0.12541829222434436,0.3950182432262815,5.283369003151514,8.058372161816141,0.3950182432262815,6.685683766604813,1.056673800630303,,0.00029626368241971097,100.0,,0.2784878614745284,6.9,6.8140646956533555,2.9626368241971106e-05,,0.001975091216131407,0.00010863001688722741,3.9106806079401863,5.253742634909544,,0.0,0.0011850547296788439,0.9875456080657036
rape crude,92.56541016149937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968506330610905,0.0,3.77008101408036,verdure e ortaggi,0.0,,0.0005952759495916357,2.3017336717543255,0.28771670896929064,2.5795291148970887,0.02877167089692906,0.0,,,0.0,,,0.0,0.0008929139243874537,69.0,0.0,,1.0,0.9921265826527264,6.944886078569084e-05,0.0,,1.9842531653054528e-05,,,0.0,0.022818911401012703,,3.77008101408036
faraona cotta al forno,66.27439620954043,0.0,0.0,0.029719460183650417,0.0,0.505230823122057,0.0693454070951843,0.2575686549249703,0.8420513718700949,0.5844827169451249,0.04953243363941736,0.0,0.019812973455766943,0.019812973455766943,0.0,0.0,0.0,0.0,0.0,0.010897135400671821,0.19812973455766944,0.19812973455766944,carni fresche,0.038635298238745536,4.239976319534127,0.0007925189382306777,0.0,0.0,0.0,0.20803622128555288,2.476621681970868,5.2801574259618915,8.370981285061534,2.476621681970868,9.104061302924912,2.8827876378140904,0.921303265693163,0.010897135400671821,100.0,0.881677318781629,0.3269140620201546,30.7,30.412914254602256,0.00015850378764613557,0.7925189382306778,0.0693454070951843,0.00019812973455766942,4.418293080636028,5.597165001254162,,0.0,0.0006934540709518432,0.0
merendina pandispagna,17.656297192372556,0.0,0.0,0.0,0.0,2.9394282476687272,0.0,0.0,3.1268414580905586,1.0850238498106042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05721034844455914,24.955548545643893,61.84635943920443,dolci,0.05721034844455914,4.9319265900482,0.0013809394452134961,,,,0.11540708220712788,12.921647665926285,4.290776133341933,7.713533186835387,12.921647665926285,3.6989449425361514,2.4856910013842928,3.2649354026119086,,100.0,1.1442069688911825,0.10159768775499296,7.4,7.2992513532713375,,4.7346495264462725,,,3.1761607239910417,5.09961209410984,,0.0,0.0007003335757868446,34.424847598536445
vino pasto,89.84576743393082,10.005096596206107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009004586936585497,0.0,0.0,bevande alcooliche,0.0,,0.0010005096596206106,0.0,0.0,0.0,0.07403771481192517,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.06103108923685725,,0.0,5.002548298103053e-05,0.0,0.0040020386384824426,1.0005096596206106e-05,,,0.0,0.0,,0.0
pasta semola,10.250212168240033,0.0,0.0,0.0,0.0,0.18981874385629688,,0.009490937192814844,0.1518549950850375,0.6169109175329648,0.04745468596407422,0.009490937192814844,,,0.0,0.0,0.0,0.0,0.0,0.020880061824192653,64.63328228306906,75.07331319516541,cereali e derivati,0.0,4.716995784828977,0.001328731206994078,1.4710952648863007,1.0914577771737068,2.5625530420600082,0.17937871294420052,1.3287312069940778,3.9577208094037903,7.260566952503356,1.3287312069940778,1.9076783757557831,1.5944774483928936,0.1518549950850375,0.002372734298203711,100.0,0.6548746663042241,0.18222599410204496,10.9,10.34512154016818,0.00018981874385629686,0.20880061824192653,0.003796374877125937,9.490937192814843e-05,2.733389911530675,4.735977659214607,0.0,0.0,0.001091457777173707,3.9861936209822337
riso brillato,11.912002464196243,0.0,0.0,0.0,0.0,0.08934001848147181,0.0,0.009926668720163536,0.12904669336212596,0.16875336824278012,0.009926668720163536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023824004928392487,72.36541496999219,79.81041651011483,cereali e derivati,0.0,5.330621102727818,0.0007941334976130829,0.8834735160945547,0.07941334976130829,0.9926668720163536,0.09331068596953723,0.3970667488065414,4.536487605114736,8.745395142464076,0.3970667488065414,3.811840788542797,2.213647124596468,0.12904669336212596,0.0012904669336212598,100.0,0.17868003696294366,0.09132535222550453,6.7,6.650868042509569,2.978000616049061e-05,0.09926668720163537,0.004963334360081768,0.00010919335592179888,3.6430874203000174,6.482114674266789,0.0,0.0,0.0012904669336212598,0.1985333744032707
mandorle dolci secche,5.0204730708100085,0.0,0.0,0.049220324223627536,0.0,3.4257345659644765,0.3740744640995693,0.9253420954041977,38.45091728349783,10.375644346340684,0.2953219453417652,0.10828471329198057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362575562734122,0.7875251875780407,4.528269828573734,frutta,0.0,4.75468332000242,0.0029532194534176524,11.85225407304951,0.6201760852177071,12.501962352801394,0.541423566459903,54.437678591332045,3.770276835529869,6.4872387326741086,54.437678591332045,2.165694265839612,0.8662777063358447,38.8249917475974,0.0029532194534176524,24.0,10.680810356527175,0.7678370578885896,22.0,21.656942658396115,0.0003937625937890203,4.518425763729008,0.01378169078261571,0.00022641349142868663,2.529924665094456,4.656242671555166,9.844064844725506e-07,0.0,0.002461016211181377,3.6423039925484377
olio colza,0.0,0.0,0.0,0.0,0.0,4.053149297003771,0.20015552083969246,1.2809953333740316,55.88342141844213,20.55597199023641,9.087060646122037,0.6304898906450311,4.273320369927433,0.0,0.0,0.0,1.210940901080139,0.0,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,0.00010007776041984624,0.0,0.0,0.0,0.0,99.97768265942636,0.0,0.0,99.97768265942636,0.0,0.0,61.5678382102894,0.0,100.0,29.64303263635845,,0.0,0.0,0.0,6.314906682492295,,0.0,0.0,0.0,0.0,0.0,,0.0
cotechino_modena_igp_cotto,55.5995715878034,0.0,0.010220509483052096,0.2044101896610419,0.0,3.2807835440597226,0.5110254741526048,1.6352815172883353,7.644941093322967,2.023660877644315,0.09198458534746884,0.010220509483052096,0.12264611379662516,0.13286662327967724,0.0,0.0,0.0,0.0,0.02044101896610419,0.01430871327627293,0.0,3.2705630345766705,salumi italiani - aggiornamento 2011,0.08789638155424802,,0.0014717533655595016,0.0,0.0,0.0,0.09300663629577408,16.659430457374913,,,,,,8.329715228687459,0.0027390965414579613,100.0,2.258732595754513,0.2248512086271461,,24.120402380002947,9.198458534746884e-05,5.202239326873516,0.002248512086271461,9.198458534746884e-05,,,0.0,0.0,0.0016659430457374915,0.0
bresaola_della_valtellina_igp,61.93459176811319,0.0,0.0,0.03133284575115338,0.010444281917051126,0.407326994764994,0.05222140958525564,0.2924398936774316,0.6371011969401187,0.21932992025807369,0.05222140958525564,0.0,0.0,0.09399853725346012,0.0417771276682045,0.0,0.0,0.010444281917051126,0.0,0.006266569150230677,0.0,0.4177712766820451,salumi italiani - aggiornamento 2011,0.06579897607742209,,0.002746846144184446,0.0,0.0,0.0,0.2809511835686753,2.088856383410225,,,,,,0.7206554522765276,0.002861733245272009,100.0,0.4177712766820451,0.6579897607742209,,34.570573145439226,0.00013577566492166464,0.7519882980276811,0.00417771276682045,0.00042821555859909614,,,0.0,0.0,0.0047103711445900575,0.0
bovino adulto sottofesa,74.73293269869644,0.0,0.0,0.06010691637964863,0.04007127758643242,0.4508018728473647,0.07012473577625675,0.31055240129485123,0.6511582607795269,0.2404276655185945,0.050089096983040524,0.0,0.0,0.07012473577625675,0.06010691637964863,0.0,0.06010691637964863,0.030053458189824314,0.0,0.004007127758643242,0.0,0.0,carni fresche,,4.127341591402538,0.0018032074913894587,0.0,0.0,0.0,0.20636707957012695,2.6046330431181075,4.43789399269739,8.625342500479576,2.6046330431181075,9.266482941862495,2.975292360792607,0.8515146487116888,0.005008909698304052,100.0,0.5209266086236214,0.3426094233639972,22.0,22.039202672537826,0.00017030292974233783,0.871550287504905,0.041073059526093234,0.00010017819396608106,4.22751978536862,4.828588949165106,,0.0,0.004007127758643242,0.0
pinoli,4.502082783900372,0.0,,,,,,,,,,,,,,,,,0.0,0.041879839850236016,0.10469959962559004,4.187983985023602,frutta,0.0,3.3189773081312044,0.0020939919925118014,3.947174905884745,0.7957169571544844,4.711481983151551,0.4879001342552497,52.66389861167179,3.1514579487302603,6.742654215888,52.66389861167179,2.3976208314260115,2.3243311116881,,0.0028268891898909315,29.0,,,31.9,33.39917228056322,0.0002617489990639751,,,0.00040832843853980116,2.554670230864397,5.067460621878558,9.422963966303104e-06,0.0,,4.083284385398011
finocchi crudi,94.99354181004007,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045865980487680286,0.0,1.0192440108373395,verdure e ortaggi,0.0,,0.00040769760433493593,2.00791070134956,0.2548110027093349,2.2423368238421477,0.03975051642265625,0.0,,,0.0,,,0.0,0.0005096220054186699,59.0,0.0,0.4015821402699119,1.2,1.2230928130048078,4.0769760433493595e-05,0.0,0.004076976043349359,2.0384880216746797e-05,,,2.03848802167468e-06,0.012230928130048078,0.0008867422894284856,1.0192440108373395
prosciutto_di_modena_dop_sgrassato,57.2180638671111,0.0,0.010635327856340351,0.14889458998876495,0.0,2.0100769648483263,0.2658831964085088,0.9040028677889301,3.8818946675642287,1.0954387692030565,0.053176639281701764,0.010635327856340351,0.08508262285072282,0.07444729499438248,0.010635327856340351,0.0,0.0,0.0,0.021270655712680702,0.012762393427608423,0.0,0.10635327856340353,salumi italiani - aggiornamento 2011,0.07976495892255264,,0.0013187806541862038,0.0,0.0,0.0,0.2595019996947046,9.465441792142915,,,,,,4.254131142536141,0.006998045729471952,100.0,1.244333359191821,0.7689342040134075,,32.11869012614786,0.0002552478685521685,3.126786389764064,0.0063811967138042115,0.0007444729499438247,,,0.0,0.0,0.003424575569741594,0.0
salame_milano,39.22376458702362,0.0,0.0416167263522797,0.4994007162273563,0.0,7.230906203708598,0.9779930692785728,3.4854008320034247,14.503429133769474,3.1004461132448378,0.10404181588069923,0.052020907940349616,0.2705087212898181,0.052020907940349616,0.0,0.0,0.0,0.0,0.0416167263522797,0.019767945017332856,0.0,1.1444599746876918,salumi italiani - aggiornamento 2011,0.10820348851592723,,0.0012485017905683909,0.0,0.0,0.0,0.2122453043966265,32.25296292301677,,,,,,15.855972740218565,0.005170878249270753,100.0,3.2877213818300963,0.6835547303361941,,26.42662123369761,0.00017687108699718874,11.434195565288846,0.00405763081934727,0.0005514216241677062,,,0.0,0.0,0.003162871202773257,0.0
prosciutto_cotto,73.9266076026513,0.0,0.010239142327237022,0.12286970792684425,0.0,2.017111038465693,0.22526113119921445,1.003435948069228,3.286764687043084,0.4505222623984289,0.030717426981711062,0.010239142327237022,0.05119571163618511,0.010239142327237022,0.010239142327237022,0.0,0.0,0.0,0.07167399629065915,0.006143485396342211,0.0,1.7406541956302934,salumi italiani - aggiornamento 2011,0.049762231710371925,,0.000501717974034614,0.0,0.0,0.0,0.12901319332318645,7.781748168700135,,,,,,3.6041780991874313,0.004505222623984289,100.0,0.511957116361851,0.3184373263770713,,16.07545345376212,0.00012286970792684424,3.2765255447158466,0.0021502198887197745,0.0006860225359248803,,,0.0,0.0,0.0011263056559960725,0.0
prosciutto_di_san_daniele_dop_sgrassato,61.16334332093961,0.0,0.010545404020851658,0.10545404020851658,0.0,1.4552657548775283,0.1792718683544782,0.6749058573345061,2.7628958534631343,0.8330869176472809,0.04218161608340664,0.010545404020851658,0.05272702010425829,0.06327242412510994,0.0,0.0,0.0,0.0,0.010545404020851658,0.010545404020851658,0.0,0.4218161608340663,salumi italiani - aggiornamento 2011,0.09596317658975008,,0.001117812826210276,0.0,0.0,0.0,0.22250802483996995,6.854512613553577,,,,,,3.015985549963574,0.0062112429682816255,100.0,0.9490863618766492,0.7033784481908055,,30.581671660469805,0.00024254429247958818,2.277807268503958,0.005378156050634343,0.0008225415136264295,,,0.0,0.0,0.0028788952976925033,0.0
burro,14.175651197747015,0.0,2.4028231462847778,8.354585918672178,1.1461164798178436,20.971920850000192,1.9101941330297396,9.450434131831344,20.790955090028955,1.5784235730824692,1.1863310931447857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02513413332933868,0.0,1.1059018664909022,olii e grassi,0.2513413332933868,,0.0,0.0,0.0,0.0,0.016085845330776755,83.84746878667384,,,83.84746878667384,,,23.84726570287653,,100.0,2.764754666227254,0.01508047999760321,0.8,0.8042922665388377,,49.04172095220563,0.007037557332214829,,,,0.0009349897598513988,0.0,,1.1059018664909022
salame ungherese,37.151222350910956,0.0,0.0,0.5366287672909361,0.0,6.346667151613955,0.8978212068136815,2.8379405962501427,14.437377796923453,4.943176529468429,0.2786341676318322,0.3199133035772888,0.5366287672909361,0.4024715754682021,,0.0,0.0,,0.0,0.046439027938638695,0.0,0.7223848790454908,carni trasformate e conservate,0.09700596947182304,4.189832298463847,0.0014447697580909815,0.0,0.0,0.0,,35.087265553638126,5.056694153318436,8.606699844627705,35.087265553638126,9.050450556041364,2.6934636204410447,15.871827771028073,,100.0,5.624282272568465,0.4334309274272945,24.2,24.97387724700125,0.0002579945996591039,10.051469602718687,1.5520955115491688,0.00017543632776819066,4.385908194204766,5.810038384323019,,0.0,0.0034055287155001714,0.7223848790454908
salame felino,36.539155253408076,0.0,0.0,0.4048372315008281,0.0,6.332069518346285,0.6435873936679829,3.0207085735061785,11.68837750435724,3.6227741998407432,0.3840763478341189,0.031141325500063693,0.0,0.4878807661676646,0.0,0.0,0.0,0.0,0.0,0.01453261856669639,0.0,0.5190220916677283,carni trasformate e conservate,0.09861419741686836,4.121035407841762,0.0019722839483373674,0.0,0.0,0.0,,28.96143271505923,5.418590637011082,8.989462627685054,28.96143271505923,8.927179976684926,2.8442410623391514,12.331964898025225,,100.0,4.494731313842527,0.5044894731010319,30.5,31.660347591731423,0.0002698914876672187,9.871800183520193,1.7615609791202698,0.0003529350223340552,4.287122477175435,5.719623450178366,,0.0,0.004463589988342463,0.5190220916677283
