name,acido aspartico | g,acido fitico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,amido | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,calcio | g,carboidrati disponibili | g,categoria,cistina | g,codice alimento,colesterolo | g,energia | kcal,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,isoleucina | g,istidina | g,leucina | g,lipidi | g,lisina | g,metionina | g,monoinsaturi totali | %,niacina | g,nome scientifico,parte edibile | %,polinsaturi totali | %,potassio | g,prolina | g,proteine | g,rapporto polinsaturi/saturi,riboflavina | g,saturi totali | %,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zuccheri solubili | g
"ananas, sciroppato",,0.0,,82.11338515906651,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005993677748836973,16.582508438448954,Frutta,,7470,0.0,63.932562654261034,,0.00019978925829456577,,,0.6992624040309801,0.004994731457364144,,,,,0.0,,,0.0,0.00019978925829456577,Ananas sativa,100.0,0.0,0.07891675702635348,,0.4994731457364144,,9.989462914728287e-06,0.0,,0.0019978925829456573,6.992624040309802e-05,,,,,1.997892582945657e-06,0.012986301789146773,16.582508438448954
"canditi [ciliegie, scorzette di frutta, frutti ghiacciati]",,,,17.51328856826888,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06181160671153722,77.26450838942152,Dolci,,204010,0.0,291.54474498941727,,0.0015452901677884304,,,4.635870503365292,0.00721135411634601,,,,,0.0,,,0.0,0.0005150967225961437,,100.0,0.0,,,0.5150967225961436,,4.120773780769149e-05,0.0,,,5.150967225961436e-05,,,,,8.241547561538296e-06,0.0,77.26450838942152
"faraona, petto, senza pelle, cotto [allo spiedo senza aggiunta di grassi e di sale e scolato dal grasso prodotto con la cottura]",2.9430707898921407,0.0,4.863196719098354,66.2488007549745,1.8983400754452333,0.0,0.1980532160088924,1.983502958329057,0.0,0.029707982401333863,0.0,0.5050357008226756,0.06931862560311235,0.2574691808115601,0.8417261680377927,0.5842569872262324,0.0495133040022231,0.0,0.019805321600889242,0.019805321600889242,0.0,0.0,0.0,0.0,0.010892926880489082,0.1980532160088924,Carni Fresche,0.7248747705925461,106052,0.038620377121734016,144.57884768649143,1.3012096291784228,0.0007922128640355696,0.0,0.0,0.0,0.20795587680933694,1.4180610266236693,1.621065573032784,1.4824283218265597,2.5697404777153787,2.475665200111155,2.7945308778854714,0.885297875559749,0.93,0.010892926880489082,Numida meleagris,100.0,0.89,0.3267878064146724,1.1308838634107756,30.40116865736498,1.0892926880489082,0.00015844257280711393,0.8,,0.06931862560311235,0.0001980532160088924,0.7466606243535243,1.354683997500824,0.2772745024124494,1.717121382797097,4.9513304002223083e-08,0.0,0.0
gelato confezionato- ghiacciolo all'arancio,0.0,0.0,0.0,63.673957500618094,0.0,0.0,0.0,0.0,0.0,0.049745279297357885,0.0,0.049745279297357885,0.049745279297357885,0.049745279297357885,0.049745279297357885,0.049745279297357885,0.049745279297357885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31405388707125,Dolci,0.0,206710,0.0,136.3020652747606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,100.0,0.05,,0.0,0.0,0.9949055859471576,0.0,0.05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.011938867031365891,36.31405388707125
pollo intero con pelle crudo,1.8516105278045327,0.0,3.1127507790108693,69.673487646137,0.8701667234078694,0.0,0.0,1.161893124919033,0.0,0.13032450926615555,0.02004992450248547,2.195466733022159,0.5814478105720786,0.942346451616817,3.3683873164175586,1.6340688469525655,0.14034947151739832,0.0,0.010024962251242737,0.2506240562810684,0.02004992450248547,0.0,0.0,0.07017473575869916,0.005012481125621368,0.0,Carni Fresche,0.22656414687808585,106200,0.09323214893655744,171.42685449625074,0.6967348764613701,0.0006014977350745639,0.0,0.0,0.0,0.16039939601988376,0.9754288270459179,0.876181700758615,0.491223150310894,1.5217892697386473,10.6264599863173,1.5789315545707308,0.5032531050123853,4.12,0.005012481125621368,Gallus gallus,77.0,2.29,0.3007488675372821,0.8250543932772771,19.0474282773612,0.7017473575869914,0.00014034947151739832,3.27,0.6987398689116188,0.062154765957704965,8.019969800994189e-05,0.6285651331529195,0.8130244385757859,0.20049924502485472,0.8481118064551353,5.0124811256213686e-08,0.0,0.0
fagioli -borlotti secchi crudi,2.3956224898458074,1.1913580554558507,3.151142056680726,10.225823309329387,0.8557922031691195,0.0,39.7119351818617,1.160581305689908,,,,,,,,,,,,,,,,,0.10126543471374737,47.15792302846077,Legumi,0.20451646618658773,4120,0.0,288.9043284480439,1.1387397413398843,0.008935185415918883,15.596862542676186,1.5289095045016754,17.175411966155185,0.4606584481095958,0.7674331473894773,1.0603086693557071,0.5986574228665651,1.6232253505585972,1.9855967590930848,1.4296296665470212,0.21643004674114624,,0.0020848765970477396,Phaseolus vulgaris,100.0,,1.4673560049697898,0.7465843814190001,20.05452726684016,,0.00011913580554558509,,1.1913580554558507,0.002978395138639628,0.0004963991897732712,0.6463117450847992,0.7952315020167806,0.19458848239112236,1.0662654596329868,,4.963991897732713e-05,3.474794328412899
salmone fresco,,0.0,,67.89265288973644,,0.0,0.0,,0.0,0.5191791103332787,0.0,2.0267953730318378,0.6489738879165983,0.4193369737307249,2.4561165604228186,0.14976320490383038,0.08985792294229822,0.0,0.9085634430832376,0.0499210683012768,0.8885950157627269,0.0,0.5790843922948108,1.1881214255703878,0.02695737688268947,0.9984213660255359,Prodotti della pesca,,122400,0.03494474781089376,184.70795271472412,,0.0006988949562178751,0.0,0.0,0.0,0.2795579824871501,,,,,11.981056392306433,,,4.6,0.006988949562178753,Salmo salar,65.0,3.05,0.3095106234679161,,18.370953134869854,0.9984213660255359,0.00014976320490383036,2.97,,0.09784529387050253,0.0001996842732051072,,,,,1.2979477758331966e-05,4.99210683012768e-05,0.9984213660255359
anguilla di mare,,0.0,,63.82081327004625,,0.0,0.0,,0.0,0.5792653433746237,0.0,3.485754610131507,1.7479585800076365,0.8638167401200528,6.676795273633821,0.43698964500190907,0.21341354755907185,0.0,0.24390119721036785,0.4776398445369704,0.0,0.0,0.05081274941882664,0.0,0.01727633480240106,0.7113784918635729,Prodotti della pesca,,120240,0.08943043897713487,240.85243224523828,,0.0006097529930259196,0.0,0.0,0.0,0.2266248624079668,,,,,19.918597772180046,,,8.58,0.0026422629697789857,Anguilla anguilla,70.0,4.56,0.2743888468616639,,14.837322830297378,0.9146294895388796,0.0003252015962804905,5.27,,0.08841418398875835,0.00018292589790777587,,,,,0.009960315141078395,0.0020325099767530656,0.7113784918635729
germe di frumento [composizione media fra germe di frumento duro e tenero],,3.783087144018204,,9.137891652217883,,0.0,,,0.0,0.0,0.0,0.009137891652217884,0.03655156660887154,1.5168900142681687,1.2884427229627218,4.916185708893222,0.6213766323508162,0.0548273499133073,0.0,0.0,0.0,0.0,0.0,0.0,0.06579281989596877,50.258404087198365,Cereali e Derivati,,330,0.0,372.82597941048965,,0.009137891652217884,,,,1.0051680817439674,,,,,9.137891652217883,,,1.45,0.005665492824375089,,100.0,6.06,0.755703639638419,,25.586096626210075,3.1982620782762594,0.0005574113907852909,1.73,,0.002741367495665365,0.002229645563141164,,,,,9.137891652217883e-06,0.0,
"merendine, tipo pan di spagna",,,,17.64620173887052,,0.0,24.941279552705264,,0.0,0.0,0.0,2.9377475520577736,0.0,0.0,3.1250536040346115,1.0844034588132725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05717763691924526,61.81099715235652,Dolci,0.09661048996700064,210050,0.05717763691924526,377.5695679322576,0.3647538906917371,0.0013801498566714373,,,,0.1153410951646844,,0.3174344670344306,,0.5707905478662587,12.914259373139878,0.2740583286818997,0.1833627666720624,3.31,,,100.0,1.16,0.10153959659797004,,7.295077813834741,0.1971642652387768,,4.8,0.3667255333441248,,,0.2533560808318281,0.2346254756341444,0.07689406344312294,0.3775695679322575,,0.0,34.405164284166545
"maiale, leggero, spalla",1.973848297936439,0.0,2.839996783001225,73.88034335850159,1.1410520882592108,0.0,0.0,1.1925965138581656,0.010106750117442082,0.13138775152674706,0.0,1.6474002691430591,0.13138775152674706,0.4750172555197778,1.8798555218442272,1.3644112658546808,,0.0,0.13138775152674706,0.030320250352326245,0.0,0.0,0.0,0.0,0.007074725082209458,0.0,Carni Fresche,0.21830580253674894,105220,0.06771522578686194,134.4197765619797,0.7185899333501321,0.0012128100140930498,0.0,0.0,0.0,0.18192150211395747,0.9712586862861841,1.0106750117442085,0.6559280826219911,1.5756423433092204,6.3672525739885115,1.625165418884687,0.5043268308603599,2.12,0.003032025035232625,Sus scrofa domestica,79.0,1.38,0.2122417524662837,0.7994439342896688,19.202825223139953,0.6064050070465249,0.00035373625411047285,2.24,0.7782197590430403,0.07377927585732719,0.00026277550305349413,0.6448106574928049,0.8186467595128086,0.18495352714919008,1.1218492630360712,5.0533750587210396e-08,0.0,0.0
pollo intero senza pelle crudo,1.9209556308746196,0.0,2.830829242160042,76.25702843482449,1.1503688389379567,0.0,0.0,1.3437670845085363,0.0,0.04008253794208909,0.050103172427611364,0.6914237795010367,0.18037142073940088,0.480990455305069,0.8317126622983485,0.5310936277326804,0.04008253794208909,0.0,0.0,0.13026824831178951,0.010020634485522272,0.0,0.0,0.030061903456566813,0.008016507588417817,0.0,Carni Fresche,0.2465076083438479,106210,0.07515475864141702,110.22697934074499,0.8246982181584829,0.000701444413986559,0.0,0.0,0.0,0.20041268971044546,0.9018571036970044,0.9820221795811824,0.6904217160524845,1.6443861190742048,3.607428414788018,1.794695636357039,0.6242855284480375,1.08,0.0058119680016029155,Gallus gallus,62.0,0.81,0.3076334787055337,0.7345125077887825,19.440030901913204,0.7014444139865589,0.00015030951728283403,1.23,0.886826151968721,0.0701444413986559,0.00010020634485522272,0.6804010815669622,0.9549664664702724,0.21544364143872885,1.0381377327001071,5.0103172427611366e-08,0.0,0.0
banane,0.13138184030818842,,0.11469843201508513,80.0803598068958,0.055263789970904656,0.0,2.5025112439654937,0.093844171648706,,,,,,,,,,,,,,,,,0.00729899112823269,16.05778048211192,Frutta,0.033366816586206584,7510,0.0,67.77634619073214,0.04900751186099092,0.0008341704146551647,1.2408284917995571,0.6464820713577526,1.8768834329741204,0.02919596451293076,0.05213565091594779,0.03649495564116345,0.093844171648706,0.05839192902586152,0.3128139054956867,0.05109293789762883,0.025025112439654936,,0.0007298991128232691,Musa sapientium,65.0,,0.36494955641163457,0.05109293789762883,1.2512556219827469,,6.256278109913734e-05,,0.04900751186099092,0.0010427130183189557,6.256278109913734e-05,0.1699622219859898,0.04275123375107719,0.01459798225646538,0.050050224879309865,4.692208582435301e-05,0.016683408293103292,13.346726634482634
crescenza,1.0101203022184082,0.0,2.604525877288641,57.735307469934504,0.4258350293665839,0.0,0.0,0.44564130980223904,,,,,,,,,,,,,,,,,0.5516049101329936,1.8815966413872312,Formaggi e latticini,0.09903140217827533,160890,0.05248664315448592,278.2782401209536,0.6734135348122722,9.903140217827534e-05,0.0,0.0,0.0,0.2822394962080847,0.2475785054456883,0.6238978337231346,0.3565130478417911,1.2378925272284411,23.07431670753815,1.0002171620005809,0.3961256087131013,,,,100.0,,0.10893454239610288,1.4656647522384747,15.944055750702331,,,,0.7625417967727199,0.34660990762396365,,0.7526386565548925,0.5248664315448592,0.21786908479220574,0.8120574978618577,0.00013369239294067168,4.951570108913767e-05,1.8815966413872312
"sogliola, fresca",1.7842869416187923,0.0,2.682979178730009,80.09644938379107,0.9944049753685759,0.0,0.0,1.0286600606396314,0.0,0.030225075239166444,0.0,0.12090030095666578,0.08060020063777719,0.030225075239166444,0.13097532603638795,0.050375125398610734,0.07052517555805504,0.0,0.050375125398610734,0.18135045143499867,0.2216505517538873,0.0,0.010075025079722149,0.3224008025511088,0.01209003009566658,0.8060020063777719,Prodotti della pesca,0.13299033105233238,123100,0.025187562699305367,83.62270816169384,0.6508466201500508,0.0008060020063777719,0.0,0.0,0.0,0.19646298905458195,0.7213717957081058,0.8231295490132996,0.4584136411273578,1.3460233506508792,1.4105035111611006,1.632154062914988,0.3969559881410527,0.27,0.001712754263552765,Solea solea,48.0,0.79,0.28210070223222017,0.5762914345601069,17.02679238473043,4.433011035077746,5.0375125398610744e-05,0.18,0.7767844336465777,0.12090030095666578,5.0375125398610744e-05,0.6276740624666899,0.7989494888219664,0.21862804422997065,0.9097747646989099,5.037512539861074e-08,0.0,0.8060020063777719
"merluzzo o nasello, surgelato, filetti",,0.0,,83.29932316619258,,0.0,0.0,,0.0,0.009928405621715444,0.0,0.07942724497372355,0.009928405621715444,0.019856811243430892,0.059570433730292666,0.0,0.0,0.0,0.019856811243430892,0.009928405621715444,0.029785216865146333,0.0,0.019856811243430892,0.14892608432573165,0.010921246183886988,0.0,Prodotti della pesca,,121430,0.04864918754640568,67.51315822766503,,0.0002978521686514633,0.0,0.0,0.0,0.1588544899474471,,,,,0.5957043373029266,,,0.11,0.0014892608432573165,Merluccius merluccius,100.0,0.21,0.3077805742731788,,15.488312769876092,1.886397068125934,4.964202810857722e-05,0.11,,0.06751315822766503,5.957043373029266e-05,,,,,0.0,0.0,0.0
farina di soia,,,,6.7056918774816445,,0.0,10.633311405720896,,0.01915911964994756,0.03831823929989512,0.0,2.1554009606191005,0.03831823929989512,0.8621603842476402,5.383712621635264,11.188925875569373,1.5902069309456472,0.06705691877481648,0.03831823929989512,0.0,0.0,0.01915911964994756,0.0,0.0,0.20117075632444936,22.416169990438643,Cereali e Derivati,,290,0.0,427.2483681938306,,0.006609896279231909,,,10.729107003970633,0.5747735894984267,,,,,22.511965588688387,,,5.7,0.001915911964994756,Glicine max,100.0,13.34,1.5902069309456477,,35.25278015590351,3.831823929989512,0.00026822767509926583,3.3,,0.008621603842476403,0.0007184669868730336,,,,,0.0,0.0,10.729107003970633
pane formato rosetta,0.4095026719417095,0.04863452160827905,2.780921945561396,29.86159626748333,0.2791621540315217,0.0,44.25741466353393,0.31806977131814496,,,,,,,,,,,,,,,,,0.01945380864331162,56.026968892737465,Cereali e Derivati,0.2178826568050901,560,0.0,261.65372625254133,0.4357653136101802,0.0009726904321655807,1.5854854044298972,1.420128030961748,3.0153403397133007,,0.31806977131814496,0.3637862216299272,0.18675656297579155,0.6721290886264164,1.848111821114604,0.1887019438401227,0.1527123978499962,,0.0009824173364872367,,100.0,,0.10018711451305484,0.9940896216732238,8.754213889490229,,1.9453808643311622e-05,,0.475645621328969,0.3083428669964891,3.8907617286623244e-05,0.2373364654484017,0.25192682193088545,0.07976061543757762,0.4561918126856575,0.0,0.0,7.295178241241858
cavallo,1.7210602742533856,0.0,2.7517517379305545,72.82904776360371,0.8751153936881622,0.0,0.4861752187156457,1.1279265074202978,0.009723504374312913,0.2333641049835099,0.02917051312293873,1.6043782217616307,0.6223042799560264,0.223640600609197,2.0613829273543374,0.7292628280734684,0.3014286356037003,0.0,0.0,0.0680645306201904,0.0,0.0,0.0,0.0,0.003889401749725165,0.5834102624587748,Carni Fresche,0.19447008748625827,103010,0.059313376683308765,139.04611255267466,0.7973273586936589,0.003792166705982035,0.0,0.0,0.0,0.2246129510466283,1.0112444549285429,0.8848388980624751,0.8751153936881622,1.477972664895563,6.611982974532781,1.5265901867671274,0.4667282099670198,2.89,0.005386821423369354,Equus cabalus,100.0,1.16,0.3218479947897574,0.8653918893138492,19.252538661139567,0.4861752187156457,0.00017502307873763242,2.16,0.6709218018275911,0.07195393236991555,3.889401749725165e-05,0.6514747930789652,0.8167743674422846,0.1458525656146937,0.9334564199340396,,0.0,0.0
"spinaci, surgelati",,,,91.88005098946795,,0.0,,,0.0,0.04950433781760127,0.0,0.04950433781760127,0.04950433781760127,0.04950433781760127,0.04950433781760127,0.04950433781760127,0.04950433781760127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930607294464178,2.970260269056076,Verdure e Ortaggi,,5710,0.0,22.77199539609659,,0.0009900867563520251,,,1.7821561614336456,0.04356381727948912,,,,,0.04950433781760127,,,0.05,0.0004950433781760127,Spinacia oleracea,100.0,0.05,0.35049071174861696,,2.772242917785671,0.9900867563520254,0.00015841388101632407,0.05,,0.05643494511206545,8.910780807168228e-05,,,,,0.0004950433781760127,0.02376208215244861,
lattuga,0.2078920207650508,,0.18501395149425576,93.80008401025977,0.0775864957879137,0.0,0.0,0.08156529044370414,,,,,,,,,,,,,,,,,0.044761439877642514,2.188337060684746,Verdure e Ortaggi,,5410,0.0,18.899274615004614,0.09250697574712788,0.0007957589311580894,1.3229492230503233,0.1293108263131895,1.4920479959214177,0.030835658582375962,0.07460239979607086,0.0686342078123852,0.028846261254480737,0.11439034635397535,0.39787946557904463,0.0686342078123852,0.032825055910271184,,0.0006962890647633282,Lactuca sativa L.,80.0,,0.23872767934742675,0.09350167441107547,1.790457595105701,,0.00017904575951057007,,0.05968191983685669,0.008952287975528505,4.973493319738058e-05,0.047745535869485364,0.07460239979607086,0.015915178623161785,0.09748046906686593,0.00022778599404400302,0.0059681919836856705,2.188337060684746
olio di fegato di merluzzo,0.0,0.0,0.0,0.049722572904479456,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,Olii e Grassi,0.0,194000,0.5668373311110658,894.0118608225406,0.0,4.972257290447946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34570066314994,0.0,0.0,,0.0,Merluccius merluccius,100.0,,4.972257290447946e-05,0.0,0.0,,0.0,,0.0,4.972257290447946e-05,0.0,0.0,0.0,0.0,0.0,0.017900126245612602,0.0,0.0
"faraona, coscio, senza pelle, cotto [allo spiedo senza aggiunta di grassi e di sale e scolato dal grasso prodotto con la cottura]",3.367786113801759,0.0,5.532083954583183,58.54004686049529,2.303961911971439,0.0,0.2971575982766258,2.2455209176437023,0.0,0.08914727948298774,0.0,1.3074934324171534,0.17829455896597549,0.6438414629326893,2.0107664150051683,1.3570196987965912,0.0792420262071002,0.0,0.029715759827662575,0.0792420262071002,0.0,0.0,0.0,0.0,0.010895778603476278,0.2971575982766258,Carni Fresche,0.35064596596641845,106032,0.09806200743128653,192.161913552218,1.426356471727804,0.0027734709172485073,0.0,0.0,0.0,0.28725234500073826,2.327734519833569,1.6373383665042085,0.9944874288991076,2.7605940879898534,6.042204498291391,3.0171401478353412,0.9003875227781762,2.2,,Numida meleagris,,1.54,0.4556416506908262,1.8483202612806129,34.07407126905309,0.7924202620710021,,2.0,,0.17829455896597549,,1.2044787983479233,1.4966837699866054,0.3040912755697471,1.5204563778487354,4.952626637943763e-08,0.0,0.0
"limoni, succo",,0.0,,98.07315533286356,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014907971494680676,1.4907971494680672,Frutta,,8040,0.0,6.389130640577432,,0.00021297102135258103,0.0,0.0,0.0,0.01064855106762905,,,,,0.0,,,0.0,0.00021297102135258103,Citrus limon,100.0,0.0,0.14907971494680675,,0.21297102135258106,,2.1297102135258106e-05,0.0,,0.002129710213525811,2.1297102135258106e-05,,,,,0.0,0.045788769590804926,1.4907971494680672
aperitivi a base di vino,5.0024937431309506e-05,0.0,5.0024937431309506e-05,65.53266803501545,5.0024937431309506e-05,17.408678226095706,0.0,5.0024937431309506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00847872664523,Bevande Alcooliche,5.0024937431309506e-05,403010,0.0,186.09276724447136,5.0024937431309506e-05,5.0024937431309506e-05,0.0,0.0,0.0,0.0,5.0024937431309506e-05,5.0024937431309506e-05,5.0024937431309506e-05,5.0024937431309506e-05,0.0,5.0024937431309506e-05,5.0024937431309506e-05,0.0,0.0,,100.0,0.0,5.0024937431309506e-05,5.0024937431309506e-05,0.050024937431309514,,0.0,0.0,5.0024937431309506e-05,5.0024937431309506e-05,0.0,5.0024937431309506e-05,5.0024937431309506e-05,5.0024937431309506e-05,5.0024937431309506e-05,0.0,0.0,17.00847872664523
occhiata,,0.0,,75.32020870545101,,0.0,0.0,,0.0,0.11738214343706653,0.0,0.7042928606223992,0.2054187510148664,0.1760732151555998,0.6651654794767103,0.14672767929633315,0.029345535859266636,0.009781845286422213,0.029345535859266636,0.0880366075777999,0.19563690572844425,0.0,0.019563690572844426,0.0,0.031301904916551083,1.9563690572844423,Prodotti della pesca,,121600,0.046952857374826615,114.44758985113987,,0.004108375020297329,0.0,0.0,0.0,,,,,,3.619282755976218,,,1.17,,Oblada melanura,,1.03,0.4176847937302284,,18.585506044202198,0.880366075777999,,1.13,,,,,,,,,0.0,1.9563690572844423
fagioli -borlotti freschi crudi,1.3374313560861282,,1.6598121978889782,60.68345257465416,0.4102121547398497,0.0,19.462620480357835,0.604838359543428,,,,,,,,,,,,,,,,,0.043915656468499716,22.656486405339628,Legumi,0.11777380598370385,4110,0.0,132.74505250705602,0.599847944035644,0.002994249304670436,3.9224665891182715,0.9082556224166988,4.790798887472698,0.17965495828022615,0.37727541238847495,0.5549342044655875,0.302419179771714,0.8833035448777787,0.7984664812454497,0.7126313345115637,0.11976997218681745,,0.0026948243742033924,Phaseolus vulgaris,52.0,,0.6487540160119278,0.4401546477865541,10.180447635879482,,9.98083101556812e-05,,0.6397712680979165,0.0019961662031136237,0.00023953994437363491,0.3613060827635659,0.4271795674663155,0.11278339047591975,0.6148191905589961,1.7965495828022613e-05,0.00998083101556812,1.1976997218681744
piselli secchi,2.207038712373345,0.7781537989857543,3.2497648030142567,12.644999233518504,0.8219249501787028,0.0,40.07492064776634,1.9171764222511518,,,,,,,,,,,,,,,,,0.04668922793914525,46.88376638889171,Legumi,0.22566460170586874,4710,0.0,278.1899831374071,0.9240576362955832,0.004377115119294868,,,15.271268305095425,0.3112615195943017,0.8151161044375774,0.8598599478792583,0.4600834336503272,1.3685779939661953,1.9453844974643857,1.5144818312760242,0.18383883501038445,,0.002139922947210825,Pisum sativum,100.0,,0.9629653262448707,0.7859353369756118,21.107421797488577,,0.0001459038373098289,,0.8734776393615091,0.03696230545182333,0.0005641615042646719,0.5515165050311533,0.8180341811837741,0.18870229625404544,0.9464295580164236,9.726922487321928e-06,0.003890768994928771,2.820807521323359
pasta di semola cruda,0.4819449471029771,0.2367116636065703,3.3253254503451,10.225943867803835,0.3399179489390349,0.0,64.48025716642974,0.3740044284983811,0.0,0.0,0.0,0.18936933088525626,0.04734233272131407,0.009468466544262814,0.15149546470820502,0.6154503253770828,0.04734233272131407,0.009468466544262814,0.04734233272131407,0.04734233272131407,0.0,0.0,0.0,0.0,0.020830626397378187,74.89557036511883,Cereali e Derivati,0.2414458968787017,800,0.0,334.23686901247726,0.5131908866990444,0.0013255853161967938,1.4676123143607358,1.0888736525902232,2.5564859669509588,0.17895401768656716,0.3351837156669035,0.430815227763958,0.2139873439003396,0.7896701097915185,1.3255853161967934,0.2073594173193556,0.17327293776000946,0.16,0.0023671166360657034,,100.0,0.69,0.181794557649846,1.1258006721128484,10.320628533246463,2.9352246287214716,0.00018936933088525626,0.22,0.5378088997141278,0.003787386617705125,9.468466544262813e-05,0.2935224628721472,0.29730984948985234,0.09941889871475952,0.515084580007897,0.0,0.0,3.976755948590381
bevanda tipo cola,5.021138995169665e-05,0.0,5.021138995169665e-05,89.37627411402002,5.021138995169665e-05,0.0,0.0,5.021138995169665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005021138995169665,10.544391889856296,Prodotti Vari,5.021138995169665e-05,401100,0.0,39.16488416232338,5.021138995169665e-05,,0.0,0.0,0.0,0.01506341698550899,5.021138995169665e-05,5.021138995169665e-05,5.021138995169665e-05,5.021138995169665e-05,0.0,5.021138995169665e-05,5.021138995169665e-05,0.0,0.0,,100.0,0.0,0.001004227799033933,5.021138995169665e-05,0.05021138995169665,,0.0,0.0,5.021138995169665e-05,0.008033822392271465,0.0,5.021138995169665e-05,5.021138995169665e-05,5.021138995169665e-05,5.021138995169665e-05,0.0,0.0,10.544391889856296
agnello [tessuto muscolare privato del grasso visibile],1.6921009028010168,0.0,2.7800234286825725,70.35366149842899,1.2846317648785894,0.0,0.0,1.3508705902551417,0.01003618566311398,0.4415921691770152,0.0,1.9972009469596816,0.1103980422942538,1.7262239340556045,3.1513622982177902,0.2107598989253936,0.2107598989253936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01003618566311398,0.0,Carni Fresche,0.2609408272409635,104020,0.07025329964179786,159.57535204351228,0.79687314165125,0.0017061515627293765,0.0,0.0,0.0,0.1906875275991656,1.2043422795736776,1.0417560718312309,0.5439612629407777,1.5375436435890617,8.831843383540303,1.6278693145570875,0.4797296746968482,3.33,0.006021711397868387,Ovis agnus,100.0,0.42,0.3512664982089893,1.0016113291787752,20.07237132622796,0.1003618566311398,0.0002810131985671915,4.28,0.8490613070994426,0.08831843383540301,0.0001505427849467097,0.6563665423676542,0.9413942152000914,0.2549191158430951,1.003618566311398,5.0180928315569895e-08,0.0,0.0
strutto o sugna,,0.0,,0.501002004008016,,0.0,0.0,,0.2304609218436874,1.3226452905811623,0.501002004008016,24.06813627254509,2.555110220440881,16.703406813627254,39.138276553106216,8.967935871743489,0.9218436873747496,0.0,1.002004008016032,1.8336673346693384,0.0,0.0,0.0,0.0,0.0,0.0,Olii e Grassi,,193010,,893.7875751503004,,0.0,0.0,0.0,0.0,,,,,,99.1983967935872,,,43.11,0.0,,100.0,11.7,,,0.30060120240480964,0.30060120240480964,0.0,42.47,,,0.0,,,,,0.0,0.0,0.0
"maiale, leggero, bistecca cruda",2.1437176439119376,0.0,3.2733653850075863,69.94971777602947,1.2582909002239784,0.0,0.0,1.3417079487212549,0.2311556765587181,0.3216078978208252,0.0,1.9095468933111492,0.1507537021035118,1.1356778891797892,2.2211045443250743,1.4572857870006142,0.010050246806900788,0.0,0.13065320848971024,0.0,0.0,0.0,0.0,0.0,0.00804019744552063,0.0,Carni Fresche,0.2934672067615029,105230,0.062311530202784876,157.7888748683424,0.8381905836955256,0.0008040197445520629,0.0,0.0,0.0,0.1608039489104126,1.0271352236652604,1.1447231113059997,0.8211051641237943,1.7497479690814268,8.04019744552063,1.8864313256552776,0.5939695862878365,2.49,0.003015074042070236,Sus scrofa domestica,74.0,1.47,0.2914571574001228,0.8532659539058768,21.407025698698675,0.40200987227603147,0.0007035172764830551,3.66,0.906532261982451,0.056281382118644405,0.0008040197445520629,0.688441906272704,0.945728224529364,0.21809035570974708,1.224120061080516,5.025123403450394e-08,0.0,0.0
