name,acqua | g,calorie | kcal,fibra alimentare | g,proteine totali | g,proteine animali | g,proteine vegetali | g,glucidi disponibili | g,glucidi solubili | g,amido | g,lipidi totali | g,lipidi animali | g,lipidi vegetali | g,lipidi saturi totali | g,acido oleico | g,monoinsaturi totali | g,acido linoleico | g,acido linolenico | g,altri polinsaturi | g,polinsaturi totali | g,colesterolo | g,alcool | g,ferro | g,calcio | g,sodio | g,potassio | g,fosforo | g,zinco | g,tiamina (vitamina b1) | g,riboflavina | g,niacina (vitamina pp) | g,vitamina c | g,acido folico | g,retinolo (equivalente) | g,retinolo | g,carotene | g,vitamina d | g,vitamina e | g
brodo di carne varia,98.28801611278952,7.049345417925478,0.0,1.1077542799597182,1.1077542799597182,0.0,0.0,0.0,0.0,0.2014098690835851,0.2014098690835851,0.0,0.1107754279959718,0.08056394763343404,0.09063444108761327,0.010070493454179257,0.010070493454179257,0.0,0.02014098690835851,0.0,0.0,0.00020140986908358512,0.006042296072507553,0.32829808660624377,0.05438066465256797,0.013091641490433034,0.0,0.0,2.0140986908358513e-05,0.0008056394763343405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"starna [perdix perdix], coscio",70.40477082681846,113.6534157632927,0.0,26.552656426114392,26.552656426114392,0.0,0.0,0.0,0.0,2.6150343449961144,2.6150343449961144,0.0,0.7945681279026655,0.8347994255179902,0.9554933183639648,0.5230068689992229,0.5230068689992229,0.05028912201915605,1.0963028600176017,0.0864972898729484,0.0,0.004526020981724045,0.03419660297302611,0.1156649806440589,0.03721395029417547,0.2011564880766242,0.0019109866367279296,8.046259523064967e-05,0.00031179255651876746,0.004626599225762356,0.0,0.028161908330727382,0.0,0.0,0.0,4.023129761532483e-07,0.0
certosino,58.30577522886313,274.13943440939164,0.0,17.900895903598332,17.900895903598332,0.0,0.0,0.0,0.0,22.503983421666476,22.503983421666476,0.0,13.9626988048067,6.1579081908378255,7.283107361921151,0.4603087518068143,0.4603087518068143,0.0,0.9206175036136286,0.09206175036136284,0.0,0.00030687250120454285,0.4500796684333295,0.4398505850598447,0.1278635421685595,0.26902489272264923,0.0014320716722878665,5.114541686742381e-05,0.0003682470014454514,0.00010229083373484762,0.0,0.0,0.0002992006886744293,0.0002812997927708309,0.00010740537542158998,1.7389441734924093e-07,0.0002454980009636342
"datteri [phoenix dactylifera], freschi",62.13890208729178,126.93943754240826,3.685338509295724,1.5355577122065514,0.0,1.5355577122065514,32.04197092804337,32.04197092804337,0.0,0.10237051414710344,0.0,0.10237051414710344,0.04094820565884137,0.030711154244131032,0.030711154244131032,0.010237051414710343,0.010237051414710343,0.0,0.020474102829420686,0.0,0.0,0.0003071115424413103,0.024568923395304827,0.007165935990297241,0.4197191080031241,0.028663743961188964,0.00020474102829420689,6.142230848826206e-05,7.165935990297241e-05,0.000716593599029724,0.014331871980594482,0.0,3.0711154244131032e-06,0.0,1.842669254647862e-05,0.0,0.00010237051414710344
"farina di segale, semi-integrale",13.665417721173027,317.5199999919615,8.038481012454723,8.339924050421772,0.0,8.339924050421772,68.12612658055376,6.229822784652409,61.89630379590135,1.3062531645238924,0.0,1.3062531645238924,0.15072151898352604,0.14067341771795766,0.15072151898352604,0.4823088607472833,0.4823088607472833,0.0,0.9646177214945666,0.0,0.0,0.0026125063290477852,0.0200962025311368,0.0010048101265568402,0.2984286075873815,0.19694278480514066,0.002411544303736416,0.0002210582278425048,0.00010048101265568404,0.001205772151868208,0.0,0.0,0.0,0.0,0.0,0.0,0.0008741848101044509
"ovino, cuore",74.88806442817008,133.80000844499722,0.0,16.87477718448099,16.87477718448099,0.0,0.3994030102835737,0.3994030102835737,0.0,7.1892541851043275,7.1892541851043275,0.0,2.7758509214708376,1.8771941483327967,2.1268210297600305,0.4093880855406632,0.4093880855406632,0.11982090308507212,0.9385970741663984,0.1797313546276082,0.0,0.004992537628544672,0.008986567731380412,0.13979105359925084,0.2795821071985017,0.19970150514178686,0.001997015051417869,0.0004892686875973779,0.0007988060205671477,0.007488806442817008,0.0029955225771268034,0.001997015051417869,0.0,0.0,0.0,5.092388381115566e-07,0.0004792836123402885
"tortellini, freschi",27.547774564412364,302.8301459208452,1.269932869990641,11.917831549142935,8.791842946089053,3.125988603053885,51.38343766269824,2.24680430844498,49.136633354253256,7.033474356871243,6.74041292533494,0.29306143153630176,3.1162198886693417,2.227266879675893,2.471484739289478,0.6349664349953205,0.6349664349953205,0.029306143153630174,1.2992390131442713,0.17290624460641804,0.0,0.0015629943015269428,0.14262323001433352,0.2578940597519456,0.18560557330632446,0.2305416594752241,0.0022468043084449803,0.0002051430020754113,0.00014653071576815088,0.0017583685892178108,0.0,0.02442178596135848,0.00010176069774378853,9.377965809161656e-05,4.786670048426261e-05,6.838100069180374e-07,0.00054704800553443
agnello [ovis agnus],69.85819953451839,161.44120291857314,0.0,20.728253214236556,20.728253214236556,0.0,0.0,0.0,0.0,8.769645590638543,8.769645590638543,0.0,4.135685136494313,3.1291689948414803,3.238789564724462,0.19931012705996687,0.19931012705996687,0.0,0.39862025411993374,0.07075509510628825,0.0,0.001594481016479735,0.00697585444709884,0.08769645590638543,0.3487927223549421,0.18934462070696853,0.0032886170964894533,0.00013951708894197683,0.00027903417788395366,0.005979303811799007,0.0,0.0,0.0,0.0,0.0,3.9862025411993365e-07,8.968955717698508e-05
lumaca [helix pomatia],84.34784959043786,99.83199589206413,0.0,13.141150479669669,13.141150479669669,0.0,0.0,0.0,0.0,1.7317795205766229,1.7317795205766229,0.0,0.13243019863233,0.030560815068999225,0.1222432602759969,0.02037387671266615,0.02037387671266615,0.0814955068506646,0.1222432602759969,0.066215099316165,0.0,0.005093469178166539,0.05806554863109852,0.20985093014046136,0.3534867609647577,0.14363583082429635,0.001629910137013292,3.0560815068999224e-05,0.00011205632191966384,0.0011205632191966383,0.0,0.006112163013799845,6.112163013799842e-05,6.112163013799842e-05,0.0,1.1205632191966385e-06,0.00013243019863233002
"salsiccia di suino, secca",28.25089681570317,514.9276937330295,0.0,22.03970673565496,22.03970673565496,0.0,0.0,0.0,0.0,47.385369481658145,47.385369481658145,0.0,21.679056989071512,13.063535265133662,14.816693755469851,8.615521723937846,8.615521723937846,0.0,17.23104344787569,0.06211190080048215,0.0,0.004307760861968922,0.031055950400241075,1.705071857458397,0.3095576991507901,0.2664800905311009,0.0012021658219448154,0.00031055950400241073,0.00020036097032413602,0.004608302317455127,0.0,0.0010018048516206796,0.0,0.0,0.0,0.0,0.0004307760861968924
carciofini sott'olio,84.94425333806866,69.59288225287553,3.377301638742489,1.842164530223176,0.0,1.842164530223176,2.660904321433476,1.125767212914163,1.5351371085193133,5.8335210123733905,0.0,5.8335210123733905,0.6856945751386265,1.8728672723935624,1.8933357671738196,2.8758235166261805,2.8758235166261805,0.0,5.751647033252361,0.0,0.0,0.0010234247390128754,0.04503068851656651,1.0776662501805578,0.14942001189587978,0.06447575855781115,0.0005117123695064377,6.140548434077254e-05,9.210822651115878e-05,0.0005117123695064377,0.0,0.0,1.739822056321888e-05,0.0,0.00010438932337931328,0.0,0.003049805722258369
"tacchina [meleagris gallopavo], petto",70.54738924246558,145.7175418825856,0.0,22.10886842356471,22.10886842356471,0.0,0.4019794258829948,0.4019794258829948,0.0,6.230681101186419,6.230681101186419,0.0,2.0199466150620484,1.9094022729442253,2.210886842356472,1.0752949642370109,1.0752949642370109,0.18089074164734764,2.331480670121369,0.05728206818832676,0.0,0.002512371411768717,0.0231138169882722,0.051252376800081836,0.32158354070639583,0.2914350837651712,0.0010049485647074868,8.039588517659895e-05,0.00013064331341197332,0.011054434211782356,0.0,0.009044537082367382,0.0,0.0,0.0,3.014845694122461e-07,0.0
"faraona, coscia",73.20403913271902,113.3866910479615,0.0,24.169268354960217,24.169268354960217,0.0,0.19892401938238866,0.19892401938238866,0.0,1.7903161744414977,1.7903161744414977,0.0,0.576879656208927,0.5470410533015687,0.6365568620236436,0.3083322300427023,0.3083322300427023,0.049731004845597164,0.6663954649310021,0.06962340678383602,0.0,0.0005967720581471658,0.0049731004845597155,0.06763416659001215,0.3381708329500607,0.2188164213206275,0.0018897781841326921,0.00028843982810446345,0.00034811703391918013,0.005072562494250909,0.0,0.0,0.0,0.0,0.0,2.9838602907358287e-07,9.946200969119433e-06
fiocchi di avena,9.498922610064156,364.2790709684797,7.6544716178186905,7.377803968981866,0.0,7.377803968981866,67.78357396502092,0.0,67.78357396502092,6.916691220920503,0.0,6.916691220920503,1.2173376548820083,2.167229915888424,2.1764521708496507,2.416230799841562,2.416230799841562,0.0,4.832461599683124,0.0,0.0,0.0047955725798382145,0.049800176790627614,0.030433441372050212,0.3412234335654114,0.3366123060847977,0.0028588990379804736,0.0005072240228675035,0.00012911156945718272,0.0009222254961227335,0.0,0.0,0.0,0.0,0.0,0.0,0.0013833382441841007
"latte di vacca, intero, in polvere",3.222625725219895,487.42214093950906,0.0,25.881712855672284,25.881712855672284,0.0,42.29696264351112,42.29696264351112,0.0,25.076056424367305,25.076056424367305,0.0,15.559239829577304,6.858150371483589,8.11698854539761,0.5136059749569207,0.5136059749569207,0.0,1.0272119499138417,0.10977068876530267,0.0,0.000704949377391852,1.0574240660877778,0.4431110372177355,1.278979584696646,0.7331473524875259,0.0032226257252198948,0.00024169692939149208,0.0013192624062618947,0.000704949377391852,0.004028282156524869,0.0,0.0003205807647216404,0.00029205045634805296,0.0001712019916523069,2.4169692939149215e-07,0.0006143130288700424
caciotta affumicata,34.78700428378411,389.61444797838203,0.0,29.649231343409838,29.649231343409838,0.0,2.2477756614137423,2.2477756614137423,0.0,29.221083598378648,29.221083598378648,0.0,18.560204747102038,7.524696618923147,8.498732738869101,0.310407115147612,0.310407115147612,0.0,0.620814230295224,0.11131841370810916,0.0,0.0022477756614137424,1.241628460590448,2.022998095272368,0.1006147200823294,0.7224993197401314,0.003746292769022903,3.211108087733917e-05,0.000503073600411647,0.0002140738725155945,0.0,0.0,0.0001245160679486955,0.00012095173797131089,2.140738725155945e-05,5.351846812889861e-07,0.0007813696346819199
sarda [sardina pilchardus],72.44976396636058,128.02766509123992,0.0,20.64322041781233,20.64322041781233,0.0,1.4886937801306968,1.4886937801306968,0.0,4.4660813403920905,4.4660813403920905,0.0,1.0123117704888738,0.6847991388601206,1.1909550241045574,0.05954775120522787,0.05954775120522787,1.6971109093489942,1.8162064117594503,0.08336685168731903,0.0,0.0017864325361568363,0.032751263162875334,0.06550252632575068,0.6252513876548926,0.2133794418187332,0.0007939700160697051,1.9849250401742627e-05,0.0002481156300217828,0.009626886444845174,0.0,0.0029773875602613943,2.778895056243968e-05,2.778895056243968e-05,0.0,4.4660813403920915e-06,0.00011909550241045576
"succo di pompelmo, conservato, zuccherato",87.93297052766528,46.28051080403435,0.10060980609572684,0.6036588365743609,0.0,0.6036588365743609,11.06707867052995,11.06707867052995,0.0,0.10060980609572684,0.0,0.10060980609572684,0.010060980609572685,0.010060980609572685,0.010060980609572685,0.02012196121914537,0.02012196121914537,0.0,0.04024392243829073,0.0,0.0,0.0004024392243829073,0.008048784487658145,0.0020121961219145366,0.16298788587507745,0.01106707867052995,0.00010060980609572684,4.024392243829073e-05,2.0121961219145365e-05,0.00030182941828718054,0.0,0.010060980609572685,0.0,0.0,0.0,0.0,5.030490304786341e-05
ceci in scatola,78.3673910311977,56.26376791983425,8.138152145547451,4.3202536081301295,0.0,4.3202536081301295,7.233913018264404,1.4065941979958565,5.827318820268547,1.4065941979958565,0.0,1.4065941979958565,0.1808478254566101,0.3817898537417324,0.3918369551559885,0.7434855046549527,0.7434855046549527,0.0,1.4869710093099051,0.0,0.0,0.0015070652121384177,0.04119311579845008,0.33758260751900554,0.09645217357685873,0.055259057778408636,0.0005023550707128058,3.0141304242768347e-05,2.0094202828512233e-05,0.00010047101414256118,0.0,0.0,2.340974629521675e-06,0.0,1.4065941979958567e-05,0.0,0.0010549456484968923
yogurt di latte intero alla frutta,80.75223193207351,87.7308198768206,0.19938822699277411,2.7914351778988373,2.7914351778988373,0.0,12.56145830054477,12.56145830054477,0.0,3.2899057453807727,3.2899057453807727,0.0,1.7446469861867735,0.6978587944747093,0.7078282058243481,0.06978587944747094,0.06978587944747094,0.0,0.1395717588949419,0.0069785879447470936,0.0,9.969411349638706e-05,0.11066046598098964,0.04785317447826578,0.14954117024458058,0.08673387874185674,0.0004984705674819351,2.9908234048916118e-05,0.0001595105815942193,9.969411349638706e-05,0.0,0.009969411349638706,3.2400586886325794e-05,2.9908234048916108e-05,1.4954117024458054e-05,3.9877645398554834e-08,4.984705674819353e-05
biscotto per la prima colazione,2.027042964465568,385.13816324845794,5.251884044297153,6.081128893396704,2.2113195975988016,3.8698092957979036,78.6861223478907,17.045588564824094,61.640533783066594,7.278927008762722,5.896852260263471,1.382074748499251,2.8194324869384717,2.4048100623886968,2.7272941703718554,1.0319491455461076,1.0319491455461076,0.009213831656661677,2.0731121227488765,0.11793704520526943,0.0,0.0008292448490995508,0.020270429644655686,0.3777670979231286,0.12899364319326345,0.14465715700958828,0.0005528298993997002,7.37106532532934e-05,0.0001750628014765718,0.0004606915828330837,0.0,0.0,0.0,0.0,0.0,0.0,0.0012899364319326342
burrini,26.955896319171014,525.8942791325062,0.0,22.48020032655394,22.48020032655394,0.0,1.6275258154971182,1.6275258154971182,0.0,47.80857083022784,47.80857083022784,0.0,28.04430420828471,11.61646550811068,13.26433539630151,0.8951391985234147,0.8951391985234147,0.0,1.7902783970468297,0.17902783970468295,0.0,0.00040688145387427946,0.44044917381890747,0.3590728830440516,0.06306662535051331,0.2604041304795389,0.0020344072693713974,1.0172036346856987e-05,0.00016275258154971182,0.00030516109040570964,0.0,0.0,0.0005945555244737909,0.0005421695372874773,0.00031431592311788087,4.882577446491353e-07,0.0012003002889291244
pane al latte,19.100837141538705,331.39952440569647,2.9606297569384985,7.8313432280308675,1.1460502284923222,6.685292999538546,61.9822165242931,3.4381506854769666,58.54406583881614,7.258318113784706,4.870713471092369,2.387604642692338,2.578613014107725,2.50220966554157,2.8746759898015743,1.4325627856154028,1.4325627856154028,0.0,2.8651255712308057,0.010505460427846287,0.0,0.0016235711570307895,0.06685292999538547,0.4775209285384676,0.14325627856154027,0.13370585999077095,0.0,9.550418570769351e-05,0.00010505460427846288,0.0006685292999538546,0.0,0.04202184171138515,7.990835218162717e-05,7.449326485200095e-05,3.24714231406158e-05,5.921259513876998e-07,0.0008022351599446256
fiocchi di riso,12.545038929944024,344.49075156830406,2.1904036226886388,6.571210868065917,0.0,6.571210868065917,77.16194579925886,0.0,77.16194579925886,1.194765612375621,0.0,1.194765612375621,0.2588658826813846,0.29869140309390524,0.29869140309390524,0.4181679643314674,0.4181679643314674,0.0,0.8363359286629348,0.0,0.0,0.007965104082504141,0.019912760206260358,0.003982552041252071,0.14934570154695262,0.14934570154695262,0.001792148418563432,0.0002090839821657337,4.978190051565088e-05,0.003982552041252071,0.0,0.0,0.0,0.0,0.0,0.0,9.956380103130176e-05
biscotti frollini,1.9809480341864087,488.30369042694974,1.4857110256398065,7.329507726489711,4.3580856752100985,2.9714220512796135,67.84747017088449,19.809480341864084,48.0379898290204,20.799954358957287,16.24377388032855,4.5561804786287405,10.350453478623983,6.715413835891926,7.091793962387342,1.614472647861923,1.614472647861923,0.4358085675210099,3.664753863244856,0.07329507726489712,0.0,0.0017828532307677676,0.08617123948710878,0.2723803547006312,0.10895214188025247,0.08419029145292238,0.0005942844102559225,0.0001584758427349127,3.9618960683728165e-05,0.0008914266153838838,0.0,0.0,0.0,0.0,0.0,0.0,0.0012876162222211654
fave secche,12.374139648399522,318.19216238741626,6.512705078105012,25.30651116063661,0.0,25.30651116063661,51.45037011702959,4.558893554673507,46.89147656235608,2.791159319187862,0.0,2.791159319187862,0.4651932198646437,0.5582318638375724,0.5582318638375724,1.0792482700859731,1.0792482700859731,0.0,2.1584965401719463,0.0,0.0,0.004651932198646437,0.08373477957563585,0.11815907784561948,0.9564372600417074,0.39076230468630063,0.004279777622754721,0.00046519321986464367,0.00026050820312420046,0.0024190047432961475,0.0037215457589171493,0.0,9.303864397292873e-06,0.0,5.582318638375723e-05,0.0,0.0004279777622754722
salame di suino e bovino,28.66898198780953,482.0636230542787,0.0,29.093707646888184,29.093707646888184,0.0,0.0,0.0,0.0,40.667481856781656,40.667481856781656,0.0,15.396305141601413,17.28633432450145,19.27192678069418,2.8668981987809534,2.8668981987809534,0.0,5.733796397561907,0.0583997781233157,0.0,0.002548353954471958,0.02229809710162963,1.0819886165028856,0.1911265465853968,0.2612062803333757,0.002017446880623633,0.00033978052726292774,0.00021236282953932984,0.002760716784011288,0.0,0.005309070738483246,0.0,0.0,0.0,0.0,0.0002335991124932628
gamberetti di lago [astacus spp],77.63713424992822,107.26183021371662,0.0,17.468355206233852,17.468355206233852,0.0,0.0,0.0,0.0,4.1883190845356015,4.1883190845356015,0.0,0.7048634556901379,0.500555207664011,0.7661559300979759,0.2247390728287396,0.2247390728287396,0.9193871161175712,1.3688652617750503,0.10726183021371663,0.0,0.0022473907282873967,0.033710860924310936,0.15323118601959518,0.265600722433965,0.2451698976313523,0.001328003612169825,5.107706200653174e-05,4.0861649605225386e-05,0.0019409283562482054,0.0,0.0,0.0,0.0,0.0,0.0,0.002911392534372309
tapioca [manihot utilissima],11.491202390170095,331.05606885966233,0.3648000758784158,0.5472001138176237,0.0,0.5472001138176237,87.36961817288055,0.0,87.36961817288055,0.1824000379392079,0.0,0.1824000379392079,0.045600009484801966,0.045600009484801966,0.045600009484801966,0.018240003793920788,0.018240003793920788,0.0,0.036480007587841576,0.0,0.0,0.0009120001896960396,0.010944002276352472,0.0036480007587841577,0.018240003793920788,0.010944002276352472,9.120001896960394e-05,0.0,9.120001896960394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"panna, 35% di lipidi",58.80424361843345,338.7526512720013,0.0,2.3119617149127683,2.3119617149127683,0.0,3.4176825350884403,3.4176825350884403,0.0,35.182026096498646,35.182026096498646,0.0,20.576459262723642,8.725142471931662,10.001747418861758,0.6634324921054031,0.6634324921054031,0.0,1.3268649842108062,0.10554607828949594,0.0,0.0,0.07840565815791127,0.0341768253508844,0.10052007456142473,0.06131724548246905,0.0003015602236842741,2.0104014912284944e-05,0.00011057208201756721,0.0,0.0010052007456142474,0.007036405219299729,0.0002690620835785656,0.00023521697447373378,0.0002030505506140779,2.2114416403513432e-07,0.0008644726412282525
"tacchina, coscia",59.41385022819464,252.20980046532287,0.0,20.834722647135372,20.834722647135372,0.0,0.3987506726724472,0.3987506726724472,0.0,18.641593947436906,18.641593947436906,0.0,5.632353251498317,5.951353789636276,6.838574036332472,3.7382875563041926,3.7382875563041926,0.3389380717715802,7.815513184379967,0.08573139462457616,0.0,0.0024921917042027954,0.026915670405390186,0.08074701121617057,0.3090317713211466,0.25619730719204736,0.0030903177132114664,0.000109656434984923,0.0002691567040539019,0.004585632735733143,0.0,0.027912547087071304,0.0,0.0,0.0,3.987506726724472e-07,0.0
"maggiorana [majorana hortensis], secca",8.269707365523676,294.88035474433116,19.694960962628763,13.819116255546145,0.0,13.819116255546145,46.245074083520564,46.245074083520564,0.0,7.616835731403388,0.0,7.616835731403388,1.2730996865345658,2.763823251109229,2.8399916084232624,1.1098817780044936,1.1098817780044936,0.010881193902004841,2.230644749910992,0.0,0.0,0.08998747356958002,2.1653575864989634,0.08378519304543726,1.6539414731047353,0.33731701096215,0.003917229804721743,0.0003155546231581404,0.00034819820486415486,0.004461289499821983,0.0,0.0,0.0008777532684930241,0.0,0.005266497848570342,0.0,0.009956292420334429
olio di oliva,0.0,899.9541023407808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99490026008672,0.0,99.99490026008672,16.159175882030016,73.62624506150186,74.4462032436346,7.849599670416808,7.849599670416808,0.0,15.699199340833616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005099739913264422
ciccioli,12.662194801535925,551.8606567669407,0.0,43.05146232522213,43.05146232522213,0.0,0.0,0.0,0.0,42.20731600511974,42.20731600511974,0.0,17.030652008065815,17.231136759090134,18.845566596285966,2.827890172343023,2.827890172343023,0.0,5.655780344686046,0.07386280300895956,0.0,0.001477256060179191,0.031655487003839806,1.5511188631881505,0.2426920670294385,0.2479679815300785,0.00168829264020479,0.00023214023802815858,0.0002004847510243188,0.0021103658002559872,0.0,0.0,0.0,0.0,0.0,0.0,8.441463201023951e-05
"origano [origanum vulgare], fresco",77.81636991961606,62.785824140521534,7.990923072430013,2.092860804684051,0.0,2.092860804684051,9.227613547925133,9.227613547925133,0.0,1.9026007315309557,0.0,1.9026007315309557,0.4946761901980484,0.09513003657654777,0.1236690475495121,0.19026007315309554,0.19026007315309554,0.0,0.3805201463061911,0.0,0.0,0.008181183145583108,0.2949031133872981,0.002853901097296433,0.31392912070260764,0.03710071426485363,0.00085617032918893,6.659102560358345e-05,0.0003044161170449529,0.005898062267745962,0.042808516459446486,0.2606563002197409,0.0001284255493783395,0.0,0.0007705532962700367,0.0,0.001607697618143657
coppa,34.4736278233084,489.36701565271113,0.0,16.84056531598399,16.84056531598399,0.0,0.0,0.0,0.0,46.8563964380025,46.8563964380025,0.0,21.43704902575844,12.917704218848893,14.552229675988517,8.519344806909546,8.519344806909546,0.0,17.038689613819088,0.0653810182855849,0.0,0.0012878079359281876,0.010896836380930816,1.3224796880493308,0.3169988765361692,0.16840565315983988,0.002971864467526586,0.0005943728935053173,0.00022784294251037158,0.005547480339382961,0.0,0.0,0.0,0.0,0.0,0.0,0.00022784294251037158
"succo di mandarino, conservato, non zuccherat",87.07252967576929,50.0416837217065,0.200166734886826,0.500416837217065,0.0,0.500416837217065,11.809837358322735,11.809837358322735,0.0,0.200166734886826,0.0,0.200166734886826,0.0100083367443413,0.0200166734886826,0.0200166734886826,0.0200166734886826,0.0200166734886826,0.0,0.0400333469773652,0.0,0.0,0.000200166734886826,0.01801500613981434,0.00100083367443413,0.17814839404927513,0.01401167144207782,0.0,6.0050020466047805e-05,2.00166734886826e-05,0.000100083367443413,0.0,0.00500416837217065,4.203501432623346e-05,0.0,0.00025221008595740076,0.0,9.007503069907171e-05
gorgonzola con le noci,42.71185428949085,386.4901936927098,0.3125257630938354,20.105824092370078,19.3765973118178,0.7292267805522826,0.4167010174584472,0.3125257630938354,0.1041752543646118,33.85695766849884,31.14840105501893,2.708556613479907,15.303344866161472,7.688133772108349,8.542370857898169,1.8439020022536292,1.8439020022536292,0.0,3.6878040045072584,0.08750721366627393,0.0,0.00041670101745844724,0.6156757532948557,1.4501195407553964,0.15313762391597935,0.37190565808166415,0.0027085566134799075,3.125257630938354e-05,0.00018751545785630124,0.0009375772892815064,0.0,0.0,0.0003647904882085612,0.00033648607159769613,0.00016980566461431723,2.3960308503860715e-07,0.0006979742042428991
"pistacchi, secchi",3.918913932691628,579.7982920930948,10.852377044376817,20.69990436242245,0.0,20.69990436242245,14.067896168636615,9.74704234541251,4.320853823224102,48.63472675442944,0.0,48.63472675442944,6.159728822410173,32.135094248071354,32.828440559239866,7.05404507884493,7.05404507884493,0.04019398905324747,14.148284146743107,0.0,0.0,0.0068329781390520684,0.1356547130547102,0.00602909835798712,1.0983007508799871,0.5054394123445869,0.001306304644230543,0.0008239767755915732,0.0001708244534763017,0.0011053346989643054,0.007033948084318307,0.05828128412720882,2.311154370561729e-05,0.0,0.00013866926223370376,0.0,0.0052352670741854825
"vitellone, tagli di carne magra",75.16371904883614,108.38026244691994,0.0,21.37499620480921,21.37499620480921,0.0,0.0,0.0,0.0,2.809858656031257,2.809858656031257,0.0,1.1941899288132845,1.1640843003558066,1.3748236995581509,0.0501760474291296,0.0501760474291296,0.030105628457477763,0.13045772331573696,0.0501760474291296,0.0,0.001806337707448666,0.004014083794330368,0.0511795683777122,0.3411971225180813,0.22077460868817025,0.0028098586560312572,9.031688537243328e-05,0.0001906689802306925,0.005318661027487738,0.0,0.02408450276598221,0.0,0.0,0.0,5.017604742912959e-07,0.00015052814228738883
"succo di limone, conservato",92.63567235301477,21.030801290954706,0.40058669125628016,0.40058669125628016,0.0,0.40058669125628016,6.108947041658271,6.108947041658271,0.0,0.3004400184422101,0.0,0.3004400184422101,0.04005866912562801,0.010014667281407005,0.010014667281407005,0.06008800368844201,0.06008800368844201,0.0,0.12017600737688405,0.0,0.0,0.00010014667281407004,0.011016134009547705,0.02103080129095471,0.10214960627035144,0.009013200553266305,0.00010014667281407004,4.005866912562801e-05,1.0014667281407002e-05,0.00020029334562814008,0.0,0.010014667281407005,2.002933456281401e-06,0.0,1.2017600737688405e-05,0.0,9.013200553266303e-05
"shoyu, salsa di soia e grano",78.18010783576898,58.27771751470825,0.87966366059937,5.717813793895904,0.0,5.717813793895904,8.466762733268935,0.87966366059937,7.587099072669566,0.10995795757492123,0.0,0.10995795757492123,0.010995795757492124,0.010995795757492124,0.010995795757492124,0.03298738727247637,0.03298738727247637,0.0,0.06597477454495274,0.0,0.0,0.002199159151498425,0.018692852787736608,6.284097275406747,0.1979243236348582,0.12095375333241334,0.000439831830299685,5.497897878746062e-05,0.00014294534484739763,0.0037385705575473218,0.0,0.0175932732119874,0.0,0.0,0.0,0.0,0.0
wurstel,59.0615332935579,270.74047519967115,0.0,13.737572260131461,13.737572260131461,0.0,1.4038395010353322,1.4038395010353322,0.0,23.36390026723088,23.36390026723088,0.0,6.959032955132289,9.856958782269508,10.839646432994243,3.5797907276400958,3.5797907276400958,0.5916180754363185,7.751199530716512,0.062170035045850426,0.0,0.0015041137511092846,0.033090502524404264,1.921254631416926,0.33892696524995874,0.13035652509613802,0.003910695752884139,0.0001504113751109284,0.0003008227502218568,0.002707404751996712,0.0,0.001002742500739523,0.0,0.0,0.0,0.0,0.0002506856251848808
scamorza,58.98270993260564,210.00658221319554,0.0,22.80932735042841,22.80932735042841,0.0,7.234676516435443,7.234676516435443,0.0,10.148643446666386,10.148643446666386,0.0,6.3102456282242505,2.461799647953728,2.86372612108903,0.2110113983960338,0.2110113983960338,0.0,0.4220227967920676,0.06531305188448665,0.0,0.00020096323656765126,0.3938879436725965,0.13765981704884112,0.03818301494785373,0.2301029058699607,0.004320709586204501,5.0240809141912815e-05,0.0005124562532475106,0.0004019264731353025,0.0,0.019091507473926867,0.00026962232634098924,0.00024115588388118144,0.00017081875108250353,1.6077058925412094e-07,0.0003315893403366245
ribes nero [ribes nigrum],82.87378889433408,29.98018202895807,8.351622136638317,0.963648708073652,0.0,0.963648708073652,7.066757192540115,7.066757192540115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013919370227730534,0.06424324720491012,0.003212162360245507,0.39616669109694586,0.0460409938301856,0.0003212162360245507,3.2121623602455074e-05,6.424324720491015e-05,0.0003212162360245507,0.21414415734970046,0.017131532587976037,1.7848915515097536e-05,0.0,0.00010707207867485024,0.0,0.0010707207867485023
"prosciutto cotto, affumicato",62.06254387781941,214.52487031722146,0.0,19.756243871074343,19.756243871074343,0.0,0.8980110850488339,0.8980110850488339,0.0,14.667514389130956,14.667514389130956,0.0,5.088729481943392,5.158574788558301,6.036630071717161,1.8858232786025508,1.8858232786025508,0.39911603779948174,4.170762595004584,0.061862985858919674,0.0,0.001895801179547538,0.016962431606477972,1.7301680238607533,0.6066563774552122,0.2494475236246761,0.006884751652041061,0.0003991160377994817,0.00014966851417480564,0.003192928302395854,0.0,0.0,0.0,0.0,0.0,0.0,7.982320755989635e-05
