name,acidi eicosenoico | g,acidi grassi monoinsaturi totali | g,acidi grassi polinsaturi totali | g,acidi grassi saturi totali | g,acido arachidico | g,acido arachidonico | g,acido aspartico | g,acido beenico | g,acido decosaesaenoico (dha) | g,acido eicosapentaenoico (epa) | g,acido erucico | g,acido glutammico | g,acido laurico | g,acido linoleico | g,acido linolenico | g,acido miristico | g,acido miristoleico | g,acido oleico | g,acido palmitico | g,acido palmitoleico | g,acido pantotenico | g,acido stearico | g,acqua | g,alanina | g,alcol | g,altri acidi grassi polinsaturi | g,amido (mse) | g,arginina | g,biotina | g,calcio | g,carboidrati disponibili (mse) | g,carboidrati solubili (mse) | g,cistina | g,cloro | g,colesterolo | g,"energia, ric con fibra | kcal","energia, ricalcolata | kcal",fenilalanina | g,ferro | g,fibra alimentare totale | g,folati totali | g,fosforo | g,fruttosio | g,galattosio | g,glicina | g,glucosio | g,iodio | g,isoleucina | g,istidina | g,lattosio (mse) | g,leucina | g,lipidi animali | g,lipidi totali | g,lipidi vegetali | g,lisina | g,magnesio | g,maltosio (mse) | g,manganese | g,metionina | g,niacina | g,parte edibile | %,potassio | g,prolina | g,proteine animali | g,proteine totali | g,proteine vegetali | g,rame | g,retinolo eq. (re) | g,retinolo | g,saccarosio (mse) | g,selenio | g,serina | g,sodio | g,"somma degli acidi butirrico, caproico, caprilico e caprico | g",tirosina | g,treonina | g,triptofano | g,valina | g,"vitamina b1, tiamina | g",vitamina b12 | g,"vitamina b2, riboflavina | g",vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e (ate) | g,vitamina k | g,zinco | g,zolfo | g,ß-carotene eq. | g
"prosciutto crudo, gambuccio",0.19400793078383136,10.210943725464807,2.818220468228287,7.515254581942098,0.05105471862732404,0.19400793078383136,2.661993029228676,0.0,0.0,0.0,0.0,4.226309607969885,0.0,2.266829507053188,0.21442981823476093,0.3165392554894091,0.0,9.291958790172977,4.737877888615671,0.6535003984297477,0.0010925709786247344,2.16472006979854,44.519714643026575,1.836948776211119,0.0,0.14295321215650733,0.0,1.6837846203291469,2.0421887450929617e-06,0.018379698705836656,0.0,0.0,0.3104126892541302,2.021766857642032,0.07045551170570719,312.4548779992232,312.4548779992232,1.0752123742914443,0.0014295321215650732,0.0,4.084377490185923e-06,0.21647200697985391,0.0,0.0,1.2477773232517997,0.0,7.147660607825364e-06,1.384603969173028,0.9649341820564244,0.0,2.2219013546611426,22.87251394504117,22.87251394504117,0.0,2.304609998837408,0.031653925548940906,0.0,1.021094372546481e-05,0.6708590027630379,0.006126566235278885,100.0,0.556496433037832,1.1180983379383966,26.752672560717798,26.752672560717798,0.0,0.00019400793078383136,5.105471862732404e-08,5.105471862732404e-08,0.0,7.147660607825364e-06,1.077254563036537,2.7426594846598475,0.0,0.877120066017427,1.2110179258401264,0.28080095245028225,1.4080891397415969,0.0007351879482334661,5.105471862732404e-08,0.00024506264941115543,0.00043907058019498674,0.0,6.126566235278885e-07,6.126566235278884e-05,,0.0030632831176394424,0.18379698705836653,0.0
edam stagionato,0.0,7.2036098792106875,0.5912675687450634,15.570045976953335,,0.0,1.9974989364104059,,0.0,0.0,0.0,7.030171392378804,0.4434506765587976,0.3744694602052069,0.2167981085398566,2.6114317619573635,,6.1294737959904895,7.144483122336182,0.7193755419731604,0.0003744694602052069,2.6409951403946166,41.38872981215444,0.8731051098468771,0.0,0.0,0.0,1.101728569761635,1.7738027062351903e-06,0.7390844609313293,0.9854459479084391,0.9854459479084391,0.29169200058089795,1.5471501382162494,0.10051548668666077,339.97885202841144,339.97885202841144,1.638796611371734,0.0004927229739542196,0.0,3.9417837916337564e-05,0.4237417576006288,0.0,0.0,0.5557915146203597,0.0,4.9272297395421955e-06,1.494921502977102,1.1815496915422183,0.9854459479084391,2.937614370715057,24.636148697710976,24.636148697710976,0.0,3.0410861952454438,0.038432391968429125,0.0,4.927229739542195e-05,0.8238328124514549,9.854459479084392e-05,100.0,0.09854459479084393,3.7161166695627235,28.57793248934473,28.57793248934473,0.0,4.927229739542195e-05,0.0003123863654869752,0.0002857793248934473,0.0,3.941783791633756e-06,1.7688754764956482,1.2318074348855488,2.0792909500868064,1.665403651965262,1.0652670696890223,0.4020619467466432,2.0694364906077216,2.9563378437253168e-05,2.0694364906077216e-06,0.0001970891895816878,8.86901353117595e-05,0.0009854459479084392,1.872347301026034e-07,0.0004730140549960507,,0.002167981085398566,0.22665256801894096,0.00015767135166535026
"latte di vacca, condensato, con zucchero",0.0,2.496854956356389,0.22520652547528225,4.690170682724356,0.0,0.0,0.6942235937477177,0.0,0.0,0.0,0.0,1.990629853440212,0.26437287773185303,0.10770746870556976,0.11749905676971245,0.8322849854521299,0.10770746870556976,2.056233493469968,1.9289428486361129,0.19583176128285407,0.0008322849854521299,0.8322849854521299,25.94770836997817,0.30745586521408097,0.0,0.0,0.0,0.2712269893767529,3.818719345015655e-06,0.28689353027938125,55.32247256240629,55.32247256240629,0.09595756302859852,0.22520652547528225,0.033291399418085205,321.1640885038807,321.1640885038807,0.4543296861762215,0.00019583176128285413,0.0,1.4687382096214056e-05,0.2301023195073536,0.0,0.0,0.18114437918664006,0.0,7.2457751674656e-05,0.4954543560456209,0.23989390757149626,12.23948508017838,0.9164926428037572,8.812429257728436,8.812429257728436,0.0,0.7020568641990319,0.028395605386013843,0.0,4.895794032071353e-05,0.20953998457265388,0.00019583176128285413,100.0,0.3818719345015656,0.9576173126731564,8.518681615804152,8.518681615804152,0.0,4.895794032071353e-05,0.0001057491510927412,9.59575630285985e-05,43.0829874822279,2.937476419242812e-06,0.5238499614316348,0.12729064483385516,0.6854111644899894,0.3662053935989372,0.4229966043709649,0.1292489624466837,0.6012035071383621,8.812429257728434e-05,6.854111644899894e-07,0.0004210382867581362,6.854111644899894e-05,0.0029374764192428115,4.7097538588526415e-06,0.000166456997090426,,0.0009791588064142708,0.07931186331955592,6.070784599768477e-05
"faraona, coscio, senza pelle, cotto al forno",0.029640459507033038,2.173633697182423,1.5215435880276962,1.9760306338022025,0.0,0.07904122535208813,3.3592520774637444,0.0,0.0,0.0,0.0,5.518065544892651,0.0,1.353580984154509,0.07904122535208813,0.08892137852109913,0.0,2.0056710933092354,1.3041802183094535,0.17784275704219826,0.0009287343978870351,0.6422099559857158,58.3917052288551,2.298123627111962,0.0,0.009880153169011014,0.2964045950703304,2.239830723414797,2.964045950703304e-06,0.010868168485912114,0.2964045950703304,0.0,0.34975742218298983,0.08496931725349473,0.09781351637320904,191.67497147881372,191.67497147881372,1.422742056337586,0.002766442887323084,0.0,5.928091901406608e-06,0.28652444190131937,0.0,0.0,2.3218359947175884,0.0,7.904122535208811e-06,1.6331893188375204,0.9919673781687056,0.0,2.7535986882033696,6.026893433096718,6.026893433096718,0.0,3.009494655280755,0.009880153169011014,0.0,1.976030633802203e-05,0.8981059230631012,0.00867477448239167,78.0,0.4544870457745066,1.8436365813374551,33.987726901397885,33.987726901397885,0.0,0.0002865244419013194,4.940076584505507e-08,4.940076584505507e-08,0.0,1.7784275704219825e-05,,0.17784275704219826,0.0,1.2014266253517392,1.4928911438375645,0.3033207022886381,1.5166035114431908,6.91610721830771e-05,3.9520612676044043e-07,0.00010868168485912114,0.00046436719894351756,0.0,2.964045950703304e-07,4.940076584505506e-05,,0.003398772690139789,0.15808245070417626,0.0
panettone,,3.0682364135424574,0.7117539015741124,5.357390853740278,,,,,,,,,,0.5674794620658463,0.1346561435410483,,,2.7123594627554013,,,,,25.87321615181571,,0.0,0.009618295967217735,32.31747444985159,,,0.14331260991154424,54.34337221478021,22.025897764928608,,,0.10772491483283864,326.06023328868116,321.25108530507237,,0.002885488790165321,2.693122870820966,3.1740376691818516e-05,0.12503784757383055,,,,,,,,,,9.810661886562093,10.291576684922976,0.4809147983608868,,,,,,0.0006059526459347174,100.0,0.22506812563289505,,2.3083910321322563,6.155709419019352,3.8473183868870944,,0.00010772491483283863,9.810661886562093e-05,,,,0.036549524675427394,,,,,,0.00012503784757383058,,0.00010580125563939508,0.00011541955160661282,0.0,3.366403588526207e-07,0.0005963343499674995,,0.0005770977580330642,,6.059526459347173e-05
"cotechino (confezionato precotto), bollito",0.21956026448273372,11.816334233979852,3.4730441836359702,8.163649833948917,0.04990006010971222,0.14970018032913662,1.9520903514919417,0.0,0.0,0.0,0.0,2.8752414635216184,0.0,2.904183498385252,0.19960024043884889,0.35928043278992794,0.0,10.758452959653953,5.109766155234532,0.8283409978212227,0.0009281411180406473,2.634723173792805,51.297261792784155,1.7804341447145318,0.0,0.21956026448273372,0.0,1.4590777576079852,4.990006010971221e-06,0.014970018032913663,0.0,0.0,0.16566819956424456,1.6566819956424457,0.09780411781503597,306.386369073633,306.386369073633,0.7205568679842443,0.0014970018032913663,0.0,3.992004808776977e-06,0.10878213103917264,0.0,0.0,2.7534853168539195,0.0,7.984009617553954e-06,0.7504969040500717,0.4391205289654675,0.0,1.3453056205578413,24.65062969419784,24.65062969419784,0.0,1.3662636458039203,0.010978013224136687,0.0,0.00019960024043884882,0.3443104147570143,0.0029940036065827327,100.0,0.13672616470061147,1.6896160353148555,21.057825366298555,21.057825366298555,0.0,0.00012974015628525176,0.0,0.0,0.0,9.980012021942445e-07,0.8383210098431652,0.8732510519199637,0.0,0.5129726179278417,0.7125728583666904,0.13772416590280573,0.9540891492976976,0.00019960024043884882,9.980012021942445e-07,0.0001596801923510791,0.00011976014426330933,0.0,1.0978013224136691e-06,0.0009181611060187047,,0.0020958025246079134,0.08582810338870503,0.0
ribes nero   ribes nigrum,0.0,0.0,0.0,0.0,0.0,0.0,0.21391501995445836,0.0,0.0,0.0,0.0,0.1411839131699425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004278300399089167,0.0,82.78511272237537,0.04706130438998082,0.0,0.0,0.0,0.04064385379134708,2.5669802394535e-06,0.06417450598633749,7.0591956584971225,7.0591956584971225,0.008556600798178332,0.016043626496584373,0.0,47.06130438998082,29.948102793624173,0.027808952594079586,0.0013904476297039792,8.342685778223874,9.626175897950625e-06,0.04599172929020854,3.636555339225792,0.0,0.037435128492030206,3.2087252993168747,1.0695750997722915e-06,0.022461077095218124,0.017113201596356663,0.0,0.04920045458952541,0.0,0.05347875498861458,0.05347875498861458,0.037435128492030206,0.018182776696128958,0.0,0.00032087252993168744,0.0032087252993168746,0.00032087252993168744,98.0,0.3957427869157479,0.028878527693851876,0.0,0.9626175897950624,0.9626175897950624,0.00014974051396812084,1.818277669612896e-05,0.0,0.3208725299316875,1.8182776696128955e-06,0.036365553392257915,0.0032087252993168746,0.0,0.032087252993168745,0.028878527693851876,0.011765326097495206,0.027808952594079586,3.208725299316875e-05,0.0,6.41745059863375e-05,8.556600798178334e-05,0.21391501995445836,0.0,0.0010695750997722917,3.2087252993168745e-05,0.00032087252993168744,0.035295978292485625,0.00010695750997722916
patate   solanum tuberosum,,0.029714719085068737,0.5843894753396852,0.188193220872102,,,,,,,,,,0.4457207862760311,0.13866868906365412,,,0.019809812723379158,,,,,77.7535149392632,,0.0,0.0,17.432635196573663,,,0.009904906361689579,17.828831451041246,0.3961962544675833,,,0.0,79.23925089351664,76.26777898500977,,0.0005942943817013747,1.5847850178703329,3.4667172265913535e-05,0.05348649435312373,,,,,,,,,,0.0,0.09904906361689582,0.09904906361689582,,,,,,0.0024762265904223948,83.0,0.5645796626163061,,0.0,2.080030335954812,2.080030335954812,,2.9714719085068743e-06,0.0,,,,0.0069334344531827045,,,,,,9.90490636168958e-05,,3.961962544675832e-05,0.0004358158799143416,0.014857359542534369,0.0,5.9429438170137485e-05,,0.00026743247176561866,,1.7828831451041242e-05
salame di suino,0.0,18.347851332524638,7.723821060398681,13.695432388712131,0.1007017087405304,0.6142804233172353,2.294991942196688,0.0,0.0,0.1007017087405304,0.0,3.5356369938800216,0.0,5.921260473943187,1.0775082835236751,0.6142804233172353,0.0,17.119290485890165,8.005785844872165,1.2386310175085238,0.0016716483650928045,4.712839969056821,28.196478447348504,1.4682309134369331,0.0,0.010070170874053038,0.0,1.3614871021719708,7.049119611837128e-06,0.02114735883551138,0.0,0.0,0.2718946135994321,3.292945875815344,0.08861750369166674,478.3331165175192,478.3331165175192,0.917392566626232,0.002416841009772729,0.0,3.021051262215912e-06,0.24772620350170474,0.0,0.0,1.2909959060535996,0.0,1.5105256311079556e-05,1.0352135658526525,0.6978628415718756,0.0,1.939514910342615,43.100331340947,43.100331340947,0.0,1.9606622691781264,0.03323156388437503,0.0,4.028068349621216e-05,0.5961541157439398,0.005035085437026519,97.0,0.4581927747694133,0.9898977969194136,22.657884466619333,22.657884466619333,0.0,0.00014098239223674252,0.0,0.0,0.0,3.021051262215912e-06,0.9304837887625008,1.6948097581031265,0.0,0.7653329864280309,0.9103434470143948,0.2376560326276517,1.2023784023619328,0.00032224546796969726,2.014034174810608e-06,0.0002014034174810608,0.00036252615146590937,0.0,9.063153786647734e-07,0.00023161393010321993,,0.0038266649321401546,0.19435429786922365,0.0
"trota, surgelata, cotta al forno",0.040682138716967006,0.6204026154337468,0.7526195662638896,0.488185664603604,0.0,0.020341069358483503,2.124624694493602,0.0,0.3966508524904283,0.11187588147165926,0.05085267339620875,3.0969278098291135,0.0,0.16272855486786802,0.0,0.0610232080754505,0.0,0.40682138716967,0.3457981790942196,0.122046416150901,0.002278199768150153,0.08136427743393401,75.36366197318137,1.254026925950508,0.0,0.0610232080754505,0.0,1.2408052308674935,3.051160403772525e-06,0.01728990895471098,0.0,0.0,0.22171765600747015,0.06610847541507138,0.0610232080754505,106.7906141320384,106.7906141320384,0.8105916139355676,0.002339222976225603,0.0,1.5255802018862625e-05,0.2542633669810438,0.0,0.0,0.9956953450977676,0.0,1.5255802018862625e-05,0.9560302598487248,0.6112491342224292,0.0,1.6862746498182826,2.644339016602855,2.644339016602855,0.0,1.905958198889904,0.028477497101876907,0.0,0.001108588280037351,0.6143002946262017,0.00586839850992249,55.0,0.5390383379998129,0.7343126038412544,20.747890745653173,20.747890745653173,0.0,0.00024409283230180206,5.085267339620875e-08,5.085267339620875e-08,0.0,1.62728554867868e-05,0.8461884853129138,0.0488185664603604,0.0,0.7007498393997568,0.9092458003242126,0.23188819068671196,1.068923194788308,0.0004373329912073953,7.627901009431313e-06,0.00042716245652815363,0.0002339222976225603,5.0852673396208756e-05,1.1187588147165927e-05,0.0010272240026034168,,0.0014238748550938452,0.21358122826407674,5.085267339620875e-08
fagiano   phasianus colchicus,0.010025516121540222,2.4261749014127334,0.6616840640216546,1.5138529343525733,,0.0,2.3459707724404115,,0.0,0.0,0.0,3.5510378102495466,0.03007654836462066,0.45114822546931,0.06015309672924132,0.0501275806077011,,1.724388772904918,1.2431639990709875,0.45114822546931,0.0009323729993032406,0.360918580375448,69.37657156105833,1.5128503827404196,0.0,0.1503827418231033,0.0,1.5158580375768815,2.005103224308044e-06,0.04912502899554708,0.0,0.0,0.3268318255622112,0.05514033866847121,0.07118116446293557,144.36743215017918,144.36743215017918,0.9403934122004728,0.008020412897232177,0.0,6.015309672924133e-06,0.3087858965434388,0.0,0.0,1.3213630248190011,0.0,6.015309672924133e-06,1.3183553699825392,0.9273602412424704,0.0,2.0071083275323525,5.213268383200915,5.213268383200915,0.0,2.162503827416226,0.020051032243080445,0.0,2.0051032243080444e-05,0.6897555091619673,0.011328833217340451,85.0,0.2907399675246664,1.0075643702147925,24.362004175342737,24.362004175342737,0.0,7.017861285078156e-05,5.3135235444163174e-05,5.3135235444163174e-05,0.0,1.6040825794464357e-05,1.043656228252337,0.07017861285078156,0.0,0.7769774994193672,1.1890262120146702,0.3258292739500572,1.3203604732068468,0.00017043377406618376,8.020412897232177e-07,0.0001904848063092642,0.0006616840640216546,0.0,1.403572257015631e-06,1.0025516121540222e-05,,0.001002551612154022,0.16040825794464356,0.0
"mele imperatore, senza buccia",0.0,0.0,0.03005506481595632,0.020036709877304208,,0.0,0.05510095216258658,,0.0,0.0,0.0,0.019034874383439,0.0,0.020036709877304208,0.010018354938652106,0.0,0.0,0.0,0.010018354938652106,0.0,5.009177469326052e-05,0.0,86.35821957118117,0.009016519444786895,0.0,0.0,0.05009177469326053,0.0040073419754608425,1.2022025926382522e-06,0.0040073419754608425,11.32074108067688,11.32074108067688,0.0010018354938652104,0.0020036709877304213,0.0,48.0881037055301,44.080761730069256,0.005009177469326053,0.00010018354938652104,1.9034874383438998,5.009177469326052e-06,0.007012848457056475,7.513766203989079,0.0,0.007012848457056475,2.5045887346630256,5.009177469326051e-08,0.0040073419754608425,0.0040073419754608425,0.0,0.010018354938652106,0.0,0.10018354938652106,0.10018354938652106,0.010018354938652106,0.003005506481595632,0.0,5.009177469326052e-05,0.0010018354938652104,0.00010018354938652104,75.0,0.08816152346013853,0.0040073419754608425,0.0,0.20036709877304207,0.20036709877304207,2.0036709877304213e-05,3.005506481595632e-06,0.0,1.3023861420247738,5.009177469326051e-08,0.008014683950921683,0.0020036709877304213,0.0,0.0010018354938652104,0.0040073419754608425,0.0010018354938652104,0.009016519444786895,4.0073419754608426e-05,0.0,2.0036709877304213e-05,6.011012963191263e-05,0.007012848457056475,0.0,0.00027049558334360686,6.011012963191261e-07,5.009177469326052e-05,0.003005506481595632,1.7031203395708574e-05
anguilla di fiume   anguilla anguilla,0.2963865412816717,10.60859413277156,5.631344284351763,6.5102836826353405,0.0,0.5825528570019064,1.2356252703777282,0.0,0.0,0.0,0.061321353368621725,1.8008037439251918,0.0,0.5314517291947217,0.2555056390359239,0.7051955637391499,0.0,8.114859095780943,4.241393607996337,2.125806916778887,0.00019418428566730215,1.0526832328280065,62.85438720283729,0.7297241050865986,0.0,4.26183405911921,0.0,0.7215479246374491,,0.03168269924045456,0.10220225561436956,0.10220225561436956,0.12979686463024934,0.07767371426692088,0.09402607516522,266.74788715350456,266.74788715350456,0.4711523983822437,0.0010220225561436958,0.0,1.635236089829913e-05,0.22280091723932566,0.0,0.0,0.5784647667773318,0.10220225561436956,0.00010935641350737544,0.5559802705421705,0.3546418269818624,0.0,0.980119631341804,24.221934580605588,24.221934580605588,0.0,1.107872450859766,0.027594609015879783,0.0,0.00023506518791305,0.3566858720941498,0.003577078946502935,71.0,0.221778894683182,0.42618340591192105,12.059866162495608,12.059866162495608,0.0,9.19820300529326e-05,0.0012264270673724349,0.0012264270673724349,0.0,1.839640601058652e-05,0.4926148720612612,0.06643146614934023,0.0,0.40778699990133455,0.5294076840824343,0.13490697741096785,0.6213897141353669,0.00015330338342155433,1.0220225561436955e-06,0.0002044045112287391,0.00034748766908885653,0.002044045112287391,6.7146881938640804e-06,0.00567222518659751,,0.0034748766908885647,,5.1101127807184785e-08
ciliegie sciroppate,0.0,0.0,0.0,0.0,0.0,0.0,0.2745207785263824,0.0,0.0,0.0,0.0,0.039948919263167584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.194650105265145e-05,0.0,79.69297227370353,0.01229197515789772,0.0,0.0,0.0,0.008194650105265145,1.0243312631581431e-07,0.015364968947372147,18.95012836842565,18.95012836842565,0.005121656315790715,5.121656315790716e-05,0.0,74.77618221054445,72.72751968422816,0.011267643894739577,0.002970560663158615,0.6145987578948858,5.121656315790717e-06,0.013316306421055859,6.760586336843746,0.0,0.011267643894739577,7.477618221054445,1.024331263158143e-06,0.009218981368423291,0.0071703188421070015,0.0,0.014340637684214003,0.0,0.05121656315790716,0.05121656315790716,0.015364968947372147,0.0071703188421070015,0.3072993789474429,0.00010243312631581432,0.005121656315790715,0.00010243312631581432,100.0,0.12291975157897718,0.018437962736846582,0.0,0.5121656315790716,0.5121656315790716,5.121656315790716e-05,3.0729937894744294e-06,0.0,4.4046244315800145,1.024331263158143e-06,0.014340637684214003,0.008194650105265145,0.0,0.0071703188421070015,0.01024331263158143,0.0040973250526325725,0.011267643894739577,2.0486625263162867e-05,0.0,1.0243312631581433e-05,0.0002253528778947915,0.0010243312631581431,0.0,6.145987578948859e-05,1.4340637684214002e-06,5.121656315790716e-05,0.0071703188421070015,1.7413631473688434e-05
sogliola   solea solea,0.060073371092370625,0.3304035410080385,0.96117393747793,0.2202690273386923,0.0,0.2202690273386923,1.7731656700764733,0.0,0.3904769121004091,0.2703301699156679,0.010012228515395108,2.6662564536497166,0.0,0.050061142576975526,0.09011005663855597,0.040048914061580426,0.0,0.1601956562463217,0.15018342773092658,0.10012228515395104,0.0008610516523239791,0.040048914061580426,79.59721669739109,0.9882069544694968,0.0,0.0,0.0,1.0222485314218406,1.0012228515395105e-06,0.012014674218474124,0.8009782812316084,0.8009782812316084,0.1321614164032154,0.14017119921553148,0.025030571288487763,86.1051652323979,86.1051652323979,0.6467899620945238,0.0008009782812316086,0.0,5.0061142576975526e-06,0.19523845605020454,0.0,0.0,0.7168755617022895,0.8009782812316084,3.0036685546185315e-05,0.8179990697077801,0.4555563974504773,0.0,1.3376337296567862,1.7020788476171682,1.7020788476171682,0.0,1.6219810194940072,0.0,0.0,4.0048914061580434e-05,0.3944818035065672,0.001702078847617168,48.0,0.28034239843106296,0.5726994710805999,16.920666191017727,16.920666191017727,0.0,0.00020024457030790212,5.0061142576975523e-08,5.0061142576975523e-08,0.0,3.604402265542238e-05,0.7719428185369627,0.12014674218474125,0.0,0.623761836509115,0.7939697212708319,0.2172653587840738,0.904104234940178,5.0061142576975536e-05,2.002445703079021e-06,5.0061142576975536e-05,0.00019023234179250703,0.0,5.0061142576975523e-08,0.0004004891406158043,,0.0015018342773092655,0.2002445703079021,5.0061142576975523e-08
"agnello, carne semigrassa",0.0,5.680734197970317,0.7200930673483499,7.3009435995041025,0.0,0.0,1.6022070748500783,0.0,0.0,0.0,0.0,2.632340212862301,0.02000258520412083,0.3600465336741749,0.3600465336741749,0.7500969451545312,0.0,5.350691542102322,3.3904381920984807,0.19002455943914787,0.0011901538196451892,2.9303787324037014,65.0084019133927,1.2161571804105464,0.0,0.0,0.0,1.2791653238035272,2.0002585204120832e-06,0.010001292602060416,0.0,0.0,0.2470319272708923,0.0650084019133927,0.07100917747462895,211.02727390347482,211.02727390347482,0.7540974621953552,0.0020002585204120828,0.0,2.0002585204120832e-06,0.20002585204120832,0.0,0.0,1.1401473566348874,0.0,1.0001292602060414e-05,0.9861274505631571,0.5150665690061114,0.0,1.4551880735997904,15.001938903090622,15.001938903090622,0.0,1.5411991899775097,0.02000258520412083,0.0,1.0001292602060416e-05,0.4540586841335428,0.0040005170408241655,100.0,0.3500452410721145,0.9481225386753276,19.00245594391479,19.00245594391479,0.0,0.00017002197423502706,1.0001292602060414e-05,1.0001292602060414e-05,0.0,1.8002326683708745e-05,0.8041039252056573,0.10001292602060416,0.02000258520412083,0.6210802705879518,0.8911151708435829,0.241031151709656,0.9501227971957396,0.00010001292602060417,3.000387780618125e-06,0.0001900245594391479,0.0001900245594391479,0.0,6.000775561236249e-07,7.000904821442292e-05,,0.003100400706638729,0.16002068163296665,5.000646301030208e-08
olive nere   olea europea sativa,,17.680593707837673,2.8357573241451983,3.542173739412685,,,,,,,,,,2.6742907149412014,0.16146660920399708,,,17.428302130956432,,,,,69.22880869621372,,0.0,0.0,0.0,,,0.06256831106654888,0.8073330460199855,0.8073330460199855,,,0.0,242.1999138059956,237.1540822683707,,0.0016146660920399708,2.421999138059956,5.045831537624908e-08,0.018164993535449668,,,,,,,,,,0.0,25.33007431887704,25.33007431887704,,,,,,0.0010091663075249818,74.0,0.4359598448507921,,0.0,1.6146660920399711,1.6146660920399711,,5.550414691387397e-05,0.0,,,,0.05449498060634901,,,,,,0.00010091663075249816,,0.00010091663075249816,2.018332615049964e-05,0.02018332615049964,0.0,0.0020082409519747136,,0.0005045831537624909,,0.00033302488148324394
ricotta di vacca,0.0,2.7647490057730426,0.3906710551635821,6.83173486209136,0.0,0.0,0.8414453495830999,0.0,0.0,0.0,0.0,1.6338063871071855,0.3906710551635821,0.2504301635663988,0.14024089159718334,1.3322884701732418,0.11018927196921548,2.3740779506094607,3.4960050833869283,0.1903269243104631,0.000210361337395775,1.061823893521531,75.83025352790555,0.4307398813342059,0.0,0.0,0.0,0.2784783418858355,1.903269243104631e-06,0.29550759300835056,3.506022289929583,3.506022289929583,0.18231315907633835,0.10017206542655953,0.050086032713279764,146.2512155227769,146.2512155227769,0.3536073909557551,0.0004006882617062381,0.0,1.2020647851187142e-05,0.2374077950609461,0.0,0.0,0.18131143842207276,0.0,1.5025809813983926e-05,0.4668018248877674,0.1853183210391351,3.506022289929583,0.9987154923027984,10.91875513149499,10.91875513149499,0.0,0.7953661994868827,0.01702925112251512,0.0,5.008603271327977e-05,0.20334929281591585,9.015485888390356e-05,100.0,0.11920475785760586,0.5399274326491559,8.815141757537239,8.815141757537239,0.0,2.0034413085311906e-05,0.00020034413085311898,0.00018531832103913515,0.0,3.906710551635822e-06,0.4167157921744876,0.07813421103271642,0.2303957504810869,0.3315695365619121,0.4107054682488941,0.08815141757537237,0.5329153880692967,2.0034413085311906e-05,3.0051619627967854e-07,0.0001903269243104631,3.005161962796786e-05,0.0,3.005161962796785e-08,0.000210361337395775,,0.0005008603271327976,0.030051619627967856,9.215830019243476e-05
caciotta affumicata,0.0,8.976136177015956,0.9830060636333846,17.22742949902952,0.0,0.0,1.5767814434846614,0.0,0.0,0.0,0.0,4.3947321592336985,0.8936418760303497,0.5759025423306698,0.4071035213027149,3.0185236701469598,0.5759025423306698,7.595955946257972,7.506591758654937,0.8142070426054298,0.0004766090005495199,3.1873226911749137,42.49763588233218,0.7010124049749187,0.0,0.0,0.0,0.7238499195845832,2.1844579191853e-06,0.5272487068579064,0.7943483342491998,0.7943483342491998,0.14099682932923294,0.9830060636333846,0.08936418760303498,365.400233754632,365.400233754632,1.1945013076272342,0.0005957612506868997,0.0,9.929354178114995e-06,0.4924959672345038,0.0,0.0,0.4309339713301909,0.0,3.971741671245998e-06,1.1885436951203652,0.6185987652965643,0.7943483342491998,2.2589280755211614,29.39088836722039,29.39088836722039,0.0,1.810121266670364,0.029788062534344992,0.0,9.929354178114995e-06,0.7268287258380177,0.00015886966684983996,100.0,0.14397563558266746,2.603476665501752,24.42621127816289,24.42621127816289,0.0,2.9788062534344988e-05,0.0003326333649668524,0.0002909300774187694,0.0,7.645602717148546e-06,1.1895366305381767,0.5103688047551108,2.6114201488442443,1.281879624394646,0.8519385884822668,0.2889442065831464,1.5529509934571857,1.9858708356229994e-05,1.4894031267172497e-06,0.00031773933369967986,6.950547924680498e-05,0.0,1.5886966684983996e-07,0.00048653835472763486,,0.002383045002747599,0.10922289595926496,0.00024922678987068645
pane di segale,,0.6798792942301026,0.4099272215210912,0.3199431972847541,,,,,,,,,,0.3799325467756455,0.029994674745445694,,,0.669881069314954,,,,,37.39336118265564,,0.0,0.0,43.99218962665369,,,0.07998579932118853,45.791870111380426,1.7996804847267418,,,0.0,231.95881803144675,219.96094813326846,,0.0024995562287871416,5.798970450786167,2.399573979635656e-05,0.15997159864237706,,,,,,,,,,0.0,1.6996982355752563,1.6996982355752563,,,,,,0.0022995917304841702,100.0,0.1899662733878228,,0.0,8.298526679573309,8.298526679573309,,0.0,0.0,,,,0.5798970450786168,,,,,,0.0002899485225393084,,4.999112457574283e-05,8.99840242363371e-05,0.0,0.0,0.0011997869898178275,,0.0012997692389693136,,0.0
