name,10:0 | g,12:0 | g,14:0 | g,16:0 | g,16:1 indifferenziato | g,18:0 | g,18:1 indifferenziato | g,18:2 indifferenziato | g,18:3 indifferenziato | g,18:4 | g,20:0 | g,20:1 | g,20:4 indifferenziato | g,20:5 n-3 | g,22:1 indifferenziato | g,22:5 n-3 | g,22:6 n-3 | g,4:0 | g,6:0 | g,8:0 | g,"acidi grassi, monoinsaturi | g","acidi grassi, polinsaturi | g","acidi grassi, saturi | g",acido ascorbico (vitamina c) | g,acido aspartico | g,acido folico (vitamina b9 o m o folacina) | g,acido glutammico | g,acido pantotenico (vitamina b5) | g,acqua | g,alanina | g,alcol etilico | g,alpha-tocoferolo (vitamina e) | g,arginina | g,betaina | g,caffeina | g,calcio | g,calorie | kcal,carboidrati | g,"carotene, alfa | g","carotene, beta | g",category,ceneri | g,cistina | g,cobalamina (vitamina b12) | g,colesterolo | g,colina totale (vitamina j) | g,"criptoxantina, beta | g",destrosio | g,fenilalanina | g,ferro | g,fibre | g,fillochinone (vitamina k) | g,"folati, totali | g",folato alimentare | g,fosforo | g,fruttosio | g,glicina | g,grassi | g,isoleucina | g,istidina | g,leucina | g,licopene | g,lisina | g,luteina + zeaxantina | g,magnesio | g,manganese | g,metionina | g,niacina (vitamina b3) | g,piridossina (vitamina b6) | g,potassio | g,prolina | g,proteine | g,rame | g,retinolo (vitamina a) | g,riboflavina (vitamina b2) | g,selenio | g,serina | g,sodio | g,teobromina | g,tiamina (vitamina b1) | g,tirosina | g,tocoferolo beta | g,tocoferolo delta | g,tocoferolo gamma | g,treonina | g,triptofano | g,valina | g,"vitamina b-12, aggiunta | g",vitamina d (d2+d3) | g,vitamina d3 | g,"vitamina e, aggiunta | g",zinco | g,zuccheri | g
banane,0.0009706472156729824,0.001941294431345965,0.001941294431345965,0.0990060159986442,0.009706472156729824,0.004853236078364912,0.02135423874480561,0.04464977192095719,0.02620747482317053,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03106071090153544,0.0708572467441277,0.10871248815537404,0.008444630776354947,0.12036025474344983,0.0,0.14753837678229334,0.00032419617003477615,72.71118292606313,0.0388258886269193,0.0,9.706472156729824e-05,0.04756171356797614,9.706472156729824e-05,0.0,0.004853236078364912,86.38760219489544,22.16958240597092,2.426618039182456e-05,2.523682760749754e-05,frutta e succhi,0.7959307168518455,0.008735824941056843,0.0,0.0,0.00951234271359523,0.0,4.833823134051453,0.04756171356797614,0.00025236827607497543,2.5236827607497547,4.853236078364912e-07,1.941294431345965e-05,1.941294431345965e-05,0.02135423874480561,4.707638996013965,0.036884594195573335,0.3203135811720842,0.02717812203884351,0.07473983560681964,0.06600401066576281,0.0,0.04853236078364912,2.1354238744805605e-05,0.02620747482317053,0.00026207474823170527,0.00776517772538386,0.0006454803984225332,0.0003562275281519847,0.34749170321092765,0.02717812203884351,1.0580054650835509,7.571048282249263e-05,0.0,7.085724674412771e-05,9.706472156729824e-07,0.0388258886269193,0.0009706472156729824,0.0,3.0090063685862456e-05,0.008735824941056843,0.0,9.706472156729823e-06,1.941294431345965e-05,0.02717812203884351,0.008735824941056843,0.045620419136630175,0.0,0.0,,0.0,0.00014559708235094737,11.871015447680573
"ostriche, cotte",0.0,0.0019823865942296,0.09911932971147999,0.6323813235592424,0.10209290960282437,0.12984632192203882,0.3340321411276876,0.08127785036341358,0.1665204739152864,0.0951545565230208,0.0029735798913444,0.054515631341313986,0.0426213117759364,0.3498912338815244,0.0009911932971147998,0.019823865942296,0.2686133835181108,0.0,0.0,0.0,0.5015438083400887,1.0467001217532288,0.9396512456648304,0.0,0.9733518177667336,0.0,1.337119757807865,0.00044306340381031575,77.5014039014062,0.5372267670362216,0.0,0.0016850286050951598,0.7374478130534112,,0.0,0.1149784224653168,101.10171630570959,5.402003469275661,0.0,0.0,pesci,1.516525744585644,0.109031262682628,1.7345882699508993e-05,0.0783042704720692,0.12885512862492401,0.0,1.219167755451204,0.4093628317084124,0.00912889026642731,0.0,1.9823865942296003e-06,1.3876706159607196e-05,1.3876706159607196e-05,0.1922914996402712,0.0,0.5461475067102548,3.389881076132616,0.4549577233756932,0.218062525365256,0.7096944007341968,0.0,0.7552892924014776,0.0,0.034691765399018,0.0005857952385948465,0.2547366773585036,0.00183370759966238,6.046279112400279e-05,0.1377758682989572,0.44603698370166,11.319427453051016,0.005656740146634165,2.57710257249848e-05,0.00017841479348066396,3.9152135236034604e-05,0.44603698370166,0.1645380873210568,0.0,3.5682958696132803e-05,0.4004420920343793,,,,0.045594891667280785,0.1367846750018424,0.5183940943910403,0.0,0.0,0.0,0.0,0.07790779315322326,1.219167755451204
melone d'inverno,0.0,0.0009886451641174653,0.0009886451641174653,0.020761548446466768,0.0,0.0019772903282349306,0.0019772903282349306,0.01680696778999691,0.021750193610584237,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019772903282349306,0.03855716140058114,0.02471612910293663,0.021552464577760742,,0.0,,8.304619378586709e-05,90.80705832418914,,0.0,4.943225820587327e-05,,,0.0,0.010875096805292115,27.682064595289024,6.505285179892922,0.0,0.0,frutta e succhi,0.35591225908228746,,0.0,0.0,0.007513703247292734,0.0,,,0.0003361393557999382,0.8897806477057186,2.4716129102936627e-06,7.909161312939721e-06,7.909161312939721e-06,0.004943225820587325,,,0.09886451641174653,,,,0.0,,2.570477426705409e-05,0.010875096805292115,3.4602580744111293e-05,,0.00022936567807525196,0.00016114916175114682,0.17993341986937866,,1.0973961321703865,5.931870984704791e-05,0.0,3.0648000087641424e-05,3.954580656469861e-07,,0.008897806477057188,0.0,1.4829677461761978e-05,,,,,,,,0.0,0.0,,0.0,6.920516148822257e-05,5.625390983828376
"maccheroncini al formaggio, per l'infanzia",0.032759898110534195,0.02878900136986338,0.17968307751535426,0.5529473711384105,0.05459983018422365,0.21939204492206232,0.4497040558809694,0.1042360394426088,0.026803552999527983,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.05658527855455906,0.02878900136986338,0.014890862777515545,0.5301147148795533,0.13103959244213678,1.166450917572051,0.0012905414407180136,0.16578493892300636,9.927241851677028e-06,0.6601615831365224,,85.87064201700629,0.08438155573925475,0.0,2.9781725555031086e-05,0.10125786688710567,,0.0,0.05062893344355285,60.556175295229885,8.140338318375163,0.0,4.963620925838513e-06,cibi per bambini,0.6949069296173919,0.03176717392536649,2.9781725555031084e-08,0.005956345111006217,0.003176717392536649,0.0,,0.13103959244213678,0.0002978172555503108,0.2978172555503108,1.9854483703354052e-07,1.0919966036844733e-05,1.9854483703354056e-06,0.05857072692489448,,0.05757800273972676,1.9854483703354056,0.12905414407180138,0.06154889948039757,0.2322974593292425,0.0,0.14692317940482005,9.927241851677028e-07,0.006949069296173921,,0.08934517666509324,0.000541034680916398,1.5883586962683245e-05,0.04367986414737892,0.2908681862541369,2.581082881436028,2.0847207888521758e-05,2.8789001369863385e-05,6.353434785073298e-05,3.7723519036372705e-06,0.1032433152574411,0.2640646332546089,0.0,5.5592554369391354e-05,0.12210507477562745,,,,0.07743248644308083,0.03176717392536649,0.1459304552196523,0.0,0.0,,0.0,0.0003176717392536649,1.310395924421368
cicoria witloof,,,0.0009674748387754461,0.02031697161428437,,0.0009674748387754461,0.0019349496775508922,0.035796569034691514,0.005804849032652676,,,,,,,,,,,,0.0019349496775508922,0.04256889290611962,0.023219396130610703,0.0027089295485712484,,0.0,,0.00014028385162243967,91.44572176105514,,,,0.06385333935917943,,,0.01838202193673347,16.44707225918258,3.869899355101784,,,verdure,0.4547131742244596,,0.0,0.0,,,,0.02128444645305981,0.00023219396130610704,2.9991720002038824,,3.57965690346915e-05,3.57965690346915e-05,0.025154345808161598,,,0.0967474838775446,0.052243641293874085,0.014512122581631688,0.0377315187122424,,0.03386161935714061,,0.009674748387754459,9.674748387754459e-05,0.0048373741938772296,0.00015479597420407136,4.063394322856873e-05,0.2041371909816191,,0.8707273548979013,4.934121677754774e-05,0.0,2.612182064693704e-05,1.934949677550892e-07,,0.0019349496775508922,,5.998344000407765e-05,,,,,0.02418687096938615,0.015479597420407137,0.039666468389793284,,0.0,,,0.00015479597420407136,
spaghetti integrali cotti,0.0,0.0,0.0009548955689155887,0.08785039234023415,0.0019097911378311765,0.004774477844577943,0.06970737653083796,0.19384380048986447,0.009548955689155886,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07161716766866914,0.2033927561790204,0.09453466132264328,0.0,0.22917493653974125,0.0,1.7636921157870922,0.0004001012433756317,64.12123745268178,0.1585126644399877,0.0,0.00028646867067467656,0.17952036695613066,0.02540022213315466,0.0,0.014323433533733828,118.407050545533,25.34292839901972,0.0,1.9097911378311768e-06,cereali e pasta,0.42015405032285896,0.10599340814963036,0.0,0.0,0.010217382587396798,0.0,,0.253047325762631,0.001012189303050524,4.297030060120148,6.68426898240912e-07,4.774477844577944e-06,4.774477844577944e-06,0.08498570563348737,,0.18429484480070865,0.5156436072144179,0.19766338276552686,0.1193619461144486,0.3475819870852743,0.0,0.11267767713203945,7.734654108216266e-05,0.028646867067467656,0.0013168009895345965,0.08212101892674062,0.0006751111672233213,7.543674994433149e-05,0.042015405032285895,0.5423806831440543,5.0895933823200865,0.00015946756000890331,0.0,4.2970300601201486e-05,2.4731795234913738e-05,0.24827284791805304,0.002864686706746766,0.0,0.00010312872144288356,0.13273048407926685,,,,0.1365500663549292,0.06588779425517563,0.220580876419501,0.0,0.0,,0.0,0.0007734654108216268,0.7639164551324709
"lombo di maiale, magro, arrosto",0.010811873020220731,0.008846077925635146,0.13662275907369836,2.361902806144584,0.2329467187083921,1.2856299918589742,4.184194858825423,1.3219972011088077,0.05504226264839645,0.0,0.016709258303977494,0.07470021359425233,0.05405936510110365,0.0,0.0,0.0058973852837567635,0.0,0.0,0.0,0.0019657950945855874,4.493807586222653,1.4979358620742176,3.866718951049851,0.0,2.362885703691876,0.0,3.858855770671509,0.0013740907711153256,61.17554334350348,1.4468251896149924,0.0,0.00023589541135027046,1.6276783383168665,0.0033418516607954985,0.0,0.02653823377690543,213.28876776253625,0.0,0.0,0.0,maiale,1.1205032039137848,0.28504028871491016,7.863180378342348e-07,0.08158049642530188,0.08678985342595369,0.0,,1.0497345805087035,0.0008354629151988746,0.0,0.0,0.0,0.0,0.19952820210043715,,1.1411440524069334,11.686651837311318,1.19618631505533,1.0271279369209694,2.078828312524259,0.0,2.2459208955640344,0.0,0.018675053398563082,1.769215585127029e-05,0.6919598732941268,0.0067643009204690074,0.00045213287175468515,0.33123647343767154,1.0212305516372129,25.2604669654248,9.14094718982298e-05,9.828975472927937e-07,0.000396107711558996,4.04953789484631e-05,1.0546490682451677,0.07666600868883791,0.0,0.0004963632613828609,1.000589703144064,,,,1.1106742284408568,0.3007666494715949,1.2777668114806322,0.0,7.863180378342348e-07,7.863180378342348e-07,0.0,0.003351680636268427,0.0
pangrattato,0.0,0.0,0.0,0.6366896241563195,0.0,0.4997163370603753,0.9663701565458674,1.7702616552951669,0.17570366482652144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663701565458674,1.9459653201216884,1.1364059612166946,0.0,0.7235968132102976,7.746075546115459e-05,3.894764570321224,0.00052144313432387,6.149628268928248,0.4562627425333862,0.0,7.557146874258984e-05,0.5214431343238699,,0.0,0.17286973474867426,373.1341269165373,67.99542900114521,0.0,0.0,prodotti da forno,2.7111264411404106,0.2626108538804997,3.306251757488305e-07,0.0,0.013791793045522643,0.0,1.719250913893919,0.6187414003299543,0.0045626274253338615,4.250895116770678,6.234646171263661e-06,0.00010107683944321392,2.361608398205932e-05,0.15586615428159156,2.3238226638346373,0.460985959329798,5.006609804196577,0.5138859874496109,0.27961443434758243,0.9096915549889252,0.0,0.4061966444914204,0.0,0.040619664449142036,0.0008681272471805008,0.21915725935351046,0.006266764045479262,0.00011430184647316712,0.1851500984193451,1.2903828287797217,12.61098884641968,0.00024088405661700519,0.0,0.0003806912737907963,2.3805012653915798e-05,0.6253539038449311,0.691478938994697,0.0,0.0009134701284260543,0.3759680569943845,3.778573437129492e-05,0.00017003580467082712,0.0007179289530546035,0.40336271441357335,0.15303222420374446,0.5667860155694238,0.0,0.0,,0.0,0.0013697328709594409,5.856788827550713
"passata di pomodoro in barattolo, senza sale",0.0,0.0,0.0,0.021462328095934416,0.0,0.006828922575979133,0.030242371407907587,0.07999595017575555,0.0039022414719880757,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030242371407907587,0.08389819164774362,0.028291250671913556,0.0103409399007684,0.20096543580738588,0.0,0.6419187221420385,0.00042924656191868833,85.73224513957803,0.05072913913584499,0.0,0.0019218539249541272,0.031217931775904605,0.00019511207359940383,0.0,0.017560086623946345,37.07129398388672,8.760532104613231,0.0,0.0002985214726070878,verdure,1.2487172710361842,0.009755603679970191,0.0,0.0,0.01716986247674754,0.0,2.390122901592697,0.03316905251189865,0.0017364974550346938,1.853564699194336,3.3169052511898638e-06,1.0731164047967211e-05,1.0731164047967211e-05,0.039022414719880764,2.321833675832905,0.02634012993591952,0.204867677279374,0.030242371407907587,0.024389009199925475,0.04487577692786288,0.02122234024540715,0.04682689766385691,0.0,0.02243788846393144,0.0001648697021914962,0.008780043311973174,0.00143017149948363,0.0001229206063676244,0.4282710015506913,0.03512017324789269,1.6096746071950812,0.0002799858256151444,0.0,7.804482943976153e-05,6.828922575979133e-07,0.038046854351883735,0.02731569030391653,0.0,2.438900919992548e-05,0.0204867677279374,0.0,0.0,0.00023413448831928452,0.036095733615889705,0.010731164047967208,0.03219349214390163,0.0,0.0,,0.0,0.0003512017324789268,4.711956577425601
focaccia con uvette,,0.0,0.019025202285938937,0.5555359067494169,0.005707560685781681,0.4527998144053466,2.1764831415114148,0.6097577332643428,0.036147884343283976,,,,,,,,,,,,2.182190702197196,0.6459056176076271,1.0283121835549995,9.512601142969467e-05,0.33389230011822835,0.0,2.2402175691693103,0.0003681376642329184,31.96233984037741,0.2539864505172848,,,0.34435616137549474,,,0.0627831675435985,260.64527131736344,49.750903977730324,,,prodotti da forno,1.7122682057345042,0.1445915373731359,0.0,0.0,,,,0.34340490126119777,0.0017408060091634126,4.09041849147687,,3.234284388609619e-05,3.234284388609619e-05,0.1036873524583672,,0.25588897074587874,4.185544502906566,0.2730116528032237,0.1588604390875901,0.4908502189772246,,0.19025202285938936,,0.02473276297172062,0.0004765813172627704,0.1217612946300092,0.0014221338708739356,6.563694788648934e-05,0.2159360459454069,0.7876433746378719,7.514954902945881,0.00018834950263079547,0.0,0.0001645679997733718,,0.3395998608040101,0.3709914445758093,,0.0001683730402305596,0.19405706331657716,,,,0.2111797453739222,0.07895458948664659,0.3129645776036955,,,,,0.0006849072822938016,
"maccheroncini al ragù, per l'infanzia",0.0009872919888256786,0.0009872919888256786,0.028631467675944683,0.23793736930698856,0.03751709557537578,0.11748774667025574,0.387018459619666,0.0651612712624948,0.00691104392177975,0.0,,0.0009872919888256786,0.0039491679553027145,0.0,0.0,0.0,0.0,0.0009872919888256786,0.0,0.0,0.4413195190050783,0.07799606711722863,0.40577700740735373,0.001480937983238518,0.1954838137874844,2.9618759664770365e-06,0.611133741083095,,85.59821543118635,0.1263733745696869,0.0,0.0007997065109487997,0.13130983451381525,,0.0,0.0138220878435595,58.250227340715035,9.280544694961378,0.00015204296627915453,0.00033370469222307936,cibi per bambini,0.29618759664770355,0.033567927620073074,2.3695007731816286e-07,0.0039491679553027145,0.010267836683787059,0.0,,0.110576702748476,0.00035542511597724433,1.0860211877082466,6.614856325132046e-06,8.885627899431107e-06,6.911043921779751e-06,0.043440847508329855,,0.1243987905920355,1.0860211877082466,0.11650045468143007,0.06318668728484345,0.1954838137874844,0.00024682299720641966,0.14710650633502612,1.1847503865908146e-05,0.00691104392177975,,0.03850438756420147,0.0007414562836080846,4.64027234748069e-05,0.07108502319544886,0.1984456897539614,2.4682299720641967,3.8504387564201465e-05,0.0,5.4301059385412326e-05,8.293252706135699e-06,0.10267836683787056,0.03455521960889876,0.0,4.7390015463632584e-05,0.08095794308370564,,,,0.08885627899431107,0.027644175687119,0.1253860825808612,0.0,0.0,0.0,0.0,0.00035542511597724433,2.3991195328463992
"miglio, cotto",0.0,0.0009849683856470203,0.0,0.12410601659152458,0.002954905156941061,0.03644383026893976,0.1733544358738756,0.4727848251105698,0.027579114798116568,0.0,,0.004924841928235103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18123418295905172,0.5003639399086863,0.1694145623312875,0.0,0.2275276970844617,0.0,0.7515308782486766,0.0001684295939456405,70.33659241905372,0.3092800730931644,0.0,1.9699367712940408e-05,0.12016614304893647,,0.0,0.002954905156941061,117.21123789199541,23.31420168826497,0.0,1.969936771294041e-06,cereali e pasta,0.4038370381152783,0.06599288183835036,0.0,0.0,0.011031645919246628,0.0,,0.1822191513446988,0.0006205300829576228,1.2804589013411265,2.954905156941061e-07,1.8714399327293384e-05,1.8714399327293384e-05,0.09849683856470202,,0.09061709147952587,0.9849683856470204,0.14577532107575902,0.07387262892352651,0.4392958999985711,0.0,0.06599288183835036,6.894778699529142e-05,0.043338608968468896,0.0002679114008959896,0.06894778699529143,0.0013100079529105373,0.0001063765856498782,0.061068039910115265,0.27480617959551873,3.457239033621041,0.00015857991008917029,0.0,8.076740762305565e-05,8.864715470823183e-07,0.2019185190576392,0.0019699367712940406,0.0,0.00010440664887858415,0.1063765856498782,,,,0.1113014275781133,0.037428798654586766,0.18123418295905172,0.0,0.0,,0.0,0.0008963212309387883,0.12804589013411266
uovo di oca,0.0,0.0,0.04955139987917466,2.8234387651153723,0.3904650310478963,0.6897554863181112,5.304972871064439,0.6738990383567753,0.5490295106612552,0.0,,0.0,0.2764968113257946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695437902112336,1.6569988119596004,3.5627456513126576,0.0,0.8334545459677177,0.0,1.9196212313192258,0.0017432182477493644,69.79810186980544,0.6768721223495258,0.0,0.0012784261168827062,0.8205711819991323,,0.0,0.059461679855009573,183.34017955294624,1.337887796737716,0.0,1.2883363968585409e-05,latticini e uova,1.0703102373901727,0.30622765125329937,5.054242787675815e-06,0.8443558539411361,0.2610367745634921,1.1892335971001918e-05,,0.9018354778009788,0.003607341911203913,0.0,3.964111990333972e-07,7.531812781634547e-05,7.531812781634547e-05,0.2061338234973666,,0.4528997948956564,13.150941527932954,0.64119511443652,0.34289568716388863,1.1773412611291898,0.0,1.020758837510998,0.00043803437493190384,0.015856447961335892,3.765906390817274e-05,0.6184014704920997,0.00018730429154328025,0.0002338826074297044,0.20811587949253352,0.5153345587434164,13.745558326483048,6.144373585017657e-05,0.00018334017955294623,0.0003785726950768944,3.656893311083089e-05,1.0336422014795832,0.13676186366652207,0.0,0.00014568111564477348,0.6580425903954394,,,,0.7898493140740441,0.27946989531854505,0.9494048216849864,0.0,1.6847475958919383e-06,1.6847475958919383e-06,0.0,0.001318067236786046,0.9315663177284834
"bottatrice, cotta",,,0.007865547114736745,0.15141178195868232,0.032445381848289066,0.04621008929907837,0.12388236705710373,0.011798320672105116,,,,0.007865547114736745,0.12093278688907745,0.08848740504078838,0.0039327735573683725,0.032445381848289066,0.12093278688907745,,,,0.16714287618815582,0.3745966813393375,0.20548741837249745,0.0,2.492395241982206,0.0,3.6338827670083766,0.00017009245635618212,72.17622671160305,1.4718405038451132,,,1.4561094096156397,,,0.06292437691789396,113.0672397743407,0.0,,,pesci,1.4649581501197186,0.2605462481756547,9.045379181947256e-07,0.07570589097934116,,,,0.9497648141044618,0.001130672397743407,0.0,,9.83193389342093e-07,9.83193389342093e-07,0.25169750767157584,,1.1680337465384063,1.0225211249157768,1.1218236572393279,0.7167479808303858,1.9781850993562915,,2.2357817673639198,,0.04031092896302582,0.0008819244702398572,0.7206807543877541,0.0019398405571719492,0.00034018491271236423,0.5092941756792042,0.8602942156743313,24.343868320110225,0.00025169750767157584,4.9159669467104635e-06,0.00016910926296683998,1.5927732907341904e-05,0.993025323235514,0.12191598027841953,,0.000421789964027758,0.8219496734899898,,,,1.066764827436171,0.2723445688477598,1.2535715714111686,,,,,0.0009536975876618303,
"carne di alce, macinata",0.0,0.0020204033717653195,0.059601899467076926,0.4444887417883703,0.17274448828593486,0.1838567068306441,0.3808460355777628,0.08687734498590875,0.02424484046118384,,0.0010102016858826598,0.004040806743530639,0.016163226974122556,,,,,,,0.0,0.5798557676966467,0.1313262191647458,0.7132023902331578,,2.0062605481629627,,3.3750838325339667,0.0008485694161414343,76.45206358759971,1.301139771416866,0.0,,1.3748844944863001,,0.0,0.004040806743530639,97.989563530618,0.0,0.0,0.0,cibi etnici,0.7576512644119949,0.252550421470665,3.4851958162951768e-06,,,0.0,0.0,0.8879672818908579,0.00724314608777867,0.0,,,,0.19799953043300134,0.0,1.0233343077991344,1.818363034588788,0.9536303914732308,0.6899677514578566,1.829475253133497,0.0,1.5809656384063626,0.0,0.022224437089418514,3.8387664063541085e-05,0.6293556503048972,0.006030904064719479,0.0006364270621060758,0.3313461529695124,0.897059097063802,20.345461953676768,0.00016062206805534293,,0.00031215232093774193,1.4445884108122034e-05,0.99504866059442,0.049499882608250334,0.0,0.00018183630345887882,0.7596716677837602,,,,0.8334163908531943,0.18688731188829208,1.0314159212861955,,,,,0.005879373811837081,0.0
barretta al muesli,,0.009389241730959593,0.009389241730959593,1.4459432265677772,0.009389241730959593,0.7135823715529291,4.103098636429342,11.257700835420554,0.05633545038575755,,,,,,,,,,,,4.1124878781603025,11.31403628580631,2.2252502902374234,0.0008450317557863635,0.7793070636696462,0.0,1.8543752418645196,0.0007633453527270147,3.6618042750742408,0.4319051196241413,,,0.6328348926666766,0.006478576794362118,,0.05727437455885352,442.2332855281968,60.46671674737978,,,snacks,1.7839559288823228,0.28543294862117163,0.0,0.0,0.020656331808111102,,,0.4497446789129645,0.00276982631063308,4.976298117408584,,2.1595255981207066e-05,2.1595255981207066e-05,0.26008199594758075,,0.4685231623748837,18.5906986273,0.3305013089297777,0.20280762138872727,0.6797811013214746,,0.37556966923838375,,0.09107564479030804,0.0016684682555915195,0.16618957863798478,0.0014844391176647115,7.980855471315654e-05,0.3154785221602423,0.4863627216637069,9.483134148269187,0.0003680582758536161,,0.00011173197659841914,1.5210571604154536e-05,0.4412943613551009,0.27604370689021196,,0.0002478759816973333,0.3305013089297777,,,,0.2478759816973333,0.16618957863798478,0.4769734799327474,,,,,0.001906016071384797,
"fagioli precotti, in scatola",0.0,0.0,0.0009537529141395726,0.04482638696455992,0.0009537529141395726,0.021936317025210168,0.02765883451004761,0.0524564102776765,0.01430629371209359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0906065268432594,0.1154041026108883,0.06771645690390965,0.0,0.6018180888220704,0.0,0.7630023313116582,0.00020601062945414773,68.67020981804923,0.1936118415703333,0.0,0.0001430629371209359,0.21840941733796213,9.537529141395727e-05,0.0,0.032427599080745474,89.65277392911983,20.162336604910568,0.0,6.199393941907222e-05,legumi e derivati,1.6690675997442523,0.0352888578231642,0.0,0.0,0.030043216795396538,0.0,1.5164671334819206,0.25465202807526593,0.0011349659678260913,3.910386947972248,7.630023313116581e-07,1.1445034969674872e-05,1.1445034969674872e-05,0.07057771564632838,1.4878545460577337,0.17739804202996054,0.3528885782316419,0.21554815859554344,0.1258953846664236,0.38626993022652695,0.0004873677391253216,0.28421836841359266,1.5260046626233168e-05,0.02575132868176846,0.00010395906764121344,0.04482638696455992,0.0004082062472517371,8.011524478772411e-05,0.2136406527672643,0.22890069939349744,4.53032634216297,0.00013829417255023806,0.0,3.7196363651443344e-05,4.768764570697863e-06,0.30520093252466324,0.3271372495498735,0.0,9.156027975739898e-05,0.1154041026108883,0.0,4.7687645706978635e-05,0.0006771645690390967,0.14210918420679633,0.048641398621118215,0.2479757576762889,0.0,0.0,,0.0,0.0021745566442382255,7.591873196550997
"patatine fritte, mcdonald's",0.0,0.0,0.008556654814210257,0.8746802698970484,0.02566996444263077,0.9307738959013157,7.249388106483688,4.087228782921098,0.3375124954494045,,0.0836650692945003,0.14546313184157436,0.0,,0.0,,,0.0,0.0,0.0,7.420521202767893,4.434248672608514,1.981340959201575,0.006940397793748319,,,,0.0006122761889279339,37.801399490333296,,,,,,,0.016162570204619375,300.43365792116015,37.09785231672047,,,fast food,1.22645385670347,,,0.0,,,,,0.00081763590446898,3.9931055799647854,,5.704436542806837e-05,,0.12549760394175044,,,15.325919511674373,,,,,,,0.030423661561636468,0.00021296563093145524,,0.002624040809691145,0.0004953352398003937,0.5324140773286382,,3.622317204682342,0.00011218725200853444,,3.422661925684103e-05,,,0.21581784920285868,,0.00031184253100677376,,,,,,,,,,,,0.0004183253464725015,0.19014788476022795
"agnello, carne magra, cotta",0.04948652643097543,0.06928113700336559,0.6829140647474607,3.770873314040328,0.5245571801683395,2.3852505739730154,6.868729868619388,0.9699359180471182,0.237535326868682,,,0.0,0.06928113700336559,,,,,,,,7.551643933366848,1.2767523819191655,7.3734924382153375,0.0,2.2219450367507965,0.0,3.66398241694942,0.0006631194541750706,55.24675810754096,1.5182466309023257,,,1.5004314813871746,,,0.015835688457912132,268.2169732558868,0.0,,,"agnello, vitello, cacciagione",1.049114360336679,0.3008780807003305,2.5436074585521357e-06,0.0950141307474728,,,,1.0273402887070495,0.0019101799202356515,0.0,,1.880488004377066e-05,1.880488004377066e-05,0.19101799202356512,,1.2332042386599076,17.825046820437347,1.2183582807306148,0.7997022671245628,1.9636253687811047,,2.2298628809797525,,0.0237535326868682,2.3753532686868202e-05,0.648273496245778,0.006482734962457781,0.00013856227400673118,0.3147343081010037,1.059011665622874,25.248025785083666,0.00011975739396296049,,0.0002573299374410722,2.692067037845063e-05,0.938264541131294,0.07126059806060461,,9.897305286195085e-05,0.8481990630269187,,,,1.0807857372525032,0.2949396975286135,1.3618692073804437,,,,,0.00469132270565647,
focaccia alla cipolla,,0.0,,0.20089407763676825,0.013587039067221042,0.011646033486189466,0.11354882649034727,0.6405318417404205,0.0349381004585684,,,,,,,,,,,,0.1271358655575683,0.6754699421989888,0.21351061391347356,0.0,0.46390033386654705,0.0,3.4006417779673237,0.0003522925129572313,31.638390970814708,0.3367644683089787,,,0.3726730715580629,,,0.07181720649816835,266.8882673918419,51.82484901354312,,,prodotti da forno,1.7469050229284195,0.21836312786605244,0.0,0.0,,,,0.5036909482776943,0.0013198837951014727,2.2321564181863143,,2.135106139134735e-05,2.135106139134735e-05,0.09316826788951572,,0.3619975408623892,1.552804464825262,0.3920831273683785,0.22030413344708405,0.7133195510291046,,0.24359620041946295,,0.02814458092495787,0.0005240715068785259,0.1824545246169683,0.0017061439057267564,4.949564231630522e-05,0.09802078184209466,1.1451932928086306,10.19027930041578,0.00015819195485407357,0.0,5.046614510682101e-05,,0.4930154175820207,0.5182484901354312,,0.00015819195485407357,0.2921213399452524,,,,0.2921213399452524,0.1203423460239578,0.4425492724751997,,,,,0.000854042455653894,
