name,acido aspartico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,aminoacido limitante | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c15:0 | g,c16:0 | g,c16:1 | g,c17:0 | g,c17:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:2 | g,c20:3 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,cistina | g,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,grassi | g,indice chimico | g,isoleucina | g,istidina | g,leucina | g,lipidi totali | g,lisina | g,magnesio | g,manganese | g,metionina | g,monoinsaturi totali | g,niacina | g,nitrati | g,nitriti | g,parte edibile | %,polinsaturi totali | g,potassio | g,prolina | g,proteine | %,proteine | g,rame | g,riboflavina | g,saturi totali | g,selenio | g,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina b12 | g,vitamina b6 | g,vitamina c | g,vitamina e | g,zinco | g,zuccheri solubili | g
gelato pannnaecioccolato,,,43.62534713456199,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.10401413784397882,,35.24362534713457,dolci,,,,,,,,0.22418581166372137,,15.652612976521086,,,,,15.652612976521086,,,,,,,,,100.0,,,,5.1,5.150214592274679,,,,,,,,,,,,,,,,,,
merluzzo nasello surgelatocottomicroonde,,,73.24309386505823,,0.0,,,0.0,0.0101444728344956,0.0,,0.12173367401394719,0.0101444728344956,,,0.030433418503486798,0.10144472834495599,0.0101444728344956,0.0,0.0,0.0405778913379824,,,0.0101444728344956,0.050722364172477996,0.0,0.0202889456689912,0.22317840235890318,0.0,0.03753454948763371,0.0,0.0,prodotti della pesca,,0.06289573157387271,,0.0010144472834495597,0.0,0.0,0.0,0.20288945668991198,,0.9130025551046038,,,,,0.9130025551046038,,0.02130339295244076,,,0.1623115653519296,0.002252072969258023,,,75.0,0.3144786578693636,0.3347676035383548,,24.8,25.158292629549084,0.00035505654920734597,8.115578267596479e-05,0.1623115653519296,1.7042714361952605e-05,,0.08318467724286392,6.0866837006973594e-05,,,,,,,,0.0,,0.0021506282409130676,0.0
maiale bistecca saltata padella,10.435504958872851,15.536631289594958,54.357926705110295,6.186256583977104,0.0,,6.125408158560936,,,,,,,,,,,,,,,,,,,,,,0.0,0.009127263812425237,0.0,0.0,carni fresche,1.3589481676277575,0.09025849770064955,3.9348648435788793,0.0012169685083233647,0.0,0.0,0.0,0.26367651013672905,5.090984926486075,14.299379972799537,,5.243105990026496,3.539350078373786,8.02185075069818,14.299379972799537,8.63033500485986,0.022311089319261686,,2.717896335255515,,0.004766459990933179,,,75.0,,0.42593897791317764,4.472359268088366,30.1,30.525626750444403,0.00016226246777644864,0.000507070211801402,,1.4197965930439254e-05,4.269531183367804,0.08518779558263553,0.0006084842541616823,3.407511823305421,4.482500672324393,1.0648474447829441,5.790741818772011,,,,0.0,,0.0035494914826098138,0.0
fiocchi formaggio,7.280755722275674,16.739687671714155,79.46309569464309,3.0454130583479966,0.0,,3.620209562738181,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,3.226927743944897,formaggi e latticini,0.8773209803850188,,5.18325268871149,,0.0,0.0,0.0,0.07563111899870852,2.0168298399655606,7.1597459318777394,,5.072327047513385,3.216843594745069,10.164822393426425,7.1597459318777394,7.653869242669302,,,2.5109531507571234,,0.00012100979039793363,,,100.0,,,8.319423089857937,9.7,9.781624723832968,,0.00040336596799311214,,,5.395019821907874,0.29244032679500626,1.0084149199827803e-05,5.062242898313556,4.124417022729571,,6.675706770286006,,,,0.0,,,3.226927743944897
feta,,,59.124496059450706,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.372763898098113,0.0,1.5531829087421374,formaggi e latticini,,0.07041095852964357,,0.00020709105449895167,0.0,0.0,0.0,0.2899274762985324,,20.91619650439412,,,,,20.91619650439412,,,,,,0.00020709105449895167,,,100.0,,0.09836825088700205,,15.6,16.15310225091823,,0.00021744560722389926,,,,1.491055592392452,4.141821089979034e-05,,,,,0.00023401289158381537,,,,,,1.5531829087421374
limoni succo,,,98.0732075497415,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.014907979432099684,0.0,1.4907979432099685,frutta,,0.0,,0.00021297113474428122,0.0,0.0,0.0,0.01064855673721406,,0.0,,,,,0.0,,,,,0.0,0.00021297113474428122,,,100.0,0.0,0.14907979432099688,,0.2,0.21297113474428123,,2.1297113474428126e-05,0.0,,,0.002129711347442812,2.1297113474428126e-05,,,,,0.0,,,0.04578879397002047,,,1.4907979432099685
cervello bovino,10.22955741403529,13.649322247215693,75.92869165844023,6.175401423395336,0.0,,5.739257502641893,,,,,,,,,,,,,,,,,,,,,,0.0,0.015859778936488822,0.0,0.7929889468244411,frattaglie,1.6751891501666318,0.0,5.065216897841117,0.003568450260709985,0.0,0.0,0.0,0.32710794056508197,4.777758404617257,12.588699530838001,,4.92644383214684,2.6763376955324887,8.504806454692131,12.588699530838001,7.642430975020551,,,2.299667945790879,,0.005947417101183308,,,100.0,,0.26763376955324886,6.046540719536362,10.0,9.912361835305514,,0.00027754613138855443,,,5.0057427268292845,0.13877306569427722,0.00024780904588263784,4.1731043326636215,4.9462685558174515,1.328256485930939,5.531097904100476,,,,0.017842251303549928,,,0.7929889468244411
spigola,,,80.47659666713817,,0.0,,,0.0,0.030560732911571457,0.0,,0.2546727742630954,0.061121465823142915,,,0.07130837679366674,0.2139251303810002,0.01018691097052382,0.01018691097052382,0.0,0.02037382194104764,,,0.04074764388209528,0.09168219873471437,0.0,0.01018691097052382,0.20373821941047637,0.0,0.02037382194104764,0.0,0.6112146582314291,prodotti della pesca,,0.048897172658514336,,0.004176633497914765,0.0,0.0,0.0,0.20577560160458114,,1.5280366455785728,,,,,1.5280366455785728,,0.029542041814519075,,,0.30560732911571453,,,,54.0,0.40747643882095275,0.3127381667950812,,16.5,16.8084031013643,0.0007130837679366674,0.00016299057552838112,0.35654188396833364,,,,0.00011205602067576202,,,,,1.5280366455785726e-05,,,,,0.002139251303810002,0.6112146582314291
cavolo cappuccio rosso,,,93.95577319544599,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.061076342272229245,0.0,2.7484354022503164,verdure e ortaggi,,0.0,,0.0010179390378704876,,,1.0179390378704876,0.024430536908891697,,0.20358780757409753,,,,,0.20358780757409753,,,,,,0.0006107634227222925,,,94.0,,,,1.9,1.934084171953926,,5.089695189352438e-05,,,,,6.107634227222925e-05,,,,,,,,0.052932829969265356,,,2.7484354022503164
suro sugarello,9.77990327675659,17.763497788394623,77.04168703730701,5.688311089542099,0.0,,0.7384824923265181,0.0,0.09979493139547543,0.0,,0.5488721226751149,0.10977442453502297,,,0.15967189023276065,0.39917972558190173,0.029938479418642625,0.019958986279095082,0.009979493139547541,0.019958986279095082,,,0.04989746569773772,0.12973341081411804,0.0,0.019958986279095082,0.3592617530237115,0.0,0.12474366424434426,0.0,0.9979493139547541,prodotti della pesca,,0.06486670540705902,3.3531096948879737,0.0008981543825592788,0.0,0.0,0.0,0.22354064632586496,4.670402789308249,2.9938479418642623,,4.4009564745404655,8.881748894197312,7.594394279195679,2.9938479418642623,12.374571493038951,0.03093642873259738,,4.889951638378295,0.5788106020937573,,,,55.0,0.6586465472101377,0.21156525455840788,2.3352013946541246,18.3,18.262472445372,0.0001397129039536656,,0.868215903140636,,4.161448639191325,0.1107723738489777,,3.12358135267838,4.111551173493587,,4.640464309889607,,,,0.0,,0.0014470265052343935,0.9979493139547541
avocado,,,65.9553628120003,,0.0,,,0.0,0.0,0.0,,2.5557703089650117,0.7729144079531286,,,0.0,18.10680819698196,1.3706348834368813,0.09274972895437543,0.0,0.0,,,0.020611050878750096,0.0,0.0,0.0,0.0,0.0,0.013397183071187563,0.0,1.8549945790875086,frutta,,0.0,,0.0006183315263625028,,,3.4008233949937656,0.04534431193325021,,23.70270851056261,,,,,23.70270851056261,,,,,18.89002813037446,0.0011336077983312553,,,76.0,1.494301188709382,0.46374864477187716,,4.4,4.534431193325021,,0.00012366630527250056,2.5557703089650117,,,0.0020611050878750095,9.274972895437542e-05,,,,,1.4427735615125065e-05,,,0.018549945790875086,0.006595536281200031,,1.8549945790875086
salmone affumicato,,,65.83569441537716,,0.0,,,0.0,0.1927393210927837,0.0,,0.7709572843711348,0.24346019506456887,,,0.1623067967097126,0.9332640810808474,0.020288349588714075,0.03043252438307111,0.0,0.34490194300813926,,,0.020288349588714075,0.33475776821378217,0.0,0.22317184547585478,0.45648786574606665,0.0,0.019273932109278368,0.0,1.2173009753228443,prodotti della pesca,,0.05072087397178519,,0.0006086504876614222,0.0,0.0,0.0,0.25360436985892587,,4.564878657460667,,,,,4.564878657460667,,,,,1.7447980646294103,0.008926873819034193,,,100.0,1.166580101351059,0.4260553413629955,,25.4,25.76620397766687,,0.00017245097150406962,1.1260034021736312,,,1.907104861339123,0.0001623067967097126,,,,,1.3187427232664146e-05,,,,,,1.2173009753228443
faraona petto,8.997004406487383,15.111851557216902,72.24867174906535,6.075899079705765,0.0,,6.669857162818027,0.0,0.029211053267816176,0.0,,0.38948071023754904,0.04868508877969363,,,0.18500333736283578,0.603695100868201,0.42842878126130396,0.0389480710237549,0.0,0.01947403551187745,,,0.01947403551187745,0.0,0.0,0.0,0.0,0.0,0.009737017755938725,0.19474035511877452,0.19474035511877452,carni fresche,2.8724202380019244,0.031158456819003925,4.332972901392733,0.0007789614204750981,0.0,0.0,0.0,0.16552930185095835,4.702979576118405,1.850033373628358,,4.926930984504995,5.384570819034116,8.305676145815733,1.850033373628358,8.26672807479198,0.01947403551187745,,2.7847870781984754,0.671854225159772,0.008860686157904241,,,100.0,0.48685088779693625,0.3310586037019167,3.700066747256716,25.8,25.121505810321914,0.00010710719531532598,0.00014605526633908086,0.603695100868201,,,0.04868508877969363,0.00013631824858314218,3.700066747256716,4.060336404226448,0.817909491498853,4.926930984504995,,,,0.0,,0.00053553597657663,0.0
funghi coltivati pleurotes cotti,,,79.21940928270041,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,10.126582278481013,verdure e ortaggi,,0.0,,,4.905063291139241,0.35864978902953587,5.274261603375527,,,0.42194092827004226,,,,,0.42194092827004226,,,,,,,,,100.0,,,,4.7,4.957805907172997,,,,,,,,,,,,0.0,,,,,,10.126582278481013
merendina brioche,,,10.989511143753312,,0.0,,,0.0,0.0,0.0,,2.577186241676661,0.0,,,0.0,4.395804457501323,1.2837305052879973,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.022368031531533286,38.22015822561992,63.89476833137987,dolci,1.264280043086664,0.04570858617313324,5.543381727379988,0.0014587846650999969,,,,,,17.1164067371733,,4.66811092831999,,8.071941813553316,17.1164067371733,2.625812397179995,,,1.7505415981199965,4.998768785742656,,,,100.0,1.4685098962006637,,,8.2,7.974689502546648,0.00015560369761066634,,5.446129416373322,,,,,3.695587818253325,3.209326263219993,0.9725231100666646,5.25162479435999,,,,0.0,,0.0006418652526439986,21.881769976499953
fior di latte,,,56.433001772284605,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3604297558448835,0.0,0.7208595116897669,formaggi e latticini,,,,0.0004119197209655812,0.0,0.0,0.0,0.3655787523569532,,20.904925839003244,,,,,20.904925839003244,,,,,,0.0003089397907241858,,,100.0,,,,20.6,21.21386562972743,,0.00027804581165176727,,,,,3.089397907241858e-05,,,,,0.0003089397907241858,,,0.0,,,0.7208595116897669
margarina animale vegetale,,,12.358393408856848,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.41194644696189503,olii e grassi,,0.05149330587023688,,,0.0,0.0,0.0,,,86.50875386199795,,,,,86.50875386199795,,,,,,,,,100.0,,,,0.7,0.7209062821833162,,,,,,,,,,,,,,,0.0,,,0.41194644696189503
caciotta mista,,,40.791580678057635,,0.0,,,1.2082569466665172,3.604116875099269,0.0,,8.695319223018867,,,,3.1394026648429163,8.137662170711243,1.3321807360682112,0.8674665258118583,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.8588568410254112,formaggi e latticini,,,,,0.0,0.0,0.0,,,32.01364559543764,,,,,32.01364559543764,,0.030980947350423515,,,8.178970100511808,,,,100.0,2.1996472618800693,,,24.5,25.301107002845875,,,19.941403111222602,7.951776486608702e-06,,,,,,,,,,,,,0.0038209835065522338,1.8588568410254112
lamponi,,,84.2205166693756,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04878020469030029,0.0,6.4708434793255485,frutta,,0.0,,0.0009955143814346999,,,7.36680642261678,0.051766747834604394,,0.5973086288608199,,,,,0.5973086288608199,,,,,,0.0004977571907173499,,,100.0,,0.21901316391563394,,1.0,0.9955143814347,,1.9910287628694e-05,,,,0.0029865431443040994,4.9775719071734994e-05,,,,,1.2941686958651097e-05,,,0.024887859535867498,,,6.4708434793255485
cheddar,,,39.65536705007741,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8343077223522779,0.0,0.5150047668841221,formaggi e latticini,,,,0.0005150047668841222,0.0,0.0,0.0,0.5613551959036932,,31.930295546815575,,,,,31.930295546815575,,,,,,0.00010300095337682444,,,100.0,,0.12360114405218932,,25.0,25.750238344206107,,0.00046350429019571,,,,0.628305815598629,1.0300095337682444e-05,,,,,0.0004326040041826626,,,0.0,,,0.5150047668841221
panna cremadilatte,,,58.804167496584434,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07840555666211259,0.0,3.4176781109125995,latte e yogurt,,,,0.0,0.0,0.0,0.0,0.06131716610754958,,35.181980553512055,,,,,35.181980553512055,,0.00904679499947453,,,,,,,100.0,,0.10051994443860587,,2.3,2.311958722087935,,0.00011057193888246646,,,,0.034176781109126,2.0103988887721178e-05,,,,,0.00033674181386932967,,,,,0.00028145584442809647,3.4176781109125995
baba ruhm,,,48.306202653320845,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.021512883772733978,20.143882078105456,40.28776415621091,dolci,,,,0.002249074212604007,,,,0.0391143341322436,,5.573792613844713,,,,,5.573792613844713,,,,,,,,,100.0,,,,5.9,5.769364284505931,,,,,,,,,,,,,,,,,,18.090379536162665
panettone,,,26.77096395374296,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1482852650225911,30.15465456499672,55.930415397782696,dolci,,,,0.002985609362870962,,,,0.12937640572440837,,10.648673394239763,,,,,10.648673394239763,,,,,,,,,100.0,,,,6.4,6.3692999741247185,,,,,,,,,,,,,,,0.0,,,22.790151469915006
asparagi di bosco,11.133197483267574,21.372488599265488,90.71118022406883,5.851023494855951,0.0,,4.022578652713467,,,,,,,,,,,,,,,,,,,,,,0.0,0.025395067251978955,0.0,4.063210760316633,verdure e ortaggi,0.9243804479720339,0.0,2.651245021106603,0.001117382959087074,,,,0.09142224210712424,3.4842032269715126,0.20316053801583164,,2.651245021106603,1.6354423310274449,4.642218293661753,0.20316053801583164,4.642218293661753,,,1.3510175778052806,,0.0015237040351187374,,,57.0,,0.20112893263567333,5.851023494855951,4.6,4.672692374364128,,0.000436795156734038,,,3.291200715856473,0.005079013450395791,0.00013205434971029059,2.1230276222654405,2.8950376667256013,1.2189632280949898,3.8194181146976347,0.00015744941696226952,,,0.02336346187182064,,,4.063210760316633
carciofi crudi,14.865645462245203,10.784880041236715,88.7080673662083,5.178685641422675,0.0,,6.082283698931698,,,,,,,,,,,,,,,,,,,,,,0.0,0.0835585300492214,0.48580540726291516,2.4290270363145754,verdure e ortaggi,1.3699712484814206,0.0,4.139062069880037,0.0009716108145258302,,,5.343859479892067,0.06509792457323063,4.566570828271402,0.19432216290516605,,4.35281644907572,1.3991195729171955,7.053894513457528,0.19432216290516605,2.914832443577491,0.04372248665366236,,1.5448611950960702,,0.0004858054072629151,,,34.0,,0.3653256662617122,4.896918505210184,2.7,2.6233491992197417,0.00023318659548619928,9.716108145258303e-05,,,5.003795694808026,0.12922423833193541,5.829664887154982e-05,2.4873236851861256,4.391680881656752,0.612114813151273,5.402156128763616,1.7488994661464944e-05,,,0.011659329774309963,,0.0009230302737995387,1.8460605475990772
lattarini,10.13806904436625,14.396058043000073,74.21066540476095,6.6911255692817235,0.0,,6.1842221170634115,,,,,,,,,,,,,,,,,,,,,,0.0,0.9002605311397229,0.0,0.0,prodotti della pesca,0.608284142661975,,4.46075037952115,,0.0,0.0,0.0,0.3548324165528187,5.170415212626787,9.7325462825916,,4.7648924508521375,4.7648924508521375,8.313216616380323,9.7325462825916,9.7325462825916,,,2.8386593324225498,,,,,100.0,,,2.9400400228662122,14.6,14.801580804774723,,,,,4.0552276177465,,,3.4469434750845247,4.663511760408475,1.013806904436625,5.8800800457324245,0.00011456018020133862,,,0.0,,,0.0
coratella agnello,,,78.29614604462473,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0141987829614605,frattaglie,,,,,0.0,0.0,0.0,,,4.766734279918864,,,,,4.766734279918864,,,,,,,,,100.0,,,,15.7,15.922920892494927,,,,,,,,,,,,,,,,,,1.0141987829614605
mortadella_bologna_igp,,,58.02326645042194,,0.0,,,0.03059223187192721,0.39769901433505367,0.0,0.020394821247951472,5.108902722611844,0.7138187436783014,0.09177669561578163,0.09177669561578163,2.732906047225497,11.268138739493189,3.120407650936575,0.16315856998361178,0.020394821247951472,0.23454044435144195,0.14276374873566033,0.0,0.1121715168637331,0.0,0.0,0.0,0.0,0.020394821247951472,0.00815792849918059,0.0,0.0,salumi italiani - aggiornamento 2011,,0.07342135649262531,,0.001050333294269501,0.0,0.0,0.0,0.12134918642531128,,25.49352655993934,,,,,,,0.013256633811168457,1.0197410623975737e-05,,12.298077212514738,0.0042727150514458336,11.21715168637331,0.0,100.0,3.405935148407896,0.32019869359283815,,,16.009934679641905,,0.00012236892748770882,8.423061175403959,0.0,,0.0024473785497541763,0.00024473785497541764,,,,,0.0,2.8552749747132065e-07,0.00027533008684734486,0.0,0.00028552749747132064,0.0016009934679641906,0.0
vongola,,,84.70224481277292,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,2.2587265283406115,prodotti della pesca,,,,,0.0,0.0,0.0,,,2.566734691296149,,,,,2.566734691296149,,,,,,,,,25.0,,,,10.2,10.472277540488289,,,,,,,,,,,,1.6427102024295354e-05,,,,,,2.2587265283406115
latte bufala,,,81.51055521537057,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.19875726518033712,0.0,5.119505315251107,latte e yogurt,,,,,0.0,0.0,0.0,0.12146277316576155,,8.532508858751847,,,,,8.532508858751847,,,,,,,,,100.0,,,,4.5,4.517210572280389,,,,,,,,,,,,,,,,,,5.119505315251107
cavoli di bruxelles bolliti,,,80.01884750026726,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.2454295330780896,6.849862431929493,verdure e ortaggi,,0.0,,,4.462789160196488,0.7680148787314887,5.29307551558188,,,0.8302863553853932,,,,,0.8302863553853932,,,,,,,,,100.0,,,,6.7,6.953648226352667,,,,,,,,,,,,0.0003113573832695224,,,0.05396861310005055,,,5.5006471044282295
maiale coscia,10.300225495396042,14.921734295383121,75.71622260545283,6.192217673185304,0.0,,6.333178725908222,0.16109834596904854,,0.0,,0.604118797383932,,,,0.37253992505342476,0.5336382710224733,0.8256290230913738,0.11075511285372086,0.0,0.0,,,0.2416475189535728,0.0302059398691966,0.0,0.0,0.0,0.0,0.012082375947678642,0.0,0.0,carni fresche,1.208237594767864,0.06443933838761942,3.6851246640419855,0.0016109834596904856,0.0,0.0,0.0,0.23459946631742695,5.1853530108787504,3.221966919380971,,5.195421657501815,3.4938203782037403,7.924024892352575,3.221966919380971,8.457663163375049,0.01711669925921141,,2.718534588227694,0.5336382710224733,0.004530890980379491,,,87.0,1.268649474506257,0.37253992505342476,4.2187629350644595,20.2,20.338666178592376,0.00015102969934598301,0.0002013729324613107,1.1377570684064051,1.4096105272291747e-05,4.118076468833803,0.07652171433529806,0.0013592672941138471,3.211898272757905,4.53089098037949,1.1075511285372088,5.849883688001075,,,,0.0,,0.0024164751895357282,0.0
gelato fiordilatte2,,,75.42249636427461,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.055162730053658286,0.0,21.363020911689482,dolci,,,,,0.0,0.0,0.0,0.050147936412416626,,1.7050298380221651,,,,,1.7050298380221651,,,,,,,,,100.0,,,,1.4,1.4041422195476654,,,,,,,,,,,,,,,,,,21.363020911689482
asparagi serra,,,91.71071414305715,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.023924534124275778,0.0,2.990566765534472,verdure e ortaggi,,0.0,,0.0009968555885114907,,,2.0933967358741303,0.0647956132532469,,0.09968555885114906,,,,,0.09968555885114906,,,,,,0.0008971700296603418,,,52.0,,,,3.0,2.990566765534472,,0.00024921389712787267,,,,,0.0002691510088981025,,,,,1.295912265064938e-05,,,0.023924534124275778,,,2.990566765534472
salmone salamoia,,,64.88389012725516,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06659932734679377,0.0,1.0090807173756633,prodotti della pesca,,0.035317825108148224,,0.0008072645739005308,0.0,0.0,0.0,0.28859708516943977,,11.604428249820128,,,,,11.604428249820128,,,,,,0.007063565021629643,,,98.0,,0.302724215212699,,21.1,21.291603136626495,,0.00019172533630137603,,,,0.5449035873828582,5.045403586878317e-05,,,,,6.054484304253979e-05,,,0.0,,,1.0090807173756633
salvia,,,72.5466411260244,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6555419378857624,0.0,17.044090385029826,verdure e ortaggi,,0.0,,,,,,0.03605480658371694,,5.025821523790845,,,,,5.025821523790845,,,,,,,,,100.0,,0.42610225962574566,,3.9,4.261022596257456,,,,,,0.0043702795859050835,0.0001201826886123898,,,,,0.00023490252774239823,,,,,,17.044090385029826
pomodori passata,,,93.58940411275958,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.016491524953790235,0.0,3.0921609288356686,verdure e ortaggi,,0.0,,,,,1.5460804644178343,0.03607521083641614,,0.20614406192237794,,,,,0.20614406192237794,,,,,,,,,100.0,,,,1.3,1.3399364024954565,,,,,,0.16491524953790235,,,,,,0.0005462817640943014,,,0.008245762476895117,,,3.0921609288356686
fagioli scatola,11.318232458622763,15.163466018801152,71.07256888864426,4.1318962163356465,0.0,,5.634403931366791,,,,,,,,,,,,,,,,,,,,,,0.0,0.03064324945129307,13.34464089007924,15.717021492759994,legumi,0.958837160250138,0.0,5.634403931366791,0.0021746822191240247,4.527292983449105,0.8896427260052828,5.436705547810061,0.10082617561393205,3.894658156067571,0.49424595889182377,,4.695336609472325,2.955590834173106,7.996899614869708,0.49424595889182377,6.76128471764015,,,1.0280315944949934,,,,,100.0,,0.2313071087613735,3.7661542067556972,6.7,6.622895849150439,0.0001976983835567295,,,5.930951506701885e-06,5.901296749168376,0.2906166238283923,,3.7760391259335337,3.8551184793562254,0.8995276451831192,5.268661921786841,,,,0.0,,0.000790793534226918,0.9884919177836475
tarassaco,,,90.38552355534013,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.328296844178017,0.0,3.8439820362615915,verdure e ortaggi,,0.0,,0.0033245250043343498,,,0.41556562554179377,0.06752941415054148,,1.1428054702399328,,,,,1.1428054702399328,,,,,,0.0008311312510835874,,,100.0,,0.4571221880959731,,3.1,3.2206335979489014,,0.00017661539085526233,,,,0.0789574688529408,0.000197393672132352,,,,,0.0010306027513436486,,,0.05402353132043319,,,3.8439820362615915
