name,synonyms,category,specific gravity,energy | kcal,protein | g,alcohol | g,water | g,"carbohydrates, available | g",starch | g,sugars | g,dietary fibres | g,"fat, total | g",cholesterol | g,"fatty acids, monounsaturated | g","fatty acids, saturated | g","fatty acids, polyunsaturated | g",beta-carotene | g,vitamin b1 | g,vitamin b2 | g,vitamin b6 | g,vitamin b12 | g,niacin | g,folate | g,pantothenic acid | g,vitamin c | g,vitamin d | g,sodium | g,potassium | g,chloride | g,calcium | g,magnesium | g,phosphorus | g,iron | g,iodide | g,zinc | g
Noce del Brasile,,"Noci, semi e frutti oleosi",,705.2940702987086,16.918903998495033,0.0,3.057633252740066,3.261475469589404,0.5096055421233443,2.3441854937673834,7.134477589726821,67.77753710240479,0.0,20.68998501020778,15.899692914248343,27.824462599934602,0.0,0.000815368867397351,3.057633252740066e-05,0.00017326588432193708,0.0,0.0003057633252740066,1.324974409520695e-05,0.0002751869927466059,0.0010192110842466887,0.0,0.000713447758972682,0.6013345397055463,0.058095031802061256,0.1630737734794702,0.35672387948634104,0.6624872047603476,0.0031595543611647355,2.5480277106167217e-06,0.004382607662260761
Pane parigino,Baguette,"Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria",,249.27132080096385,8.832448374837302,0.0,35.42793181462518,50.14867910602068,49.16729595326098,0.49069157637985006,2.8460111430031305,0.8832448374837302,0.0,0.09813831527597003,0.09813831527597003,0.49069157637985006,0.0,5.8882989165582014e-05,4.906915763798501e-05,0.00012757980985876103,9.813831527597002e-09,0.0019627663055194,9.028725005389241e-06,0.00018646279902434306,0.0,0.0,0.6477128808214021,0.09813831527597003,1.0010108158148943,0.0157021304441552,0.018646279902434303,0.07851065222077601,0.0010795214680356703,8.832448374837301e-07,0.0008832448374837302
Parmigiano ,,Latte e prodotti di latte/Formaggio a pasta dura,,391.4642374391791,37.68104959307607,0.0,30.877526749881774,0.0,0.0,0.0,0.0,26.795413043965205,0.08059557829630158,6.280174932179344,16.119115659260316,1.2560349864358686,,2.0933916440597815e-05,0.00011513654042328798,0.00010466958220298906,2.0933916440597814e-06,0.00020933916440597813,2.093391644059781e-05,0.0012560349864358688,0.0,2.093391644059781e-07,0.4710131199134508,0.10466958220298908,1.7793828974508141,1.4025724015200536,0.046054616169315186,0.8373566576239126,0.0007326870754209235,4.186783288119562e-05,0.004186783288119563
"Frutto della passione, crudo",,Frutta/Frutta fresca,,93.3793992721155,2.2329856347679797,0.0,73.99302398844804,11.976922950119164,0.6089960822094489,11.367926867909713,10.758930785700265,0.5074967351745407,0.0,0.10149934703490816,0.10149934703490816,0.20299869406981633,0.00015833898137445672,0.0,0.00013194915114538063,0.00040599738813963264,0.0,0.0015224902055236225,1.420990858488714e-05,0.00020299869406981632,0.030449804110472444,0.0,0.02841981716977428,0.3552477146221786,0.037554758402916014,0.009134941233141736,0.02943481064012337,0.06901955598373755,0.0016239895525585306,1.319491511453806e-06,0.00020299869406981632
Pasticcio di campagna,Paté di campgagna,Prodotti carnei e insaccati/Insaccati cotti,,392.2965215658386,13.2437700375168,0.30099477357992727,45.75120558414895,1.003315911933091,0.20066318238661818,0.8026527295464727,0.10033159119330909,37.022357150331054,0.11939459352003784,16.85570732047593,13.645096402290037,4.213926830118982,2.0066318238661817e-06,0.00041135952389256727,0.0007926195704271419,0.0003110279326992582,9.029843207397818e-06,0.005518237515632,3.210610918185891e-05,0.0017056370502862546,0.005217242742052074,0.0,0.8829180025011201,0.20066318238661818,1.3043106855130182,0.017056370502862548,0.016053054590929455,0.15049738678996363,0.004213926830118983,4.715584786085527e-06,0.002307626597446109
"Peperone, verde, stufato (senza aggiunta di sale)",,Verdure/Verdure cotte (incl. conserve),,26.428296282417147,1.016472933939121,0.0,92.19409510827829,3.4560079753930113,0.10164729339391211,3.3543606819990996,2.642829628241715,0.40658917357564844,0.0,0.0,0.0,0.3049418801817363,0.0002541182334847803,1.0164729339391212e-05,1.0164729339391212e-05,0.00038625971489686606,0.0,0.00013214148141208577,2.2362404546660663e-05,0.00012197675207269454,0.1443391566193552,0.0,0.008030136178119056,0.21345931612721541,0.025411823348478028,0.008030136178119056,0.008030136178119056,0.02032945867878242,0.0004065891735756485,2.6428296282417147e-06,0.0003049418801817363
"Peperone verde, crudo",,Verdure/Verdure fresche,,20.240353796526676,0.8096141518610671,0.0,94.01644338486642,2.6312459935484678,0.10120176898263339,2.5300442245658346,2.0240353796526676,0.30360530694790017,0.0,0.0,0.0,0.20240353796526678,0.00021353573255335643,1.0120176898263339e-05,1.0120176898263339e-05,0.00032384566074442685,0.0,0.00010120176898263338,3.440860145409535e-05,0.00010120176898263338,0.1285262466079444,0.0,0.006072106138958003,0.16192283037221342,0.01922833610670034,0.006072106138958003,0.006072106138958003,0.015180265347395007,0.0003036053069479001,2.024035379652668e-06,0.00020240353796526677
"Peperone, rosso, stufato (senza aggiunta di sale)",,Verdure/Verdure cotte (incl. conserve),,41.99878148935265,1.1999651854100757,0.0,88.59742952277726,6.799802717323762,0.09999709878417298,6.699805618539591,2.5999245683884977,0.4999854939208649,0.0,0.0,0.09999709878417298,0.09999709878417298,0.0023699312411848998,3.99988395136692e-05,3.99988395136692e-05,0.0003599895556230227,0.0,0.0010999680866259028,1.3999593829784219e-05,0.0001199965185410076,0.18499463275072003,0.0,0.003999883951366919,0.21999361732518058,0.023999303708201518,0.011999651854100759,0.015999535805467677,0.02599924568388498,0.0004999854939208649,1.2999622841942488e-06,0.00039998839513669197
"Peperone rosso, crudo",,Verdure/Verdure fresche,,31.989539100818643,0.8997057872105245,0.0,91.2701537470232,5.19830010388303,0.09996730969005828,5.098332794192971,1.9993461938011652,0.3998692387602331,0.0,0.0,0.09996730969005828,0.09996730969005828,0.001999346193801165,3.9986923876023305e-05,2.999019290701748e-05,0.0002999019290701748,0.0,0.0008997057872105244,2.1992808131812817e-05,9.996730969005828e-05,0.16494606098859615,0.0,0.002999019290701748,0.16994442647309907,0.01799411574421049,0.008997057872105245,0.011996077162806993,0.01999346193801165,0.0003998692387602331,9.996730969005825e-07,0.0002999019290701748
"Prezzemolo, fresco",,Verdure/Erbe aromatiche,,56.558970381273134,3.9389282944100934,0.0,82.91949050540222,6.86787497486888,2.6259521962733956,4.847911746966268,4.3429209399906155,0.504990806975653,0.0,0.0,0.10099816139513061,0.20199632279026122,0.0046661150564550335,0.00015149724209269588,0.00030299448418539176,0.0002019963227902612,0.0,0.0014139742595318285,0.00013129760981366978,0.00031309430032490485,0.1838166537391377,0.0,0.03837930133014963,0.85848437185861,0.16159705823220896,0.21209613892977427,0.03736931971619832,0.11109797753464366,0.005958891522312706,3.4339374874344402e-06,0.0008079852911610448
"Menta, fresca",,Verdure/Erbe aromatiche,,49.229060850977156,3.817763902728841,0.0,86.50249263814558,5.324775969595488,0.1004674711244432,5.2243084984710455,3.0140241337332956,0.7032722978711022,0.0,0.0,0.1004674711244432,0.4018698844977728,0.0007334125392084352,0.00012056096534933183,0.0003315426547106625,5.023373556222159e-05,0.0,0.0011051421823688751,0.0001105142182368875,0.00019088819513644206,0.031144916048577387,0.0,0.015070120668666476,0.2612154249235523,0.034158940182310686,0.21098168936133066,0.03014024133733295,0.07535060334333238,0.009544409756822103,4.018698844977727e-06,0.0012056096534933181
"Cavallo, filetto, alla griglia (senza aggiunta di grassi o sale)",,Carne e frattaglie/Altre specie animali,,143.83909402410038,29.88996776529178,0.0,66.81886991899698,0.0,0.0,0.0,0.0,2.6523520883876666,0.07242961472135552,1.122148960471705,1.122148960471705,0.10201354186106411,0.0,9.181218767495767e-05,0.0001122148960471705,0.00029583927139708585,3.0604062558319226e-06,0.004794636467470012,9.283232309356831e-06,0.000673289376283023,0.0,2.0402708372212816e-07,0.05202690634914269,0.3060406255831923,0.012241625023327691,0.016322166697770254,0.027543656302487302,0.21422843790823456,0.0063248395953859745,1.4281895860548973e-06,0.0040805416744425635
"Cavallo, filetto, crudo",,Carne e frattaglie/Altre specie animali,,104.34965742564674,21.680414261250878,0.0,75.78013956736288,0.0,0.0,0.0,0.0,1.9248965932886293,0.05268138044789933,0.8104827761215282,0.8104827761215282,0.10131034701519102,0.0,0.00013170345111974835,0.00010131034701519103,0.00038497931865772594,3.03931041045573e-06,0.004660275962698787,8.104827761215282e-06,0.000607862082091146,0.0,2.0262069403038204e-07,0.04457655268668405,0.33432414515013037,0.009117931231367192,0.013170345111974832,0.023301379813493932,0.18235862462734384,0.004761586309713978,1.0131034701519103e-06,0.0029380000634405394
"Ragù di cavallo con salsa, preparato",,Cibi/Altri cibi salati/saporiti,,94.96349861232216,12.830174812515866,0.0,79.10257384409388,3.1317749542361564,1.5153749778562047,1.616399976379952,0.6061499911424818,3.3338249512836504,0.03030749955712409,2.1215249689986866,0.6061499911424818,0.404099994094988,0.0008142614881014006,5.051249926187349e-05,5.051249926187349e-05,0.00013133249808087107,1.0102499852374697e-06,0.0016163999763799516,6.768674901091048e-06,0.00023235749660461804,0.0012122999822849637,1.0102499852374697e-07,0.3030749955712409,0.13133249808087108,0.4445099935044867,0.014143499793324577,0.011112749837612167,0.0868814987304224,0.0028286999586649153,1.111274983761217e-06,0.0016163999763799516
"Pesche, zuccherate, conserva",,Frutta/Frutta cotta (incl. conserve),,83.15066684640837,0.4007261052838958,0.0,78.44213510932259,19.03449000098505,0.0,19.03449000098505,1.8032674737775307,0.2003630526419479,0.0,0.10018152632097395,0.0,0.10018152632097395,4.307805631801879e-05,1.0018152632097394e-05,4.0072610528389575e-05,1.0018152632097394e-05,0.0,0.0007213069895110123,7.213069895110123e-06,0.00014025413684936352,0.0026047196843453227,0.0,0.0005009076316048697,0.08715792789924734,0.0025045381580243485,0.008615611263603759,0.005810528526616488,0.014025413684936353,0.0003005445789629218,2.6047196843453227e-06,0.00010018152632097394
"Pesca, cruda",,Frutta/Frutta fresca,,48.0475176015299,0.5004949750159364,0.0,87.08612565277294,10.009899500318728,0.0,10.009899500318728,2.0019799000637457,0.2001979900063746,0.0,0.1000989950031873,0.0,0.1000989950031873,6.406335680203986e-05,2.0019799000637458e-05,5.004949750159365e-05,2.0019799000637458e-05,0.0,0.001000989950031873,1.6015839200509965e-05,0.0002001979900063746,0.007307226635232672,0.0,0.001000989950031873,0.16015839200509965,0.00260257387008287,0.010009899500318728,0.008007919600254983,0.019018809050605583,0.0004003959800127492,2.9028708550924312e-06,0.0001000989950031873
"Pesche, non zuccherate, conserva",,Frutta/Frutta cotta (incl. conserve),,48.08144857953172,0.5008484227034554,0.0,87.14762555040124,10.016968454069106,0.0,10.016968454069106,2.0033936908138217,0.20033936908138214,0.0,0.10016968454069107,0.0,0.10016968454069107,4.808144857953172e-05,1.001696845406911e-05,4.006787381627644e-05,1.001696845406911e-05,0.0,0.0008013574763255287,8.013574763255286e-06,0.00016027149526510575,0.002904920851680041,0.0,0.0006010181072441464,0.09616289715906344,0.0026044117980579683,0.009516120031365653,0.006410859810604229,0.015025452681103661,0.0004006787381627643,2.9049208516800407e-06,0.00010016968454069108
"Prugne, cotte, sgocciolate (senza aggiunta di zuccheri)",,Frutta/Frutta cotta (incl. conserve),,61.686508064025745,0.731873824488441,0.0,83.53816939518063,13.173728840791938,0.0,11.396320981320011,2.0910680699669744,0.20910680699669748,0.0,0.0,0.0,0.10455340349834874,6.795971227392667e-05,7.318738244884411e-05,4.182136139933949e-05,4.182136139933949e-05,0.0,0.0005123116771419087,1.7774078594719282e-06,0.00020910680699669744,0.0049140099644223905,0.0,0.0021956214734653234,0.20910680699669748,0.001881961262970277,0.010141680139339826,0.010246233542838176,0.021956214734653232,0.0004182136139933949,1.7774078594719282e-06,0.00010455340349834872
"Prugne, secca",,Frutta/Frutta secca,,206.55884937356902,2.5313584482055025,0.0,39.48919179200584,40.2992264954316,0.0,40.2992264954316,16.20069406851522,0.3037630137846603,0.0,0.2025086758564402,0.0,0.1012543379282201,0.0007938340093572455,0.0001012543379282201,0.0002025086758564402,0.00013163063930668616,0.0,0.0017213237447797416,7.189057992903626e-06,0.0005062716896411005,0.002025086758564402,0.0,0.012150520551386414,0.961916210318091,0.011137977172104211,0.05062716896411005,0.04050173517128804,0.0961916210318091,0.002936375799918383,8.100347034257609e-07,0.0003037630137846603
"Prugna, cruda",,Frutta/Frutta fresca,,49.732273867086526,0.6216534233385816,0.0,86.72065255573213,10.568108196755887,0.0,9.117583542299197,1.6577424622362176,0.2072178077795272,0.0,0.0,0.0,0.1036089038897636,7.252623272283451e-05,7.252623272283452e-05,4.1443561555905444e-05,4.1443561555905444e-05,0.0,0.00045587917711495987,2.072178077795272e-06,0.00018649602700157448,0.005594880810047235,0.0,0.001761351366125981,0.18649602700157447,0.001554133558346454,0.00859953902285038,0.008185103407291325,0.017613513661259815,0.00031082671166929077,1.4505246544566903e-06,0.00010360890388976362
"Torta di prugna, cotta nel forno (pasta sfoglia)",,"Dolciumi/Dolci, torte e cake;Cibi/Torte dolci e salate e gratin",,136.39033058501374,2.4888746457119293,0.0,73.37202455558767,15.431022803413963,6.869294022164925,7.665733908792742,1.3937698015986804,6.869294022164925,0.0388264444731061,1.6924347590841118,3.7830894614821324,0.4977749291423859,6.67018405050797e-05,5.973299149708631e-05,6.968849007993402e-05,4.9777492914238595e-05,3.0862045606827925e-07,0.0005176859263080814,1.791989744912589e-06,0.0002289764674054975,0.002887094589025838,1.9910997165695432e-07,0.09258613682048378,0.13937698015986807,0.13937698015986807,0.021902096882264976,0.0091590586962199,0.041813094047960415,0.0004977749291423858,3.3848695181682234e-06,0.00029866495748543146
"Torta di prugna, cotta nel forno (pasta per torta)",,"Dolciumi/Dolci, torte e cake;Cibi/Torte dolci e salate e gratin",,128.38669227745635,2.886212462051344,0.0,72.65293438956832,17.715373042935838,9.056735656781804,7.663391709584603,1.4928685148541434,4.777179247533258,0.03284310732679115,1.1942948118833145,2.5876387590805154,0.3980982706277716,5.7724249241026884e-05,5.9714740594165744e-05,6.966719735986003e-05,5.9714740594165744e-05,3.08526159736523e-07,0.000617052319473046,1.990491353138858e-06,0.00023885896237666298,0.0028862124620513438,1.9904913531388578e-07,0.0995245676569429,0.14928685148541432,0.14928685148541432,0.021895404884527438,0.009852932198037349,0.0447860554456243,0.0004976228382847145,3.4833598679930015e-06,0.0002985737029708287
"Funghi (in media), cotti  (senza aggiunta di grasso e sale)",,Verdure/Funghi,,31.254313221249987,2.923790591665321,0.0,89.12520286317738,0.7057425566088705,0.0,0.20164073045967731,6.049221913790319,0.5041018261491933,0.0,0.0,0.10082036522983866,0.20164073045967731,0.00017946025010911278,8.065629218387092e-05,0.0003226251687354837,7.057425566088707e-05,0.0,0.005948401548560481,2.21804803505645e-05,0.002722149861205644,0.004032814609193546,3.2262516873548366e-06,0.005141838626721771,0.49401978962620935,0.04234455339653224,0.009376293966374995,0.016131258436774185,0.12098443827580638,0.002923790591665321,1.0082036522983864e-05,0.0010082036522983866
"Funghi (in media), crudi",,Verdure/Funghi,,25.161281651515992,2.4154830385455353,0.0,91.0838395784879,0.6038707596363838,0.0,0.20129025321212793,4.931611203697135,0.40258050642425586,0.0,0.0,0.10064512660606396,0.20129025321212793,0.0001469418848448534,7.045158862424478e-05,0.00028180635449697914,6.0387075963638384e-05,0.0,0.005132901456909262,2.6167732917576634e-05,0.0025161281651515997,0.004126450190848623,2.6167732917576632e-06,0.004227095317454688,0.40258050642425586,0.03421934304606175,0.007649029622060863,0.013083866458788316,0.09762577280788205,0.0024154830385455348,8.6554808881215e-06,0.0008051610128485118
"Risotto ai funghi, cotto",,Cibi/Altri cibi salati/saporiti,,125.00756084916895,3.968493995211712,0.0,71.53210426369111,18.552709427614754,17.759010628572412,0.5952740992817568,1.587397598084685,3.5716445956905414,0.006944864491620497,1.1905481985635136,1.587397598084685,0.2976370496408784,9.92123498802928e-07,1.9842469976058563e-05,5.9527409928175695e-05,3.9684939952117125e-05,8.929111489226353e-08,0.0008730686789465769,6.944864491620498e-06,0.0005754316293056983,0.0004960617494014641,5.952740992817568e-07,0.2083459347486149,0.05258254543655519,0.3670856945570834,0.0704407684150079,0.009921234988029281,0.07837775640543133,0.00029763704964087844,3.2740075460496624e-06,0.0005952740992817569
Crema di funghi,Zuppa di funghi,Cibi/Brodi e zuppe,1.0069529608540018,38.26421251245207,1.107648256939402,0.0,90.82715706903096,5.53824128469701,3.524335362989006,2.0139059217080035,0.5034764804270009,1.2083435530248021,0.0,0.20139059217080035,0.5034764804270009,0.4027811843416007,6.04171776512401e-05,3.020858882562005e-05,7.048670725978012e-05,1.0069529608540018e-05,0.0,0.00040278118434160075,3.020858882562005e-06,0.00010069529608540019,0.0,0.0,0.37257259551598065,0.06847280133807213,0.29201635864766046,0.04027811843416007,0.005034764804270009,0.03625030659074407,0.00020139059217080037,4.934069508184609e-06,0.0003020858882562005
Pinoli,,"Noci, semi e frutti oleosi",,586.8788113295692,31.221162353559578,0.0,5.038858481112463,13.733359389698673,1.3832160536387152,5.137659627800943,3.655642427473748,44.361714863127375,0.0,18.574615577434177,4.841256187735504,33.69119102077157,0.0,0.0014820172003271951,0.0002766432107277431,9.880114668847968e-06,0.0,0.004347250454293105,3.3592389874083084e-05,0.00030628355473428696,0.0029640344006543902,0.0,0.004544852747670065,0.8200495175143813,0.04050847014227667,0.02074824080458073,0.3952045867539187,0.6916080268193577,0.0077064894417014146,1.976022933769593e-07,0.00889210320196317
Pistacchi,,"Noci, semi e frutti oleosi",,591.2074546856559,20.692260913997956,0.0,3.975360471162169,17.940088280116456,1.7328494361476119,7.848788622550949,10.193231977338895,46.27727317711858,0.0,24.259892106066573,5.708209907309781,13.964727808954287,0.00021507719472185066,0.0005096615988669448,0.0003057969593201668,0.0002548307994334724,0.0,0.0010193231977338895,5.912074546856559e-05,0.0005300480628216227,0.0010193231977338895,0.0,0.009173908779605007,0.5096615988669447,0.04077292790935558,0.06625600785270282,0.12231878372806673,0.1630917116374223,0.007135262384137227,1.1212555175072784e-05,0.0033637665525218354
"Pizza al tonno, cotta nel forno",,Cibi/Cibi italiani,,224.08907861114872,12.043554004652046,0.0,51.43189865921079,26.16017878059666,24.580696288183272,1.2833295250858738,1.4807648366375465,7.6012594947394065,0.016782001481892198,3.158964984826766,3.06024732905093,0.691023590430855,6.614082936981042e-05,4.9358827887918224e-05,9.871765577583645e-05,0.00014807648366375463,6.910235904308551e-07,0.0025666590501717476,1.1846118693100373e-05,0.00021717884270684018,0.0027640943617234207,2.9615296732750934e-07,0.29615296732750934,0.1776917803965056,0.5626906379222678,0.08785871364049443,0.01776917803965056,0.13820471808617105,0.0008884589019825281,1.8756354597408924e-06,0.001085894213534201
"Pizza Calzone, cotta nel forno",,Cibi/Cibi italiani,,222.55046270934454,11.32447044759939,0.0,51.79714309075896,26.193992513577726,24.51994036045433,1.3786311849251431,1.4771048409912249,7.6809451731543685,0.015755784970573065,3.2496306501806944,3.0526833380485314,0.5908419363964899,6.597734956427471e-05,9.847365606608167e-05,0.000118168387279298,0.00013786311849251433,3.348104306246777e-07,0.001969473121321633,1.0832102167268981e-05,0.00025603150577181233,0.010044312918740328,0.0,0.354505161837894,0.18709994652555514,0.7188576892823961,0.0886262904594735,0.0177252580918947,0.15755784970573067,0.0007877892485286534,2.2648940895198777e-06,0.0011816838727929796
"Pizza Hawaii, cotta nel forno",,Cibi/Cibi italiani,,192.46769882961252,9.376631481442661,0.0,57.64160826486857,23.88573493167499,20.23378372311311,3.454548440531507,1.4805207602277886,6.316888576971899,0.012831179921974169,2.66493736841002,2.566235984394834,0.49350692007592956,5.4285761208352244e-05,8.883124561366731e-05,9.87013840151859e-05,0.0001283117992197417,2.7636387524252056e-07,0.0016779235282581605,9.87013840151859e-06,0.00024675346003796475,0.009771437017503406,0.0,0.29610415204555773,0.17766249122733463,0.602078442492634,0.0750130518515413,0.017766249122733467,0.1283117992197417,0.0006909096881063014,1.875326296288532e-06,0.000987013840151859
"Pizza Margherita, cotta nel forno",,Cibi/Cibi italiani,,234.85783213189296,9.769296378595547,0.0,49.43856046137747,29.505248658586545,27.72901295338736,1.4801964209993252,1.6775559437992353,8.289099957596221,0.011841571367994602,3.4537916489984255,3.3551118875984707,0.6907583297996851,7.499661866396581e-05,4.9339880699977515e-05,0.00010854773753995052,0.00011841571367994602,3.7498309331982904e-07,0.0014801964209993253,1.1841571367994602e-05,0.00020722749893990552,0.003157752364798561,0.0,0.27630333191987405,0.15788761823992803,0.6315504729597121,0.09769296378595548,0.016775559437992353,0.13815166595993703,0.0007894380911996402,2.072274989399055e-06,0.0010854773753995052
"Pizza alle verdure, cotta nel forno",,Cibi/Cibi italiani,,122.94682995485012,5.552437481831941,0.0,71.38848190926781,17.252216461406388,15.269203075037838,1.7847120477316953,1.8838627170501228,3.073670748871253,0.0039660267727371,1.2889587011395576,1.1898080318211302,0.3966026772737101,0.00013682792365942996,5.949040159105651e-05,0.00012889587011395579,0.00012889587011395579,1.2889587011395576e-07,0.0014872600397764129,2.7762187409159703e-05,0.0004957533465921375,0.015665805752311548,2.974520079552825e-07,0.13881093704579853,0.2280465394323833,0.3271972087508108,0.05254985473876658,0.017847120477316954,0.08328656222747911,0.000991506693184275,6.048190828424077e-06,0.000594904015910565
"Pizza con mascarpone e rucola, cotta nel forno",,Cibi/Cibi italiani,,239.33702853284208,9.573481141313685,0.0,50.360499753785525,27.32431075749947,25.62900680539184,1.495856428330263,1.5955801902189475,9.872652426979737,0.016953039521076317,3.889226713658684,4.48756928499079,0.6980663332207895,0.00022437846424953949,4.9861880944342115e-05,0.00010969613807755263,0.00010969613807755263,3.490331666103947e-07,0.0013961326664415788,1.6953039521076317e-05,0.00019944752377736846,0.0037895029517699998,0.0,0.2692541570994474,0.16953039521076316,0.5883701951432369,0.09972376188868422,0.014958564283302632,0.12964089045528948,0.0008975138569981579,3.2908841423265786e-06,0.0010969613807755264
"Pizza Prosciutto e Funghi, cotta nel forno",,Cibi/Cibi italiani,,202.0697776671185,10.448486064738809,0.0,55.988114007279655,23.6569495805407,22.079819608504653,1.2814181022792879,1.5771299720360468,6.899943627657705,0.01379988725531541,2.8585480743153346,2.7599774510630817,0.5914237395135175,5.914237395135174e-05,9.857062325225292e-05,0.00015771299720360467,0.00013799887255315412,2.9571186975675877e-07,0.0021685537115495646,1.1828474790270351e-05,0.0004632819292855887,0.009265638585711774,1.9714124650450582e-07,0.31542599440720936,0.20699830882973114,0.6505661134648693,0.07984220483432487,0.016757005952882997,0.15771299720360468,0.0008871356092702763,4.139966176594622e-06,0.001182847479027035
"Pizza Prosciutto, cotta nel forno",,Cibi/Cibi italiani,,215.71253641507107,10.440880757989742,0.0,51.810408289647214,28.2691771466326,26.49619739527585,1.4774831261306238,1.5759820012059989,6.4024268798993695,0.012804853759798741,2.9549662522612477,2.265474126733623,0.5909932504522495,7.091919005426995e-05,9.849887507537492e-05,9.849887507537492e-05,0.00014774831261306237,2.1669752516582483e-07,0.0020684763765828735,1.0834876258291242e-05,0.00026594696270351226,0.010933375133366615,0.0,0.3742957252864247,0.19699775015074986,0.7091919005426994,0.06303928004823994,0.01772979751356749,0.1378984251055249,0.0008864898756783743,2.068476376582873e-06,0.0010834876258291241
"Pizza Quattro Formaggi, cotta nel forno",,Cibi/Cibi italiani,,291.98283930929813,12.682082919494766,0.0,37.16145227572885,36.571587953891886,35.981723632054916,0.19662144061232198,1.7695929655108977,10.12600419153458,0.019662144061232196,3.440875210715634,4.718914574695727,0.7864857624492879,1.3763500842862536e-05,3.9324288122464396e-05,9.831072030616098e-05,0.00011797286436739317,4.0307395325525996e-07,0.0014746608045924146,1.1797286436739317e-05,0.00029493216091848294,0.0,9.831072030616097e-08,0.4227360973164922,0.09437829149391454,0.7471614743268234,0.21628358467355416,0.019662144061232196,0.18679036858170586,0.0008847964827554489,6.586818260512786e-06,0.0013763500842862537
"Pasta per pizza (con grasso vegetale), cruda",,"Prodotti a base di cereali, legumi e patate/Paste",,226.89554270691562,6.9356716111284245,0.0,45.77543263344761,40.821381482641584,40.22689534454486,0.1981620460322407,1.9816204603224068,3.5669168285803328,0.0,1.9816204603224068,0.594486138096722,0.594486138096722,9.908102301612034e-07,4.9540511508060175e-05,4.9540511508060175e-05,0.0001188972276193444,0.0,0.0016843773912740456,1.9816204603224067e-05,0.0001783458414290166,0.0,0.0,0.287334966746749,0.0812464388732187,0.4656808081757656,0.011889722761934441,0.01387134322225685,0.05746699334934981,0.0008917292071450833,4.954051150806017e-07,0.0005944861380967221
"Fettina (media di vitello, manzo, maiale, pollo), alla griglia (senza aggiunta di grassi o sale)",,Carne e frattaglie,,156.3942519409571,30.67345328390384,0.0,64.67659064138935,0.10089951738126265,0.0,0.0,0.0,3.7332821431067176,0.07870162355738486,1.6143922781002025,1.2107942085751517,0.5044975869063132,3.0269855214378795e-06,0.00043386792473942934,0.00022197893823877783,0.0004136880212631768,1.0089951738126264e-06,0.004843176834300606,7.466564286213435e-06,0.00091818560816949,0.0,3.0269855214378794e-07,0.0686116718192586,0.3733282143106718,0.11098946911938892,0.010089951738126265,0.02623387451912829,0.22197893823877785,0.0015134927607189396,1.8161913128627275e-06,0.0030269855214378793
"Fettina (media di vitello, manzo, maiale, pollo), cruda",,Carne e frattaglie/Vitello;Carne e frattaglie/Manzo;Carne e frattaglie/Maiale;Carne e frattaglie/Pollame,,114.57182649661084,22.31135568618211,0.0,74.17018241622702,0.1005016021900095,0.0,0.0,0.0,2.713543259130257,0.057285913248305426,1.2060192262801142,0.9045144197100856,0.402006408760038,3.0150480657002855e-06,0.0004522572098550428,0.00017085272372301618,0.0004522572098550428,9.949658616810943e-07,0.004321568894170409,7.135613755490674e-06,0.0008040128175200762,0.0,3.015048065700285e-07,0.05829092927020552,0.3417054474460324,0.08040128175200761,0.007537620164250713,0.02211035248180209,0.19095304416101808,0.0011055176240901048,1.3065208284701237e-06,0.0023115368503702186
"Polenta nera, preparata",,"Prodotti a base di cereali, legumi e patate/Mais",,103.35813241464022,4.6159942631781075,0.0,77.0670346547997,12.94485347717339,12.643810373053077,0.20069540274687425,1.0034770137343714,3.411821846696862,0.005017385068671856,0.6020862082406226,1.9066063260953052,0.20069540274687425,1.705910923348431e-05,3.0104310412031137e-05,3.0104310412031137e-05,5.0173850686718566e-05,9.633379331849965e-07,0.0012041724164812452,2.508692534335928e-05,0.0002508692534335928,0.00010034770137343713,0.0,0.46159942631781076,0.09934422435970275,0.32111264439499876,0.007827120707128096,0.021073017288421796,0.045156465618046704,0.0005017385068671856,3.411821846696862e-06,0.00020069540274687426
Pommes Chips,,Snack salati/Patatine,,538.0788049576357,4.909843844119954,0.0,4.809642949341995,49.49924202031137,46.89401875608445,2.605223264226914,3.607232212006497,34.769710487951514,0.0,25.65142906315731,2.4048214746709977,4.709442054564037,0.0,0.0003907834896340371,5.0100447388979126e-05,0.0011022098425575405,0.0,0.0012024107373354988,6.112254581455453e-05,0.0008617276950904409,0.032565290802836426,0.0,0.5010044738897912,0.8817678740460324,0.8717477845682365,0.014028125268914152,0.04108236685896288,0.09318683214350117,0.0010020089477795824,8.016071582236658e-06,0.0005010044738897912
Patatine a ridotto contenuto di grassi,,Snack salati/Patatine,,467.00555923417716,5.900070234436072,0.0,5.8000690440219005,59.40070710601739,56.30067020317811,3.100036902839292,4.400052378223511,21.900260700703384,0.0,5.100060711122705,2.300027379525926,12.000142849700485,0.0,0.0004600054759051852,6.0000714248502426e-05,0.0013000154753842193,0.0,0.0015000178562125607,7.300086900234461e-05,0.001000011904141707,0.03900046426152658,0.0,0.48000571398801933,1.0600126183902094,0.8800104756447023,0.017000202370409022,0.05000059520708536,0.11000130945558778,0.0012000142849700483,9.600114279760388e-06,0.0006000071424850242
