name,acqua | g,calcio | g,carboidrati | g,colesterolo | g,ferro | g,fibre alimentari | g,fosforo | g,grassi | g,grassi monoinsaturi | g,grassi polinsaturi | g,grassi saturi | g,magnesio | g,manganese | g,potassio | g,proteine | g,rame | g,selenio | g,sodio | g,valore calorico | kcal,vitamina a | g,vitamina b1 | g,vitamina b11 | g,vitamina b12 | g,vitamina b2 | g,vitamina b3 | g,vitamina b5 | g,vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e | g,vitamina k | g,zinco | g,zuccheri | g
olio vegetale di cuori di palma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99558842992221,11.764186874108496,1.470523359263562,81.61404643912769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.2561651691838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036763083981589052,0.000735261679631781,0.0,0.0
carne di scoiattolo cotta,63.08711931810065,0.0030520788553275663,0.0,0.12295981516090948,0.006915880810476292,0.0,0.2144247740487579,4.772931826948428,1.3636948076995508,1.4935705036709364,0.8766609478068541,0.028442777417733482,3.246892399284644e-05,0.3577426045531821,31.267573805111127,0.00016234461996423222,3.246892399284644e-05,0.1298756959713858,175.65687880129929,0.0,6.493784798569289e-05,3.246892399284644e-05,3.246892399284644e-05,0.00029222031593561804,0.004707993978962734,0.0009415987957925467,0.0003896270879141573,0.0,0.0,0.0004220960119070038,3.246892399284644e-05,0.001818259743599401,0.0
quarter pounder mcdonalds,50.00943848287278,0.08340714710964614,22.013446207907997,0.03874134200705709,0.002381401832517752,1.568240231170227,0.12313589963262521,11.500428361914997,4.181973949787272,0.29041485762411606,4.007725035212801,0.02183919729333353,0.00017424891457446963,0.22547809545936373,13.997996137482396,0.00011616594304964643,0.0,0.4065808006737625,242.2059912585128,0.0,0.00017424891457446963,5.808297152482321e-05,5.808297152482321e-05,0.00034849782914893925,0.004414305835886564,0.0,0.0,0.0008712445728723483,0.0,0.0,0.0,0.0026718166901418677,5.111301494184444
farina di mais gialla,10.267599306937047,0.006577680806006545,72.11384200731567,0.0,0.0022460373483924787,6.818327664762883,0.2552461015208881,3.609702881345055,0.962587435025348,1.6845280112943593,0.481293717512674,0.08727459410896489,0.0004010780979272284,0.2956747737919528,6.497465186421099,0.000240646858756337,8.021561958544568e-05,0.04010780979272284,338.50991465058075,0.0,0.000240646858756337,8.021561958544568e-05,0.0,8.021561958544568e-05,0.001764743630879805,0.0006417249566835655,0.00032086247834178273,0.0,0.0,0.0004010780979272284,8.021561958544568e-05,0.0016043123917089137,0.5615093370981197
grasso doca,0.9890805507200509,0.0,0.0,0.09890805507200508,0.0,0.0,0.0,98.90805507200507,55.38851084032284,11.868966608640608,27.69425542016142,0.0,0.0,0.0,0.0,0.0,0.001978161101440102,0.0,890.1724956480457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001978161101440102,0.0,0.0,0.0
carne doca cotta,52.04559967698796,0.013029297305655859,0.0,0.09120508113959103,0.0028635818254188704,0.0,0.27060848250208325,21.97799051008983,10.308894571507933,2.5056340972415114,6.872596381005288,0.022049580055725302,7.158954563547176e-05,0.32974144719698295,25.19952006368606,0.00028635818254188705,7.158954563547176e-05,0.03579477281773588,305.6873598634644,7.158954563547176e-05,7.158954563547176e-05,7.158954563547176e-05,7.158954563547176e-05,0.0003579477281773588,0.004152193646857361,0.001503380458344907,0.0003579477281773588,0.0,7.158954563547176e-05,0.001718149095251322,7.158954563547176e-05,0.002648813188512455,0.0
lingua di agnello cotta,57.67621550180263,0.009971142340989607,0.0,0.1884741415041957,0.002619868771946289,0.0,0.13361330736926075,20.216002314869126,9.971142340989607,1.2512806074967349,7.8205037968545925,0.01595382774558337,3.910251898427297e-05,0.15754404898763577,21.506385441350133,0.00019551259492136486,3.910251898427297e-05,0.07820503796854593,274.1086580797535,0.0,7.820503796854594e-05,3.910251898427297e-05,3.910251898427297e-05,0.0004301277088270027,0.0036756367845216594,0.00035192267085845674,0.00015641007593709188,0.00699935089818486,0.0,0.0,0.0,0.0029717914428047452,0.0
spigola cotta,72.78572640953702,0.01307946523957387,0.0,0.05341613666543526,0.00039937298441446926,0.0,0.2501073314895613,2.5959243986940503,0.49921623051808656,0.9984324610361731,0.6989027227253211,0.05341613666543526,9.984324610361732e-05,0.3307806743412842,23.862535818764535,9.984324610361732e-05,9.984324610361732e-05,0.04992162305180865,124.80405762952165,9.984324610361732e-05,9.984324610361732e-05,9.984324610361732e-05,9.984324610361732e-05,0.00019968649220723463,0.001897021675968729,0.0008985892149325559,0.0004992162305180865,0.0,0.0,0.0,0.0,0.0004992162305180865,0.0
melone dinverno cotto,95.5062084717018,0.01789676125436411,2.4430499490084334,0.0,0.0003977058056525358,1.022672071677949,0.016930904297779378,0.2272604603728776,0.0284075575466097,0.1136302301864388,0.0284075575466097,0.009942645141313395,5.681511509321939e-05,0.0049997301282033065,0.39770580565253566,5.681511509321939e-05,5.681511509321939e-05,0.3408906905593163,10.794871867711684,0.0,5.681511509321939e-05,5.681511509321939e-05,0.0,5.681511509321939e-05,0.0003977058056525358,0.00011363023018643878,5.681511509321939e-05,0.010453981177152369,0.0,5.681511509321939e-05,5.681511509321939e-05,0.000568151150932194,1.1931174169576073
pitanga o ciliegia del brasile,91.05657505559898,0.009041900514750758,7.534917095625633,0.0,0.00017388270220674537,0.0,0.011012571139760539,0.4057263051490725,0.0,0.0,0.0,0.012055867353001013,0.0,0.10328632511080675,0.811452610298145,0.0,0.0,0.028980450367790896,33.03771341928162,0.0,5.796090073558179e-05,0.0,0.0,5.796090073558179e-05,0.00028980450367790896,0.0,0.0,0.026372209834689714,0.0,0.0,0.0,0.0,0.0
spalla di agnello cotta,45.59300765268218,0.025226587990570343,0.0,0.11706062573972918,0.0024069405055223082,0.0,0.18769507211332614,24.76371481643144,10.136922513642027,2.036641966211184,10.414646418125372,0.024208267007464753,4.628731741389055e-05,0.2502292379394923,28.92957338368159,0.0001388619522416716,4.628731741389055e-05,0.09257463482778108,347.154880604179,0.0,9.25746348277811e-05,4.628731741389055e-05,4.628731741389055e-05,0.00023143658706945271,0.0063876498031168955,0.0006017351263805771,9.25746348277811e-05,0.0,0.0,0.0001388619522416716,0.0,0.006433937120530786,0.0
fagioli bianchi crudi,9.982898292575642,0.21134100839478917,53.05321931032558,0.0,0.009198216330713802,13.383186793976954,0.2650481293399996,0.741088519536183,0.04359344232565783,0.30515409627960477,0.17437376930263132,0.16731163164587476,0.001569363923723682,1.5806546252860272,20.576104777710498,0.0008718688465131566,4.359344232565783e-05,0.021796721162828915,293.38386685167717,0.0,0.0003923409809309205,0.00034874753860526266,0.0,0.00013078032697697348,0.0004359344232565783,0.0006539016348848675,0.00026156065395394697,0.0,0.0,0.00017437376930263133,4.359344232565783e-05,0.0032259147320986793,1.8745180200032865
carne di castoro cotta,57.52560571638894,0.02186163394296303,0.0,0.1161934738739196,0.00993133733548248,0.0,0.29000774200099,6.9170336713584035,1.8720412229823205,1.3326395146653807,2.062418296505946,0.028810397126575377,0.0,0.4002360675711693,34.61689786904596,0.00019037707352362578,3.172951225393763e-05,0.06345902450787527,210.6839613661459,0.0,6.345902450787527e-05,3.172951225393763e-05,3.172951225393763e-05,0.00031729512253937637,0.0021893363455216973,0.0009201558553641913,0.0004759426838090645,0.002982574151870138,0.0,0.00044421317155512687,3.172951225393763e-05,0.002252795370029572,0.0
persico del pacifico cotto,77.57011104443656,0.035544255734647486,0.0,0.06586141503772916,0.00020908385726263226,0.0,0.31362578589394835,1.8817547153636902,0.6272515717878967,0.41816771452526447,0.41816771452526447,0.02822632073045535,0.00020908385726263226,0.2362647587067744,19.4447987254248,0.00020908385726263226,0.00020908385726263226,0.41816771452526447,100.36025148606346,0.00020908385726263226,0.00020908385726263226,0.00020908385726263226,0.00020908385726263226,0.00020908385726263226,0.0012545031435757933,0.0004181677145252645,0.00020908385726263226,0.0,0.00020908385726263226,0.0010454192863131612,0.00020908385726263226,0.0004181677145252645,0.0
spaghetti agli spinaci cotti,68.27966031942569,0.030060227813583636,26.1953413804086,0.0,0.001073579564770844,0.0,0.10821682012890109,0.6441477388625065,0.07157197098472294,0.28628788393889176,0.07157197098472294,0.06212447081473952,0.001503011390679182,0.05811644043959503,4.580606143022268,0.00021471591295416879,7.157197098472295e-05,0.03578598549236147,130.26098719219576,0.0,7.157197098472295e-05,7.157197098472295e-05,0.0,7.157197098472295e-05,0.001503011390679182,0.00021471591295416879,7.157197098472295e-05,0.0,0.0,0.0,0.0,0.001073579564770844,0.0
spinaci scatola,92.38491597039106,0.08226112187734959,2.8804100348402537,0.0,0.0015672819307219028,1.5672819307219028,0.031726869354343386,0.3812307399053277,0.021179485550295984,0.16943588440236787,0.04235897110059197,0.05549025214177547,0.0005083076532071035,0.22797598246338596,2.0755895839290064,0.00012707691330177587,4.2358971100591965e-05,0.29651279770414374,18.637947284260463,0.0,4.2358971100591965e-05,4.2358971100591965e-05,0.0,8.471794220118393e-05,0.00025415382660355174,4.2358971100591965e-05,8.471794220118393e-05,0.013385434867787063,0.0,0.0,0.0,0.0004235897110059197,0.0
borragine,93.6856123565439,0.09368561235654391,3.054965620322084,0.0,0.003281259369975571,0.0,0.0534053249182231,0.678881248960463,0.2262937496534877,0.056573437413371924,0.2262937496534877,0.0523870030447824,0.0003394406244802315,0.4732933774002695,1.8103499972279016,0.00011314687482674383,0.00011314687482674383,0.056573437413371924,21.49790621708133,0.0,0.00011314687482674383,0.00011314687482674383,0.0,0.00011314687482674383,0.0009051749986139507,0.00011314687482674383,0.00011314687482674383,0.035301824945944076,0.0,0.0,0.0,0.00022629374965348767,0.0
salsa con queso,74.1735661447788,0.09822985786740975,11.359915535686843,0.00935522455880093,0.0006682303256286379,0.6682303256286379,0.20046909768859134,9.355224558800929,2.6729213025145517,3.3411516281431894,2.6729213025145517,0.008018763907543653,0.0006682303256286379,0.1055803914493248,3.3411516281431894,0.0006682303256286379,0.0006682303256286379,0.6682303256286379,140.32836838201393,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0006682303256286379,0.0,0.0020046909768859133,0.0006682303256286379,0.0006682303256286379,2.0046909768859136
pasticcino ripieno,52.32297986055523,0.06293019383569333,24.155924262709487,0.12675175019030585,0.0011587712745949202,0.6239537632434183,0.10678522976651647,15.687980332977377,6.506946388109934,3.921995083244344,4.100267587028178,0.014974890317842044,8.913625189191692e-05,0.11676848997841116,6.4178101362180175,8.913625189191692e-05,8.913625189191692e-05,0.35654500756766766,261.16921804331656,0.00017827250378383384,8.913625189191692e-05,8.913625189191692e-05,8.913625189191692e-05,0.0002674087556757507,0.0008022262670272524,0.00044568125945958464,8.913625189191692e-05,0.0002674087556757507,8.913625189191692e-05,0.002050133793514089,8.913625189191692e-05,0.0006239537632434185,6.5960826400018515
arachidi tostate,1.2319974374453302,0.05636388276312386,14.167970530621297,0.0,0.0015399967968066628,8.62398206211731,0.36682723699934705,48.663898779090545,24.02395003018394,14.167970530621297,8.007983343394647,0.1626236617427836,0.001847996156167995,0.6708226046889824,25.871946186351934,0.0006159987187226651,0.00030799935936133256,0.15399967968066627,554.3988468503985,0.0,0.00030799935936133256,0.00030799935936133256,0.0,0.00030799935936133256,0.012627973733814633,0.0012319974374453303,0.00030799935936133256,0.0006159987187226651,0.0,0.006467986546587985,0.0,0.0030799935936133256,4.003991671697324
bibita al cioccolato,89.23865943160524,0.004005471840516343,10.694813137622319,0.0,0.00010166172184051636,0.0,0.0009962848740370602,0.0,0.0,0.0,0.0,0.0009962848740370602,4.066468873620654e-05,0.05001756714553404,0.0,2.033234436810327e-05,2.033234436810327e-05,0.010166172184051634,42.08795284197377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016265875494482615,10.694813137622319
parfait allo yogurt,78.42342921602555,0.10427584258545454,15.724663802023816,0.0029983469114028467,0.00046640951955155384,1.0660789018321233,0.09234908487120766,0.9994489704676155,0.3331496568225385,0.1332598627290154,0.5330394509160616,0.016857372635220448,0.0,0.18762988672245368,3.3314965682253845,6.66299313645077e-05,6.66299313645077e-05,0.03331496568225385,83.28741420563462,6.66299313645077e-05,6.66299313645077e-05,6.66299313645077e-05,6.66299313645077e-05,0.00019988979409352306,0.0007329292450095847,0.0,0.00019988979409352306,0.014192175380640137,6.66299313645077e-05,0.0002665197254580308,6.66299313645077e-05,0.0008661891077386002,11.593608057424337
coscia danitra cotta,61.32094066322977,0.010074154537530605,0.0,0.11486726206380007,0.0020805319153595816,0.0,0.0,11.497676374355583,5.694087347299908,1.8615285558480466,2.9565453534057213,0.0,0.0,0.0,26.937413219918792,0.0,0.00010950167975576746,0.10950167975576745,219.0033595115349,0.0,0.0,0.0,0.0,0.0,0.005803589027055675,0.0,0.0,0.0015330235165807442,0.0,0.0,0.0,0.0,0.0
fagioli dallocchio crudi,73.46404988465025,0.11994532541488472,17.922864717166682,0.0,0.0010504243057680106,4.792560895066549,0.05048601819597502,0.32825759555250333,0.03282575955525034,0.13130303822100137,0.06565151911050068,0.048582124141770495,0.0005252121528840053,0.41032199444062917,2.823015321751529,0.00013130303822100133,6.565151911050066e-05,0.03282575955525034,86.00349003475588,0.0,0.00013130303822100133,0.00013130303822100133,0.0,0.00013130303822100133,0.0013786819013205144,0.00013130303822100133,6.565151911050066e-05,0.0023634546879780245,0.0,0.0,0.0,0.00098477278665751,2.88866684086203
panino normale,34.08941239666646,0.08935558097914086,49.326346725479496,0.0,0.0025825312421717014,3.0990374906060416,0.08238274662527727,4.132049987474722,1.807771869520191,0.7747593726515104,1.0330124968686805,0.01962723744050493,0.0005165062484343403,0.11182360278603468,8.522353099166615,0.00025825312421717014,0.00025825312421717014,0.5165062484343402,271.16578042802865,0.0,0.0005165062484343403,0.00025825312421717014,0.0,0.00025825312421717014,0.004390303111691892,0.0005165062484343403,0.00025825312421717014,0.0,0.0,0.00025825312421717014,0.00025825312421717014,0.0007747593726515103,0.2582531242171701
bistecca di scamone di boston cotta,55.83426939458522,0.02640735848455801,0.0,0.09953542813410327,0.0017568305020911773,0.0,0.21125886787646408,17.952611693244215,8.125341072171695,2.0862362212332726,6.697916289222612,0.023387806059088793,5.490095319034929e-05,0.30980607885314093,25.474042280322067,0.00010980190638069858,5.490095319034929e-05,0.05490095319034929,271.2107087603255,5.490095319034929e-05,0.0004941085787131436,0.0,5.490095319034929e-05,0.00038430667233244504,0.003952868629705149,0.0013176228765683828,0.0004392076255227943,0.0,5.490095319034929e-05,0.00010980190638069858,0.0,0.004941085787131436,0.0
minestra al formaggio,77.59993916788689,0.11168152049086837,8.227933248454338,0.023124001973144185,0.000584924164582062,0.818893830414887,0.10665117267546266,8.188938304148868,2.339696658328248,0.23396966583282477,5.225322536933088,0.003002610711521252,0.000194974721527354,0.12072834756973762,4.250448929296318,0.0001169848329164124,3.89949443054708e-05,0.5459292202765912,121.66422623306889,7.79898886109416e-05,3.89949443054708e-05,3.89949443054708e-05,0.0,0.0001169848329164124,0.0003119595544437664,7.79898886109416e-05,3.89949443054708e-05,0.0,0.0,0.0005459292202765911,3.89949443054708e-05,0.0005069342759711205,0.584924164582062
whisky,99.65020743512568,0.0,0.3389462837929445,0.0,0.000677892567585889,0.0,0.004745247973101223,0.0,0.0,0.0,0.0,0.0,0.000677892567585889,0.001355785135171778,0.0,0.000677892567585889,0.0,0.0,393.17768919981563,0.0,0.000677892567585889,0.0,0.0,0.000677892567585889,0.000677892567585889,0.0,0.0,0.0,0.0,0.0,0.0,0.000677892567585889,0.3389462837929445
mais cotto,71.76488456865127,0.0029427399756986636,20.504252733900362,0.0,0.0004746354799513973,2.3731773997569863,0.0752771871202916,1.4239064398541919,0.37970838396111783,0.5695625759416767,0.18985419198055892,0.025440461725394898,0.00018985419198055893,0.21311133049817738,3.322448359659781,9.492709599027947e-05,9.492709599027947e-05,0.28478128797083835,93.97782503037666,0.0,9.492709599027947e-05,9.492709599027947e-05,0.0,9.492709599027947e-05,0.0016137606318347506,0.0007594167679222357,9.492709599027947e-05,0.005410844471445929,0.0,9.492709599027947e-05,9.492709599027947e-05,0.0005695625759416766,4.4615735115431345
anguilla affumicata,60.54993950077232,0.08519589477495602,0.0,0.08316742108983803,0.0015213552638385004,0.0,0.3296269738316751,12.576536847731603,5.1726078970509,2.9412868434211004,2.8398631591652004,0.04665489475771401,0.00010142368425590002,0.4533638686238731,24.95022632695141,0.00010142368425590002,0.00010142368425590002,0.9128131583031003,220.08939483530304,0.00010142368425590002,0.00010142368425590002,0.00010142368425590002,0.00010142368425590002,0.0003042710527677001,0.0044626421072596015,0.0009128131583031004,0.0004056947370236001,0.0010142368425590002,0.00010142368425590002,0.0015213552638385004,0.00010142368425590002,0.0014199315795826004,0.0
olio di canola colza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98214604534905,63.560078557400466,27.85216925549009,7.141581860382075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.5561506873773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713979646491698,0.0007141581860382075,0.0,0.0
daikon crudo,93.36705602694859,0.02665544782758101,4.058167851077503,0.0,0.0004087363303243528,1.576554416965361,0.022684866333001583,0.0875863564980756,0.014597726083012602,0.05839090433205041,0.029195452166025204,0.015794739621819636,2.9195452166025204e-05,0.22401670446991137,0.5839090433205041,0.00011678180866410082,2.9195452166025204e-05,0.014597726083012602,17.809225821275373,0.0,2.9195452166025204e-05,2.9195452166025204e-05,0.0,2.9195452166025204e-05,0.0002043681651621764,0.000145977260830126,5.839090433205041e-05,0.02172141641152275,0.0,0.0,2.9195452166025204e-05,0.000145977260830126,2.481613434112142
uova di anitra,70.56249404273298,0.06373386558698463,1.4226309282809066,0.8803240184202251,0.0038411035063584485,0.0,0.21908516295525965,13.657256911496704,6.544102270092171,1.280367835452816,3.6988404135303576,0.01692930804654279,0.0001422630928280907,0.2210768462548529,12.803678354528161,0.0001422630928280907,0.0001422630928280907,0.1422630928280907,184.94202067651787,0.0001422630928280907,0.0001422630928280907,0.0001422630928280907,0.0001422630928280907,0.000426789278484272,0.0001422630928280907,0.0018494202067651793,0.0002845261856561814,0.0,0.0001422630928280907,0.0012803678354528162,0.0001422630928280907,0.0014226309282809068,0.9958416497966347
fagioli mungo crudi 8903,9.266054059152172,0.11818355556695427,50.508267884932145,0.0,0.006494511103959334,15.677832537583361,0.32451872363414636,1.4064546339784547,0.0827326255281444,0.9100588808095883,0.0827326255281444,0.22863161064702706,0.0013237220084503104,0.8417217321233411,21.59321526284569,0.0008273262552814439,4.13663127640722e-05,0.0206831563820361,292.0461681143497,0.0,0.0002481978765844332,0.0001654652510562888,0.0,0.00020683156382036096,0.0012409893829221658,0.0007859599425173718,0.0002481978765844332,0.0,0.0,0.0,0.0,0.002854275580720982,0.0
petto di tacchino arrosto,63.19903884698665,0.0209949937729508,0.0,0.07397712465547587,0.0014000519407699349,0.0,0.20993836705231161,7.4052334057252756,2.4471982270482746,1.7992403040473133,2.1000779111549024,0.026994389899307924,1.7356015794668614e-05,0.2879131606791595,28.70106478578367,4.6282708785782984e-05,2.8926692991114363e-05,0.0636387245804516,188.949158617959,0.0,5.7853385982228726e-05,5.785338598222873e-06,5.785338598222873e-06,0.00013306278775912606,0.006363872458045159,0.0006363872458045158,0.0004801831036524984,0.0,0.0,0.0,0.0,0.002030653847976228,0.0
frappe alle fragole addensato triplo mcdonalds,64.68459631774981,0.12243870017288358,26.888795893209817,0.014050342642789917,7.574308702312625e-05,0.0,0.10035959030564227,4.430970590852885,1.0982747618353306,0.2272292610693787,2.2722926106937873,0.012043150836677074,3.7871543511563125e-05,0.1846616461623818,3.5220535465753704,3.7871543511563125e-05,0.0,0.037871543511563126,158.68176731344948,0.0,3.7871543511563125e-05,3.7871543511563125e-05,3.7871543511563125e-05,0.00022722926106937872,0.00011361463053468936,0.0006816877832081363,3.7871543511563125e-05,0.0004165869786271944,0.0,0.0,0.0,0.0004165869786271944,23.859072412284764
menta verde fresca,79.71627513502962,0.18383549163792548,8.134313789288736,0.0,0.011388039305004231,6.50745103143099,0.05531333376716341,0.8134313789288737,0.8134313789288737,0.8134313789288737,0.8134313789288737,0.05856705928287891,0.0016268627578577474,0.4246111798008721,3.253725515715495,0.0016268627578577474,0.0,0.8134313789288737,48.80588273573242,0.0,0.0016268627578577474,0.0016268627578577474,0.0,0.0016268627578577474,0.0016268627578577474,0.0016268627578577474,0.0016268627578577474,0.01301490206286198,0.0,0.0,0.0,0.0016268627578577474,0.0
susine scatola,83.20991965715785,0.009916208042044716,15.089881803111528,0.0,0.0004311394800889008,0.8622789601778015,0.014874312063067077,0.10778487002222518,0.10778487002222518,0.10778487002222518,0.10778487002222518,0.007976080381644664,0.0002155697400444504,0.15262337595147088,0.43113948008890074,0.0002155697400444504,0.0,0.10778487002222518,58.20382981200161,0.0,0.0002155697400444504,0.0002155697400444504,0.0,0.0002155697400444504,0.0004311394800889008,0.0002155697400444504,0.0002155697400444504,0.002802406620577855,0.0,0.0002155697400444504,0.0002155697400444504,0.0002155697400444504,14.012033102889273
spalla di maiale cotta,59.98823131983825,0.015987691208327333,0.0,0.08593772290637676,0.0009185268054742597,0.0,0.23982868010759806,14.31925604476056,6.167885312121841,2.782204381798845,4.849999026006598,0.02198252074550475,2.2186637813387918e-05,0.356743386729027,24.8623463336825,0.00010649586150426199,3.1061292938743087e-05,0.09762120637890684,234.82337461689772,4.437327562677584e-06,0.00043929542870508074,4.437327562677584e-06,4.437327562677584e-06,0.00032392491207546356,0.0053026064373997124,0.0011980784419229474,0.0003461115498888515,0.0,4.437327562677584e-06,0.0002618023261979775,0.0,0.0030972546387489533,0.0
patate dolci scatola,75.63726347843166,0.014661709772910493,20.452855325846926,0.0,0.0007813450349199948,2.451278540925474,0.026397205787591204,0.1991663814501948,0.007660245440392108,0.07660245440392106,0.04596147264235264,0.012700686940170115,0.0004902557081850949,0.18082775386589606,0.9651909254894054,0.00012256392704627372,1.5320490880784215e-05,0.04596147264235264,87.02038820285432,0.0,3.064098176156843e-05,1.5320490880784215e-05,0.0,4.596147264235263e-05,0.00044429423554274213,0.00032173030849646855,4.596147264235263e-05,0.010264728890125424,0.0,0.0009192294528470527,1.5320490880784215e-05,0.00018384589056941053,15.06004253581088
grano soffiato,3.1835220896639,0.027059937762143146,76.40453015193359,0.0,0.03024345985180705,3.9794026120798742,0.3390451025492053,0.795880522415975,0.0,0.0,0.3979402612079875,0.1384832109003796,0.0015917610448319497,0.33267805836987746,14.325849403487547,0.0007958805224159748,0.0007958805224159748,0.3979402612079875,350.18742986302897,0.0,0.0023876415672479247,0.0007958805224159748,0.0,0.0015917610448319497,0.03342698194147095,0.0007958805224159748,0.0007958805224159748,0.0,0.0,0.0,0.0,0.0023876415672479247,0.0
rombo crudo,79.67573498328079,0.018624837413289203,0.0,0.049683149394033045,0.00038061656839146873,0.0,0.13354566662962,3.04493254713175,0.6343609473191145,0.9134797641395249,0.7866075746757021,0.05280420525484309,2.537443789276458e-05,0.24638579193874405,16.6202568197608,5.074887578552916e-05,2.537443789276458e-05,0.15224662735658748,98.45281902392658,2.537443789276458e-05,7.612331367829374e-05,2.537443789276458e-05,2.537443789276458e-05,7.612331367829374e-05,0.002283699410348813,0.0005836120715335853,0.00022836994103488125,0.0017508362146007562,0.0,0.0,0.0,0.00022836994103488125,0.0
peperoncino di cayenna,4.545247943275306,0.12272169446843327,45.45247943275306,0.0,0.004545247943275306,22.72623971637653,0.24089814099359122,13.635743829825916,2.272623971637653,9.090495886550611,2.272623971637653,0.12272169446843327,0.004545247943275306,1.6499250034089359,9.090495886550611,0.004545247943275306,0.004545247943275306,2.272623971637653,272.71487659651837,0.0,0.004545247943275306,0.004545247943275306,0.0,0.004545247943275306,0.009090495886550611,0.0,0.004545247943275306,0.06363347120585428,0.0,0.02272623971637653,0.004545247943275306,0.004545247943275306,9.090495886550611
farro cotto,64.21377666538007,0.009649475347082676,25.516396149759856,0.0,0.0015916660366321939,3.7802068370014603,0.14474213020624013,0.795833018316097,0.0,0.0,0.0,0.04730232502616301,0.0010445308365398774,0.1379775495505533,5.3221333099888986,0.00019895825457902423,4.973956364475606e-05,0.02486978182237803,122.35932656609991,0.0,9.947912728951212e-05,4.973956364475606e-05,0.0,4.973956364475606e-05,0.0024869781822378033,0.0,9.947912728951212e-05,0.0,0.0,0.0002486978182237803,0.0,0.0011937495274741453,0.0
salsa agrodolce cinese,37.66838850311382,0.0111152621812467,60.82518471404443,0.0,0.00030875728281240836,0.6175145656248167,0.008953961201559842,0.15437864140620416,0.15437864140620416,0.15437864140620416,0.15437864140620416,0.004940116524998534,0.00030875728281240836,0.08737831103591157,0.30875728281240833,0.00030875728281240836,0.00030875728281240836,0.30875728281240833,247.00582624992666,0.0,0.00030875728281240836,0.00030875728281240836,0.0,0.00030875728281240836,0.00030875728281240836,0.0,0.00030875728281240836,0.0009262718484372248,0.0,0.00030875728281240836,0.00030875728281240836,0.00030875728281240836,30.566970998428424
costoletta di agnello cotta,48.127197700300385,0.022112496240678556,0.0,0.09751571425924911,0.0016160647876431742,0.0,0.16684883527057456,29.956322892897862,12.573772372150552,2.1678917883018194,12.849685872479874,0.02010226930970778,3.941621433276035e-05,0.2724054572537068,21.245339525357828,0.00011824864299828103,3.941621433276035e-05,0.0788324286655207,360.6583611447572,0.0,7.88324286655207e-05,3.941621433276035e-05,3.941621433276035e-05,0.00019708107166380176,0.00677958886523478,0.0006306594293241656,0.00011824864299828103,0.0,0.0,0.00011824864299828103,0.0,0.0035080430756156715,0.0
parmigiano grattugiato,21.476279449348187,1.1919335094388244,4.295255889869638,0.09449562957713202,0.002147627944934819,0.0,0.7838841999012087,30.066791229087457,8.590511779739275,1.0738139724674094,19.32865150441337,0.04080493095376155,0.002147627944934819,0.13530056053089357,40.804930953761556,0.002147627944934819,0.002147627944934819,1.0738139724674094,472.4781478856602,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.0,0.002147627944934819,0.002147627944934819,0.002147627944934819,0.004295255889869638,1.0738139724674094
mince pie,36.686861287393675,0.021584004290638416,47.09237299775655,0.0,0.0014865016729089819,2.5567828774034487,0.04120582637303698,10.58389191111195,4.578425152559664,2.794623145068886,2.6162429443198083,0.013735275457678995,0.0002378402676654371,0.1991912241698036,2.5567828774034487,0.00011892013383271855,5.946006691635928e-05,0.2378402676654371,283.62451919103376,0.0,0.00011892013383271855,5.946006691635928e-05,0.0,0.00011892013383271855,0.0011892013383271857,0.00011892013383271855,5.946006691635928e-05,0.00576762649088685,0.0,0.00011892013383271855,5.946006691635928e-05,0.0002378402676654371,27.767851249939785
stufato di intestino di maiale cotto,67.13101423197274,0.024716868273922218,0.0,0.2738629004750582,0.001483012096435333,0.0,0.06525253224315465,20.07009703842484,7.019590589793909,1.1864096771482662,9.392409944090442,0.008898072578611999,9.886747309568886e-05,0.013841446233396441,12.358434136961108,9.886747309568886e-05,9.886747309568886e-05,0.049433736547844435,230.36121231295505,0.0,9.886747309568886e-05,9.886747309568886e-05,9.886747309568886e-05,9.886747309568886e-05,9.886747309568886e-05,9.886747309568886e-05,0.0,0.0,0.0,0.00019773494619137772,0.0,0.0018784819888180882,0.0
